time,vin,vw,vh,vl,vdac
7.749023437500000000e-01,2.561079291777138556e-01,7.248579291777138556e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.753906250000000000e-01,2.563492909210707826e-01,7.250992909210707271e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.758789062500000000e-01,2.565952990929072919e-01,7.253452990929072364e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.763671875000000000e-01,2.568459513777006098e-01,7.255959513777006098e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.768554687500000000e-01,2.571012454162162619e-01,7.258512454162162619e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.773437500000000000e-01,2.573611788055293892e-01,7.261111788055294447e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.778320312500000000e-01,2.576257490990478405e-01,7.263757490990478960e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.783203125000000000e-01,2.578949538065354319e-01,7.266449538065353764e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.788085937500000000e-01,2.581687903941348727e-01,7.269187903941348727e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.792968750000000000e-01,2.584472562843918020e-01,7.271972562843918020e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.797851562500000000e-01,2.587303488562793796e-01,7.274803488562793241e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.802734375000000000e-01,2.590180654452223230e-01,7.277680654452223230e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.807617187500000000e-01,2.593104033431226640e-01,7.280604033431226085e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.812500000000000000e-01,2.596073597983847847e-01,7.283573597983847847e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.817382812500000000e-01,2.599089320159412297e-01,7.286589320159412297e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.822265625000000000e-01,2.602151171572796851e-01,7.289651171572797406e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.827148437500000000e-01,2.605259123404689015e-01,7.292759123404688459e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.832031250000000000e-01,2.608413146401861171e-01,7.295913146401861171e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.836914062500000000e-01,2.611613210877449798e-01,7.299113210877450353e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.841796875000000000e-01,2.614859286711228581e-01,7.302359286711228581e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.846679687500000000e-01,2.618151343349893745e-01,7.305651343349893745e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.851562500000000000e-01,2.621489349807357150e-01,7.308989349807357705e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.856445312500000000e-01,2.624873274665028844e-01,7.312373274665029399e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.861328125000000000e-01,2.628303086072120154e-01,7.315803086072120154e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.866210937500000000e-01,2.631778751745940670e-01,7.319278751745941225e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.871093750000000000e-01,2.635300238972198561e-01,7.322800238972198006e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.875976562500000000e-01,2.638867514605318099e-01,7.326367514605318654e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.880859375000000000e-01,2.642480545068741082e-01,7.329980545068741637e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.885742187500000000e-01,2.646139296355247694e-01,7.333639296355247694e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.890625000000000000e-01,2.649843734027280129e-01,7.337343734027279574e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.895507812500000000e-01,2.653593823217257897e-01,7.341093823217257341e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.900390625000000000e-01,2.657389528627913111e-01,7.344889528627913666e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.905273437500000000e-01,2.661230814532622446e-01,7.348730814532622446e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.910156250000000000e-01,2.665117644775738537e-01,7.352617644775738537e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.915039062500000000e-01,2.669049982772936924e-01,7.356549982772937479e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.919921875000000000e-01,2.673027791511553009e-01,7.360527791511553009e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.924804687500000000e-01,2.677051033550935655e-01,7.364551033550935655e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.929687500000000000e-01,2.681119671022800244e-01,7.368619671022800244e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.934570312500000000e-01,2.685233665631580613e-01,7.372733665631581168e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.939453125000000000e-01,2.689392978654791544e-01,7.376892978654792099e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.944335937500000000e-01,2.693597570943396802e-01,7.381097570943396802e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.949218750000000000e-01,2.697847402922171067e-01,7.385347402922171067e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.954101562500000000e-01,2.702142434590076858e-01,7.389642434590076858e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.958984375000000000e-01,2.706482625520642005e-01,7.393982625520642005e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.963867187500000000e-01,2.710867934862334905e-01,7.398367934862335460e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.968750000000000000e-01,2.715298321338955323e-01,7.402798321338954768e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.973632812500000000e-01,2.719773743250017972e-01,7.407273743250017972e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.978515625000000000e-01,2.724294158471145533e-01,7.411794158471145533e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.983398437500000000e-01,2.728859524454471663e-01,7.416359524454472218e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.988281250000000000e-01,2.733469798229030689e-01,7.420969798229031245e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.993164062500000000e-01,2.738124936401170051e-01,7.425624936401169496e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
7.998046875000000000e-01,2.742824895154957754e-01,7.430324895154958309e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.002929687500000000e-01,2.747569630252591488e-01,7.435069630252590933e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.007812500000000000e-01,2.752359097034816071e-01,7.439859097034815516e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.012695312500000000e-01,2.757193250421348663e-01,7.444693250421348107e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.017578125000000000e-01,2.762072044911293434e-01,7.449572044911293434e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.022460937500000000e-01,2.766995434583581770e-01,7.454495434583581215e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.027343750000000000e-01,2.771963373097393601e-01,7.459463373097393601e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.032226562500000000e-01,2.776975813692597606e-01,7.464475813692597050e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.037109375000000000e-01,2.782032709190198072e-01,7.469532709190198627e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.041992187500000000e-01,2.787134011992765670e-01,7.474634011992765670e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.046875000000000000e-01,2.792279674084895413e-01,7.479779674084895413e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.051757812500000000e-01,2.797469647033657969e-01,7.484969647033657969e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.056640625000000000e-01,2.802703881989050960e-01,7.490203881989050405e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.061523437500000000e-01,2.807982329684458600e-01,7.495482329684458600e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.066406250000000000e-01,2.813304940437125201e-01,7.500804940437124646e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.071289062500000000e-01,2.818671664148607592e-01,7.506171664148607592e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.076171875000000000e-01,2.824082450305261394e-01,7.511582450305260839e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.081054687500000000e-01,2.829537247978705650e-01,7.517037247978706205e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.085937500000000000e-01,2.835036005826304661e-01,7.522536005826304661e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.090820312500000000e-01,2.840578672091659262e-01,7.528078672091659262e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.095703125000000000e-01,2.846165194605081439e-01,7.533665194605081439e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.100585937500000000e-01,2.851795520784092819e-01,7.539295520784092819e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.105468750000000000e-01,2.857469597633922054e-01,7.544969597633921499e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.110351562500000000e-01,2.863187371747994980e-01,7.550687371747994980e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.115234375000000000e-01,2.868948789308442548e-01,7.556448789308443104e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.120117187500000000e-01,2.874753796086612079e-01,7.562253796086612079e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.125000000000000000e-01,2.880602337443566863e-01,7.568102337443567418e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.129882812500000000e-01,2.886494358330606302e-01,7.573994358330606858e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.134765625000000000e-01,2.892429803289790491e-01,7.579929803289791046e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.139648437500000000e-01,2.898408616454445919e-01,7.585908616454446474e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.144531250000000000e-01,2.904430741549710593e-01,7.591930741549710593e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.149414062500000000e-01,2.910496121893048072e-01,7.597996121893048072e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.154296875000000000e-01,2.916604700394785921e-01,7.604104700394785921e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.159179687500000000e-01,2.922756419558660834e-01,7.610256419558660834e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.164062500000000000e-01,2.928951221482347100e-01,7.616451221482347655e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.168945312500000000e-01,2.935189047858008382e-01,7.622689047858008937e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.173828125000000000e-01,2.941469839972850608e-01,7.628969839972850053e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.178710937500000000e-01,2.947793538709664318e-01,7.635293538709664318e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.183593750000000000e-01,2.954160084547387544e-01,7.641660084547388099e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.188476562500000000e-01,2.960569417561668693e-01,7.648069417561669248e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.193359375000000000e-01,2.967021477425422216e-01,7.654521477425422216e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.198242187500000000e-01,2.973516203409405367e-01,7.661016203409405367e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.203125000000000000e-01,2.980053534382783309e-01,7.667553534382782754e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.208007812500000000e-01,2.986633408813704760e-01,7.674133408813704760e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.212890625000000000e-01,2.993255764769889304e-01,7.680755764769888749e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.217773437500000000e-01,2.999920539919199158e-01,7.687420539919198603e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.222656250000000000e-01,3.006627671530229806e-01,7.694127671530229806e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.227539062500000000e-01,3.013377096472908412e-01,7.700877096472908967e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.232421875000000000e-01,3.020168751219075021e-01,7.707668751219074466e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.237304687500000000e-01,3.027002571843085965e-01,7.714502571843085965e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.242187500000000000e-01,3.033878494022423378e-01,7.721378494022423933e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.247070312500000000e-01,3.040796453038285274e-01,7.728296453038285829e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.251953125000000000e-01,3.047756383776210054e-01,7.735256383776210054e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.256835937500000000e-01,3.054758220726677131e-01,7.742258220726676576e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.261718750000000000e-01,3.061801897985729215e-01,7.749301897985729770e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.266601562500000000e-01,3.068887349255596253e-01,7.756387349255595698e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.271484375000000000e-01,3.076014507845311607e-01,7.763514507845311607e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.276367187500000000e-01,3.083183306671340995e-01,7.770683306671340995e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.281250000000000000e-01,3.090393678258224752e-01,7.777893678258225307e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.286132812500000000e-01,3.097645554739196783e-01,7.785145554739196783e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.291015625000000000e-01,3.104938867856831819e-01,7.792438867856832374e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.295898437500000000e-01,3.112273548963693792e-01,7.799773548963693237e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.300781250000000000e-01,3.119649529022965329e-01,7.807149529022965329e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.305664062500000000e-01,3.127066738609118879e-01,7.814566738609118879e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.310546875000000000e-01,3.134525107908549546e-01,7.822025107908550101e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.315429687500000000e-01,3.142024566720243439e-01,7.829524566720242884e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.320312500000000000e-01,3.149565044456442697e-01,7.837065044456442697e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.325195312500000000e-01,3.157146470143296080e-01,7.844646470143296080e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.330078125000000000e-01,3.164768772421535648e-01,7.852268772421535648e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.334960937500000000e-01,3.172431879547154554e-01,7.859931879547155109e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.339843750000000000e-01,3.180135719392067073e-01,7.867635719392067628e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.344726562500000000e-01,3.187880219444796381e-01,7.875380219444796381e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.349609375000000000e-01,3.195665306811163453e-01,7.883165306811164008e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.354492187500000000e-01,3.203490908214956523e-01,7.890990908214956523e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.359375000000000000e-01,3.211356949998638854e-01,7.898856949998638299e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.364257812500000000e-01,3.219263358124027641e-01,7.906763358124027086e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.369140625000000000e-01,3.227210058172996221e-01,7.914710058172995666e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.374023437500000000e-01,3.235196975348181292e-01,7.922696975348181292e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.378906250000000000e-01,3.243224034473674577e-01,7.930724034473675133e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.383789062500000000e-01,3.251291159995736146e-01,7.938791159995736146e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.388671875000000000e-01,3.259398275983513282e-01,7.946898275983513837e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.393554687500000000e-01,3.267545306129740479e-01,7.955045306129739924e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.398437500000000000e-01,3.275732173751463860e-01,7.963232173751464416e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.403320312500000000e-01,3.283958801790772819e-01,7.971458801790772819e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.408203125000000000e-01,3.292225112815506116e-01,7.979725112815505561e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.413085937500000000e-01,3.300531029020001839e-01,7.988031029020001839e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.417968750000000000e-01,3.308876472225810161e-01,7.996376472225810161e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.422851562500000000e-01,3.317261363882438863e-01,8.004761363882438863e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.427734375000000000e-01,3.325685625068099394e-01,8.013185625068099949e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.432617187500000000e-01,3.334149176490434630e-01,8.021649176490435185e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.437500000000000000e-01,3.342651938487272711e-01,8.030151938487273267e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.442382812500000000e-01,3.351193831027384218e-01,8.038693831027383663e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.447265625000000000e-01,3.359774773711221574e-01,8.047274773711221574e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.452148437500000000e-01,3.368394685771681774e-01,8.055894685771681774e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.457031250000000000e-01,3.377053486074873545e-01,8.064553486074873545e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.461914062500000000e-01,3.385751093120866750e-01,8.073251093120866750e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.466796875000000000e-01,3.394487425044475648e-01,8.081987425044475648e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.471679687500000000e-01,3.403262399616015510e-01,8.090762399616016065e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.476562500000000000e-01,3.412075934242080333e-01,8.099575934242080333e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.481445312500000000e-01,3.420927945966330541e-01,8.108427945966329986e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.486328125000000000e-01,3.429818351470258486e-01,8.117318351470258486e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.491210937500000000e-01,3.438747067073978925e-01,8.126247067073979480e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.496093750000000000e-01,3.447714008737025604e-01,8.135214008737026159e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.500976562500000000e-01,3.456719092059125642e-01,8.144219092059126197e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.505859375000000000e-01,3.465762232281002775e-01,8.153262232281002220e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.510742187500000000e-01,3.474843344285181712e-01,8.162343344285181157e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.515625000000000000e-01,3.483962342596773620e-01,8.171462342596773620e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.520507812500000000e-01,3.493119141384298243e-01,8.180619141384297688e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.525390625000000000e-01,3.502313654460474934e-01,8.189813654460474934e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.530273437500000000e-01,3.511545795283043114e-01,8.199045795283043114e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.535156250000000000e-01,3.520815476955581613e-01,8.208315476955581058e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.540039062500000000e-01,3.530122612228314694e-01,8.217622612228314694e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.544921875000000000e-01,3.539467113498936945e-01,8.226967113498937501e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.549804687500000000e-01,3.548848892813449285e-01,8.236348892813449840e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.554687500000000000e-01,3.558267861866969417e-01,8.245767861866969417e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.559570312500000000e-01,3.567723932004570053e-01,8.255223932004569498e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.564453125000000000e-01,3.577217014222123792e-01,8.264717014222123792e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.569335937500000000e-01,3.586747019167119688e-01,8.274247019167120243e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.574218750000000000e-01,3.596313857139526449e-01,8.283813857139525894e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.579101562500000000e-01,3.605917438092620664e-01,8.293417438092620664e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.583984375000000000e-01,3.615557671633836123e-01,8.303057671633835568e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.588867187500000000e-01,3.625234467025629792e-01,8.312734467025629792e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.593750000000000000e-01,3.634947733186315588e-01,8.322447733186315588e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.598632812500000000e-01,3.644697378690929801e-01,8.332197378690929801e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.603515625000000000e-01,3.654483311772101506e-01,8.341983311772100951e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.608398437500000000e-01,3.664305440320898555e-01,8.351805440320898555e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.613281250000000000e-01,3.674163671887704097e-01,8.361663671887704652e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.618164062500000000e-01,3.684057913683093655e-01,8.371557913683094210e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.623046875000000000e-01,3.693988072578688886e-01,8.381488072578688886e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.627929687500000000e-01,3.703954055108059085e-01,8.391454055108058530e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.632812500000000000e-01,3.713955767467577163e-01,8.401455767467577163e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.637695312500000000e-01,3.723993115517315600e-01,8.411493115517315600e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.642578125000000000e-01,3.734066004781936843e-01,8.421566004781937398e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.647460937500000000e-01,3.744174340451568161e-01,8.431674340451568161e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.652343750000000000e-01,3.754318027382702039e-01,8.441818027382701484e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.657226562500000000e-01,3.764496970099098783e-01,7.500000000000000000e-01,8.437500000000000000e-01,6.562500000000000000e-01,-4.687500000000000000e-01
8.662109375000000000e-01,3.774711072792670818e-01,7.524711072792671374e-01,8.437500000000000000e-01,6.562500000000000000e-01,-3.750000000000000000e-01
8.666992187500000000e-01,3.784960239324390296e-01,7.534960239324390852e-01,8.437500000000000000e-01,6.562500000000000000e-01,-3.750000000000000000e-01
8.671875000000000000e-01,3.795244373225204471e-01,7.545244373225203915e-01,8.437500000000000000e-01,6.562500000000000000e-01,-3.750000000000000000e-01
8.676757812500000000e-01,3.805563377696922212e-01,7.555563377696922212e-01,8.437500000000000000e-01,6.562500000000000000e-01,-3.750000000000000000e-01
