wout,mag_flicker_0,mag_flicker_1,phase_flicker_0,phase_flicker_1
1.527566058238073310e+05,4.008642747564862674e+01,4.008642747563594355e+01,-3.599999440297209503e+02,-3.599998880594419575e+02
1.555965631605075032e+05,4.008642747564877595e+01,4.008642747563655462e+01,-3.599999450512937074e+02,-3.599998901025873579e+02
1.584893192461114086e+05,4.008642747564891806e+01,4.008642747563713726e+01,-3.599999460542206293e+02,-3.599998921084412018e+02
1.614358556826486893e+05,4.008642747564906728e+01,4.008642747563770570e+01,-3.599999470388420377e+02,-3.599998940776840755e+02
1.644371723214932426e+05,4.008642747564920228e+01,4.008642747563825992e+01,-3.599999480054921150e+02,-3.599998960109842301e+02
1.674942876026437734e+05,4.008642747564933728e+01,4.008642747563878572e+01,-3.599999489544988478e+02,-3.599998979089976388e+02
1.706082389003123972e+05,4.008642747564945807e+01,4.008642747563929021e+01,-3.599999498861842540e+02,-3.599998997723684511e+02
1.737800828749376233e+05,4.008642747564958597e+01,4.008642747563978759e+01,-3.599999508008644398e+02,-3.599999016017289364e+02
1.770108958317422075e+05,4.008642747564969966e+01,4.008642747564025655e+01,-3.599999516988498840e+02,-3.599999033976997680e+02
1.803017740859570040e+05,4.008642747564981335e+01,4.008642747564071129e+01,-3.599999525804452105e+02,-3.599999051608904210e+02
1.836538343348347407e+05,4.008642747564991993e+01,4.008642747564114472e+01,-3.599999534459496431e+02,-3.599999068918992862e+02
1.870682140365801461e+05,4.008642747565004072e+01,4.008642747564157105e+01,-3.599999542956567780e+02,-3.599999085913136696e+02
1.905460717963248317e+05,4.008642747565013309e+01,4.008642747564198316e+01,-3.599999551298550955e+02,-3.599999102597101910e+02
1.940885877592779580e+05,4.008642747565023257e+01,4.008642747564238107e+01,-3.599999559488275622e+02,-3.599999118976550676e+02
1.976969640111862100e+05,4.008642747565033204e+01,4.008642747564275055e+01,-3.599999567528520288e+02,-3.599999135057041144e+02
2.013724249862389406e+05,4.008642747565041731e+01,4.008642747564312003e+01,-3.599999575422014004e+02,-3.599999150844029145e+02
2.051162178825566662e+05,4.008642747565050968e+01,4.008642747564347530e+01,-3.599999583171436370e+02,-3.599999166342872172e+02
2.089296130854040966e+05,4.008642747565058784e+01,4.008642747564380926e+01,-3.599999590779414689e+02,-3.599999181558829946e+02
2.128139045982713578e+05,4.008642747565068021e+01,4.008642747564414321e+01,-3.599999598248531925e+02,-3.599999196497064418e+02
2.167704104819696222e+05,4.008642747565075126e+01,4.008642747564444875e+01,-3.599999605581322726e+02,-3.599999211162646020e+02
2.208004733018901316e+05,4.008642747565082942e+01,4.008642747564475428e+01,-3.599999612780275129e+02,-3.599999225560549689e+02
2.249054605835783004e+05,4.008642747565090048e+01,4.008642747564505271e+01,-3.599999619847831696e+02,-3.599999239695663391e+02
2.290867652767774707e+05,4.008642747565097153e+01,4.008642747564532982e+01,-3.599999626786390650e+02,-3.599999253572780731e+02
2.333458062281004386e+05,4.008642747565104258e+01,4.008642747564560693e+01,-3.599999633598307014e+02,-3.599999267196613459e+02
2.376840286624878354e+05,4.008642747565110653e+01,4.008642747564586273e+01,-3.599999640285891473e+02,-3.599999280571782379e+02
2.421029046736179735e+05,4.008642747565116338e+01,4.008642747564611852e+01,-3.599999646851413786e+02,-3.599999293702827003e+02
2.466039337234341074e+05,4.008642747565122733e+01,4.008642747564636011e+01,-3.599999653297101645e+02,-3.599999306594203858e+02
2.511886431509582035e+05,4.008642747565129127e+01,4.008642747564660169e+01,-3.599999659625142954e+02,-3.599999319250285339e+02
2.558585886905647931e+05,4.008642747565134101e+01,4.008642747564682196e+01,-3.599999665837684120e+02,-3.599999331675368239e+02
2.606153549998897652e+05,4.008642747565139786e+01,4.008642747564704223e+01,-3.599999671936833465e+02,-3.599999343873667499e+02
2.654605561975541641e+05,4.008642747565144759e+01,4.008642747564724829e+01,-3.599999677924661228e+02,-3.599999355849322455e+02
2.703958364108846290e+05,4.008642747565150444e+01,4.008642747564745434e+01,-3.599999683803198423e+02,-3.599999367606397982e+02
2.754228703338169144e+05,4.008642747565154707e+01,4.008642747564764619e+01,-3.599999689574440822e+02,-3.599999379148881644e+02
2.805433637951716082e+05,4.008642747565160391e+01,4.008642747564783804e+01,-3.599999695240346114e+02,-3.599999390480691659e+02
2.857590543374949484e+05,4.008642747565164655e+01,4.008642747564802278e+01,-3.599999700802836173e+02,-3.599999401605672915e+02
2.910717118066608091e+05,4.008642747565168918e+01,4.008642747564819331e+01,-3.599999706263799908e+02,-3.599999412527599816e+02
2.964831389524345286e+05,4.008642747565172471e+01,4.008642747564835673e+01,-3.599999711625089844e+02,-3.599999423250180257e+02
3.019951720402018982e+05,4.008642747565176734e+01,4.008642747564852726e+01,-3.599999716888525541e+02,-3.599999433777050513e+02
3.076096814740711125e+05,4.008642747565180287e+01,4.008642747564867648e+01,-3.599999722055891880e+02,-3.599999444111783760e+02
3.133285724315588595e+05,4.008642747565183839e+01,4.008642747564883280e+01,-3.599999727128943618e+02,-3.599999454257887805e+02
3.191537855100765009e+05,4.008642747565188813e+01,4.008642747564898201e+01,-3.599999732109401407e+02,-3.599999464218803382e+02
3.250872973854347365e+05,4.008642747565190945e+01,4.008642747564912412e+01,-3.599999736998956337e+02,-3.599999473997912673e+02
3.311311214825914358e+05,4.008642747565194497e+01,4.008642747564924491e+01,-3.599999741799265962e+02,-3.599999483598532493e+02
3.372873086588692968e+05,4.008642747565198050e+01,4.008642747564937991e+01,-3.599999746511960552e+02,-3.599999493023921673e+02
3.435579478998750565e+05,4.008642747565201603e+01,4.008642747564950071e+01,-3.599999751138639112e+02,-3.599999502277277657e+02
3.499451670283576823e+05,4.008642747565204445e+01,4.008642747564962860e+01,-3.599999755680870521e+02,-3.599999511361741611e+02
3.564511334262446035e+05,4.008642747565207287e+01,4.008642747564974229e+01,-3.599999760140197509e+02,-3.599999520280395018e+02
3.630780547701017349e+05,4.008642747565210840e+01,4.008642747564985598e+01,-3.599999764518132110e+02,-3.599999529036264221e+02
3.698281797802667134e+05,4.008642747565212261e+01,4.008642747564996967e+01,-3.599999768816160781e+02,-3.599999537632320994e+02
3.767037989839092479e+05,4.008642747565215103e+01,4.008642747565006914e+01,-3.599999773035740986e+02,-3.599999546071481973e+02
3.837072454922792385e+05,4.008642747565217945e+01,4.008642747565016862e+01,-3.599999777178305749e+02,-3.599999554356611497e+02
3.908408957924025017e+05,4.008642747565220077e+01,4.008642747565026809e+01,-3.599999781245260237e+02,-3.599999562490519907e+02
3.981071705534977373e+05,4.008642747565222919e+01,4.008642747565035336e+01,-3.599999785237984042e+02,-3.599999570475967516e+02
4.055085354483844130e+05,4.008642747565225051e+01,4.008642747565044573e+01,-3.599999789157832311e+02,-3.599999578315665190e+02
4.130475019901618944e+05,4.008642747565227182e+01,4.008642747565053810e+01,-3.599999793006136315e+02,-3.599999586012271493e+02
4.207266283844446298e+05,4.008642747565229314e+01,4.008642747565062336e+01,-3.599999796784199475e+02,-3.599999593568399519e+02
4.285485203974400647e+05,4.008642747565231446e+01,4.008642747565070152e+01,-3.599999800493305884e+02,-3.599999600986612336e+02
4.365158322401665500e+05,4.008642747565233577e+01,4.008642747565077258e+01,-3.599999804134713486e+02,-3.599999608269426972e+02
4.446312674691092689e+05,4.008642747565234288e+01,4.008642747565085074e+01,-3.599999807709657489e+02,-3.599999615419315546e+02
4.528975799036213430e+05,4.008642747565237130e+01,4.008642747565092179e+01,-3.599999811219352637e+02,-3.599999622438704137e+02
4.613175745603800169e+05,4.008642747565238551e+01,4.008642747565099285e+01,-3.599999814664986957e+02,-3.599999629329974482e+02
4.698941086052160827e+05,4.008642747565239972e+01,4.008642747565106390e+01,-3.599999818047732560e+02,-3.599999636095465121e+02
4.786300923226380837e+05,4.008642747565241393e+01,4.008642747565112785e+01,-3.599999821368735411e+02,-3.599999642737471390e+02
4.875284901033859933e+05,4.008642747565243525e+01,4.008642747565119180e+01,-3.599999824629123850e+02,-3.599999649258247132e+02
4.965923214503357885e+05,4.008642747565245656e+01,4.008642747565124864e+01,-3.599999827830002914e+02,-3.599999655660005828e+02
5.058246620031137718e+05,4.008642747565246367e+01,4.008642747565130549e+01,-3.599999830972459449e+02,-3.599999661944918898e+02
5.152286445817561471e+05,4.008642747565247788e+01,4.008642747565136233e+01,-3.599999834057559838e+02,-3.599999668115119675e+02
5.248074602497722954e+05,4.008642747565248499e+01,4.008642747565141207e+01,-3.599999837086350567e+02,-3.599999674172701702e+02
5.345643593969714129e+05,4.008642747565250630e+01,4.008642747565146891e+01,-3.599999840059859935e+02,-3.599999680119719869e+02
5.445026528424208518e+05,4.008642747565251341e+01,4.008642747565151865e+01,-3.599999842979096911e+02,-3.599999685958192686e+02
5.546257129579104949e+05,4.008642747565253472e+01,4.008642747565156128e+01,-3.599999845845050572e+02,-3.599999691690102281e+02
5.649369748123022728e+05,4.008642747565254183e+01,4.008642747565161812e+01,-3.599999848658695782e+02,-3.599999697317391565e+02
5.754399373371566180e+05,4.008642747565254894e+01,4.008642747565166076e+01,-3.599999851420985806e+02,-3.599999702841972180e+02
5.861381645140284672e+05,4.008642747565255604e+01,4.008642747565170339e+01,-3.599999854132858559e+02,-3.599999708265717118e+02
5.970352865838366561e+05,4.008642747565257025e+01,4.008642747565174602e+01,-3.599999856795233768e+02,-3.599999713590467536e+02
6.081350012787176529e+05,4.008642747565258446e+01,4.008642747565178865e+01,-3.599999859409015812e+02,-3.599999718818031056e+02
6.194410750767812133e+05,4.008642747565259867e+01,4.008642747565182418e+01,-3.599999861975090312e+02,-3.599999723950180055e+02
6.309573444801929872e+05,4.008642747565260578e+01,4.008642747565185971e+01,-3.599999864494328676e+02,-3.599999728988657353e+02
6.426877173170193564e+05,4.008642747565261288e+01,4.008642747565189524e+01,-3.599999866967586399e+02,-3.599999733935171662e+02
6.546361740672746673e+05,4.008642747565261999e+01,4.008642747565193076e+01,-3.599999869395700784e+02,-3.599999738791402706e+02
6.668067692136218539e+05,4.008642747565262709e+01,4.008642747565196629e+01,-3.599999871779498335e+02,-3.599999743558996670e+02
6.792036326171841938e+05,4.008642747565264131e+01,4.008642747565198761e+01,-3.599999874119786227e+02,-3.599999748239572455e+02
6.918309709189363057e+05,4.008642747565264841e+01,4.008642747565203024e+01,-3.599999876417359133e+02,-3.599999752834717697e+02
7.046930689671466826e+05,4.008642747565264841e+01,4.008642747565205156e+01,-3.599999878672996374e+02,-3.599999757345992748e+02
7.177942912713614060e+05,4.008642747565265552e+01,4.008642747565207998e+01,-3.599999880887463632e+02,-3.599999761774927833e+02
7.311390834834174020e+05,4.008642747565266973e+01,4.008642747565211550e+01,-3.599999883061512378e+02,-3.599999766123025324e+02
7.447319739059888525e+05,4.008642747565267683e+01,4.008642747565214393e+01,-3.599999885195880438e+02,-3.599999770391761444e+02
7.585775750291835284e+05,4.008642747565267683e+01,4.008642747565215814e+01,-3.599999887291291998e+02,-3.599999774582583996e+02
7.726805850957020884e+05,4.008642747565268394e+01,4.008642747565218656e+01,-3.599999889348457600e+02,-3.599999778696915200e+02
7.870457896950984141e+05,4.008642747565269104e+01,4.008642747565221498e+01,-3.599999891368075851e+02,-3.599999782736151701e+02
8.016780633876789361e+05,4.008642747565269815e+01,4.008642747565224340e+01,-3.599999893350831712e+02,-3.599999786701663993e+02
8.165823713585922960e+05,4.008642747565269815e+01,4.008642747565225761e+01,-3.599999895297398211e+02,-3.599999790594796991e+02
8.317637711026706966e+05,4.008642747565271236e+01,4.008642747565228603e+01,-3.599999897208436437e+02,-3.599999794416872874e+02
8.472274141405961709e+05,4.008642747565271236e+01,4.008642747565230025e+01,-3.599999899084593835e+02,-3.599999798169187670e+02
8.629785477669703541e+05,4.008642747565271947e+01,4.008642747565232156e+01,-3.599999900926507621e+02,-3.599999801853015242e+02
8.790225168308842694e+05,4.008642747565271947e+01,4.008642747565233577e+01,-3.599999902734803072e+02,-3.599999805469605008e+02
8.953647655495937215e+05,4.008642747565272657e+01,4.008642747565235709e+01,-3.599999904510092961e+02,-3.599999809020185353e+02
9.120108393559096148e+05,4.008642747565274078e+01,4.008642747565237130e+01,-3.599999906252979827e+02,-3.599999812505959653e+02
9.289663867799362633e+05,4.008642747565274078e+01,4.008642747565239262e+01,-3.599999907964055410e+02,-3.599999815928111957e+02
9.462371613657929702e+05,4.008642747565274078e+01,4.008642747565240683e+01,-3.599999909643900651e+02,-3.599999819287802438e+02
9.638290236239704536e+05,4.008642747565274789e+01,4.008642747565242814e+01,-3.599999911293085688e+02,-3.599999822586171376e+02
9.817479430199844064e+05,4.008642747565274789e+01,4.008642747565244235e+01,-3.599999912912169293e+02,-3.599999825824339155e+02
1.000000000000000000e+06,4.008642747565274789e+01,4.008642747565245656e+01,-3.599999914501701710e+02,-3.599999829003402851e+02
