wout,mag_flicker_0,mag_flicker_1,mag_flicker_2,phase_flicker_0,phase_flicker_1,phase_flicker_2
2.421029046736179953e+04,4.008642747497969339e+01,3.415140352128575785e+01,2.082785370249684220e+01,-3.599992937028274014e+02,-3.599993006273094807e+02,-3.599993514907778831e+02
2.466039337234341292e+04,4.008642747500404369e+01,3.415140352131010815e+01,2.082785370252099710e+01,-3.599993065942036310e+02,-3.599993133922997117e+02,-3.599993633274052058e+02
2.511886431509581962e+04,4.008642747502751291e+01,3.415140352133357027e+01,2.082785370254427093e+01,-3.599993192502857369e+02,-3.599993259243025818e+02,-3.599993749479896223e+02
2.558585886905647931e+04,4.008642747505013659e+01,3.415140352135617974e+01,2.082785370256670632e+01,-3.599993316753682961e+02,-3.599993382275706040e+02,-3.599993863564745311e+02
2.606153549998897870e+04,4.008642747507192894e+01,3.415140352137797919e+01,2.082785370258832458e+01,-3.599993438736675557e+02,-3.599993503062786999e+02,-3.599993975567311395e+02
2.654605561975542150e+04,4.008642747509294679e+01,3.415140352139898283e+01,2.082785370260916835e+01,-3.599993558493227965e+02,-3.599993621645255075e+02,-3.599994085525599985e+02
2.703958364108846217e+04,4.008642747511319726e+01,3.415140352141923330e+01,2.082785370262925539e+01,-3.599993676063976409e+02,-3.599993738063349156e+02,-3.599994193476924238e+02
2.754228703338168634e+04,4.008642747513271587e+01,3.415140352143874480e+01,2.082785370264861413e+01,-3.599993791488817010e+02,-3.599993852356573711e+02,-3.599994299457913485e+02
2.805433637951716446e+04,4.008642747515153104e+01,3.415140352145755287e+01,2.082785370266727298e+01,-3.599993904806917158e+02,-3.599993964563711870e+02,-3.599994403504532556e+02
2.857590543374949630e+04,4.008642747516966409e+01,3.415140352147567882e+01,2.082785370268526037e+01,-3.599994016056728015e+02,-3.599994074722839059e+02,-3.599994505652086900e+02
2.910717118066608236e+04,4.008642747518714344e+01,3.415140352149315817e+01,2.082785370270259762e+01,-3.599994125276002137e+02,-3.599994182871335511e+02,-3.599994605935237928e+02
2.964831389524345286e+04,4.008642747520398331e+01,3.415140352150999092e+01,2.082785370271930248e+01,-3.599994232501799161e+02,-3.599994289045899336e+02,-3.599994704388015521e+02
3.019951720402019055e+04,4.008642747522021921e+01,3.415140352152621972e+01,2.082785370273540693e+01,-3.599994337770505126e+02,-3.599994393282559031e+02,-3.599994801043827124e+02
3.076096814740711488e+04,4.008642747523587246e+01,3.415140352154186587e+01,2.082785370275092873e+01,-3.599994441117840438e+02,-3.599994495616684844e+02,-3.599994895935471391e+02
3.133285724315588959e+04,4.008642747525095018e+01,3.415140352155694359e+01,2.082785370276588566e+01,-3.599994542578874643e+02,-3.599994596083002989e+02,-3.599994989095148412e+02
3.191537855100764864e+04,4.008642747526549499e+01,3.415140352157148129e+01,2.082785370278030257e+01,-3.599994642188035527e+02,-3.599994694715604169e+02,-3.599995080554468814e+02
3.250872973854347219e+04,4.008642747527950689e+01,3.415140352158548609e+01,2.082785370279420434e+01,-3.599994739979125029e+02,-3.599994791547957220e+02,-3.599995170344469102e+02
3.311311214825914794e+04,4.008642747529300721e+01,3.415140352159898640e+01,2.082785370280759452e+01,-3.599994835985325494e+02,-3.599994886612920482e+02,-3.599995258495616781e+02
3.372873086588692240e+04,4.008642747530601724e+01,3.415140352161199644e+01,2.082785370282050152e+01,-3.599994930239215591e+02,-3.599994979942752593e+02,-3.599995345037825700e+02
3.435579478998749983e+04,4.008642747531857253e+01,3.415140352162453752e+01,2.082785370283294668e+01,-3.599995022772778270e+02,-3.599995071569123297e+02,-3.599995430000460033e+02
3.499451670283576823e+04,4.008642747533065887e+01,3.415140352163662385e+01,2.082785370284493709e+01,-3.599995113617413267e+02,-3.599995161523124807e+02,-3.599995513412352466e+02
3.564511334262446326e+04,4.008642747534231177e+01,3.415140352164827675e+01,2.082785370285650117e+01,-3.599995202803946199e+02,-3.599995249835280902e+02,-3.599995595301805906e+02
3.630780547701017349e+04,4.008642747535354545e+01,3.415140352165950333e+01,2.082785370286763893e+01,-3.599995290362642208e+02,-3.599995336535557726e+02,-3.599995675696607691e+02
3.698281797802666551e+04,4.008642747536437412e+01,3.415140352167033200e+01,2.082785370287837523e+01,-3.599995376323211644e+02,-3.599995421653376297e+02,-3.599995754624039819e+02
3.767037989839092916e+04,4.008642747537480489e+01,3.415140352168076276e+01,2.082785370288872429e+01,-3.599995460714823707e+02,-3.599995505217619325e+02,-3.599995832110884066e+02
3.837072454922792531e+04,4.008642747538486617e+01,3.415140352169081694e+01,2.082785370289870031e+01,-3.599995543566115543e+02,-3.599995587256643717e+02,-3.599995908183433357e+02
3.908408957924025162e+04,4.008642747539455797e+01,3.415140352170050164e+01,2.082785370290831750e+01,-3.599995624905200771e+02,-3.599995667798287400e+02,-3.599995982867502562e+02
3.981071705534977082e+04,4.008642747540389450e+01,3.415140352170985238e+01,2.082785370291757943e+01,-3.599995704759680279e+02,-3.599995746869879554e+02,-3.599996056188433613e+02
4.055085354483843548e+04,4.008642747541290419e+01,3.415140352171884786e+01,2.082785370292651450e+01,-3.599995783156651328e+02,-3.599995824498252546e+02,-3.599996128171106875e+02
4.130475019901619089e+04,4.008642747542157991e+01,3.415140352172753069e+01,2.082785370293512273e+01,-3.599995860122716635e+02,-3.599995900709748753e+02,-3.599996198839948534e+02
4.207266283844446298e+04,4.008642747542994300e+01,3.415140352173588667e+01,2.082785370294341831e+01,-3.599995935683992343e+02,-3.599995975530227952e+02,-3.599996268218938553e+02
4.285485203974400793e+04,4.008642747543801477e+01,3.415140352174395133e+01,2.082785370295141547e+01,-3.599996009866119948e+02,-3.599996048985079256e+02,-3.599996336331619204e+02
4.365158322401664918e+04,4.008642747544578100e+01,3.415140352175171756e+01,2.082785370295912131e+01,-3.599996082694270285e+02,-3.599996121099229072e+02,-3.599996403201103021e+02
4.446312674691092980e+04,4.008642747545327012e+01,3.415140352175920668e+01,2.082785370296655003e+01,-3.599996154193158304e+02,-3.599996191897146787e+02,-3.599996468850081328e+02
4.528975799036212993e+04,4.008642747546048923e+01,3.415140352176641869e+01,2.082785370297371230e+01,-3.599996224387043640e+02,-3.599996261402857272e+02,-3.599996533300831061e+02
4.613175745603790710e+04,4.008642747546744545e+01,3.415140352177337491e+01,2.082785370298061522e+01,-3.599996293299746526e+02,-3.599996329639944861e+02,-3.599996596575221588e+02
4.698941086052150786e+04,4.008642747547415297e+01,3.415140352178008243e+01,2.082785370298726235e+01,-3.599996360954650640e+02,-3.599996396631565858e+02,-3.599996658694724943e+02
4.786300923226379382e+04,4.008642747548061891e+01,3.415140352178654126e+01,2.082785370299367500e+01,-3.599996427374713903e+02,-3.599996462400451946e+02,-3.599996719680419233e+02
4.875284901033860660e+04,4.008642747548684326e+01,3.415140352179277272e+01,2.082785370299985317e+01,-3.599996492582474161e+02,-3.599996526968920421e+02,-3.599996779552999442e+02
4.965923214503357303e+04,4.008642747549284735e+01,3.415140352179876970e+01,2.082785370300580752e+01,-3.599996556600058852e+02,-3.599996590358881576e+02,-3.599996838332780840e+02
5.058246620031137718e+04,4.008642747549863827e+01,3.415140352180456063e+01,2.082785370301154870e+01,-3.599996619449190121e+02,-3.599996652591845532e+02,-3.599996896039710919e+02
5.152286445817561616e+04,4.008642747550421603e+01,3.415140352181013839e+01,2.082785370301707673e+01,-3.599996681151196753e+02,-3.599996713688930186e+02,-3.599996952693371668e+02
5.248074602497722663e+04,4.008642747550959484e+01,3.415140352181551009e+01,2.082785370302241290e+01,-3.599996741727014182e+02,-3.599996773670866901e+02,-3.599997008312985827e+02
5.345643593969713402e+04,4.008642747551477470e+01,3.415140352182069705e+01,2.082785370302755013e+01,-3.599996801197198693e+02,-3.599996832558010169e+02,-3.599997062917427684e+02
5.445026528424208664e+04,4.008642747551976981e+01,3.415140352182568506e+01,2.082785370303250616e+01,-3.599996859581929129e+02,-3.599996890370342157e+02,-3.599997116525225920e+02
5.546257129579104367e+04,4.008642747552458019e+01,3.415140352183049544e+01,2.082785370303728101e+01,-3.599996916901018835e+02,-3.599996947127479530e+02,-3.599997169154571566e+02
5.649369748123022146e+04,4.008642747552922003e+01,3.415140352183513528e+01,2.082785370304188177e+01,-3.599996973173917354e+02,-3.599997002848682541e+02,-3.599997220823323687e+02
5.754399373371566617e+04,4.008642747553369645e+01,3.415140352183960459e+01,2.082785370304631556e+01,-3.599997028419719527e+02,-3.599997057552859587e+02,-3.599997271549014499e+02
5.861381645140284672e+04,4.008642747553800234e+01,3.415140352184391759e+01,2.082785370305058947e+01,-3.599997082657171745e+02,-3.599997111258571749e+02,-3.599997321348857326e+02
5.970352865838364960e+04,4.008642747554215902e+01,3.415140352184806716e+01,2.082785370305471062e+01,-3.599997135904679340e+02,-3.599997163984045301e+02,-3.599997370239751149e+02
6.081350012787176092e+04,4.008642747554616648e+01,3.415140352185206751e+01,2.082785370305867900e+01,-3.599997188180310559e+02,-3.599997215747170003e+02,-3.599997418238285150e+02
6.194410750767811260e+04,4.008642747555001762e+01,3.415140352185592576e+01,2.082785370306250883e+01,-3.599997239501803961e+02,-3.599997266565511609e+02,-3.599997465360746673e+02
6.309573444801929872e+04,4.008642747555374086e+01,3.415140352185964190e+01,2.082785370306620010e+01,-3.599997289886574094e+02,-3.599997316456313570e+02,-3.599997511623126911e+02
6.426877173170194146e+04,4.008642747555732910e+01,3.415140352186323014e+01,2.082785370306975281e+01,-3.599997339351718892e+02,-3.599997365436505561e+02,-3.599997557041123173e+02
6.546361740672746964e+04,4.008642747556077524e+01,3.415140352186668338e+01,2.082785370307318118e+01,-3.599997387914023079e+02,-3.599997413522708598e+02,-3.599997601630147983e+02
6.668067692136218830e+04,4.008642747556410768e+01,3.415140352187001582e+01,2.082785370307648876e+01,-3.599997435589964425e+02,-3.599997460731239585e+02,-3.599997645405331355e+02
6.792036326171843393e+04,4.008642747556731933e+01,3.415140352187322037e+01,2.082785370307966843e+01,-3.599997482395722841e+02,-3.599997507078117565e+02,-3.599997688381527610e+02
6.918309709189362184e+04,4.008642747557041019e+01,3.415140352187631834e+01,2.082785370308274153e+01,-3.599997528347179241e+02,-3.599997552579069975e+02,-3.599997730573319359e+02
7.046930689671466826e+04,4.008642747557339447e+01,3.415140352187928841e+01,2.082785370308569384e+01,-3.599997573459928049e+02,-3.599997597249536625e+02,-3.599997771995024891e+02
7.177942912713615806e+04,4.008642747557627217e+01,3.415140352188216610e+01,2.082785370308854667e+01,-3.599997617749275491e+02,-3.599997641104674813e+02,-3.599997812660698173e+02
7.311390834834171983e+04,4.008642747557903618e+01,3.415140352188493722e+01,2.082785370309129291e+01,-3.599997661230250969e+02,-3.599997684159366713e+02,-3.599997852584140219e+02
7.447319739059888525e+04,4.008642747558170782e+01,3.415140352188760176e+01,2.082785370309394324e+01,-3.599997703917609897e+02,-3.599997726428221654e+02,-3.599997891778896246e+02
7.585775750291836448e+04,4.008642747558428709e+01,3.415140352189018103e+01,2.082785370309649053e+01,-3.599997745825836546e+02,-3.599997767925583503e+02,-3.599997930258268184e+02
7.726805850957021175e+04,4.008642747558675978e+01,3.415140352189266082e+01,2.082785370309895256e+01,-3.599997786969152003e+02,-3.599997808665532375e+02,-3.599997968035312397e+02
7.870457896950985014e+04,4.008642747558915431e+01,3.415140352189504824e+01,2.082785370310132222e+01,-3.599997827361517011e+02,-3.599997848661894295e+02,-3.599998005122847644e+02
8.016780633876789943e+04,4.008642747559144937e+01,3.415140352189735040e+01,2.082785370310361017e+01,-3.599997867016638793e+02,-3.599997887928240061e+02,-3.599998041533458490e+02
8.165823713585922087e+04,4.008642747559367336e+01,3.415140352189957440e+01,2.082785370310581285e+01,-3.599997905947972185e+02,-3.599997926477894339e+02,-3.599998077279501558e+02
8.317637711026708712e+04,4.008642747559581210e+01,3.415140352190171313e+01,2.082785370310793382e+01,-3.599997944168729305e+02,-3.599997964323937936e+02,-3.599998112373106096e+02
8.472274141405963746e+04,4.008642747559788688e+01,3.415140352190378081e+01,2.082785370310998019e+01,-3.599997981691878408e+02,-3.599998001479212917e+02,-3.599998146826179664e+02
8.629785477669702959e+04,4.008642747559987640e+01,3.415140352190576323e+01,2.082785370311195550e+01,-3.599998018530153558e+02,-3.599998037956328858e+02,-3.599998180650413815e+02
8.790225168308842694e+04,4.008642747560178066e+01,3.415140352190767459e+01,2.082785370311384909e+01,-3.599998054696054055e+02,-3.599998073767661140e+02,-3.599998213857285805e+02
8.953647655495937215e+04,4.008642747560362807e+01,3.415140352190952200e+01,2.082785370311568585e+01,-3.599998090201852392e+02,-3.599998108925364022e+02,-3.599998246458064273e+02
9.120108393559097021e+04,4.008642747560541864e+01,3.415140352191130546e+01,2.082785370311745154e+01,-3.599998125059597101e+02,-3.599998143441366096e+02,-3.599998278463811516e+02
9.289663867799362924e+04,4.008642747560713104e+01,3.415140352191301787e+01,2.082785370311915329e+01,-3.599998159281116159e+02,-3.599998177327379949e+02,-3.599998309885388039e+02
9.462371613657929993e+04,4.008642747560877950e+01,3.415140352191467343e+01,2.082785370312079465e+01,-3.599998192878022110e+02,-3.599998210594904435e+02,-3.599998340733456530e+02
9.638290236239705700e+04,4.008642747561037112e+01,3.415140352191626505e+01,2.082785370312237205e+01,-3.599998225861715468e+02,-3.599998243255228090e+02,-3.599998371018484136e+02
9.817479430199843773e+04,4.008642747561191300e+01,3.415140352191779982e+01,2.082785370312389972e+01,-3.599998258243388705e+02,-3.599998275319433674e+02,-3.599998400750747578e+02
1.000000000000000000e+05,4.008642747561339092e+01,3.415140352191927775e+01,2.082785370312537054e+01,-3.599998290034029651e+02,-3.599998306798402155e+02,-3.599998429940335996e+02
1.018591388054116978e+05,4.008642747561481912e+01,3.415140352192071305e+01,2.082785370312678097e+01,-3.599998321244426052e+02,-3.599998337702813842e+02,-3.599998458597154354e+02
1.037528415818012581e+05,4.008642747561619757e+01,3.415140352192208439e+01,2.082785370312814521e+01,-3.599998351885167835e+02,-3.599998368043156916e+02,-3.599998486730926857e+02
1.056817509213658486e+05,4.008642747561751918e+01,3.415140352192340600e+01,2.082785370312945972e+01,-3.599998381966653938e+02,-3.599998397829726287e+02,-3.599998514351200356e+02
1.076465213629834907e+05,4.008642747561879816e+01,3.415140352192469209e+01,2.082785370313072804e+01,-3.599998411499090594e+02,-3.599998427072629283e+02,-3.599998541467347195e+02
1.096478196143185050e+05,4.008642747562003450e+01,3.415140352192592132e+01,2.082785370313195017e+01,-3.599998440492499867e+02,-3.599998455781789062e+02,-3.599998568088568049e+02
1.116863247780561214e+05,4.008642747562121400e+01,3.415140352192710083e+01,2.082785370313312967e+01,-3.599998468956719648e+02,-3.599998483966947447e+02,-3.599998594223897044e+02
1.137627285823431012e+05,4.008642747562235797e+01,3.415140352192825191e+01,2.082785370313425943e+01,-3.599998496901408771e+02,-3.599998511637669480e+02,-3.599998619882202320e+02
1.158777356155126181e+05,4.008642747562346642e+01,3.415140352192934614e+01,2.082785370313535367e+01,-3.599998524336049854e+02,-3.599998538803343990e+02,-3.599998645072191721e+02
1.180320635651729972e+05,4.008642747562453224e+01,3.415140352193041196e+01,2.082785370313640883e+01,-3.599998551269952145e+02,-3.599998565473188705e+02,-3.599998669802410518e+02
1.202264434617413208e+05,4.008642747562555542e+01,3.415140352193144224e+01,2.082785370313742845e+01,-3.599998577712256065e+02,-3.599998591656253666e+02,-3.599998694081253348e+02
1.224616199265048926e+05,4.008642747562654307e+01,3.415140352193242279e+01,2.082785370313840190e+01,-3.599998603671932642e+02,-3.599998617361423499e+02,-3.599998717916956252e+02
1.247383514242943202e+05,4.008642747562749520e+01,3.415140352193337492e+01,2.082785370313935047e+01,-3.599998629157792038e+02,-3.599998642597421963e+02,-3.599998741317609188e+02
1.270574105208542023e+05,4.008642747562841180e+01,3.415140352193429152e+01,2.082785370314025997e+01,-3.599998654178482411e+02,-3.599998667372810814e+02,-3.599998764291152042e+02
1.294195841449986328e+05,4.008642747562929998e+01,3.415140352193517259e+01,2.082785370314113393e+01,-3.599998678742493325e+02,-3.599998691695998332e+02,-3.599998786845380323e+02
1.318256738556407508e+05,4.008642747563014552e+01,3.415140352193602524e+01,2.082785370314198303e+01,-3.599998702858160868e+02,-3.599998715575237043e+02,-3.599998808987947427e+02
1.342764961137864157e+05,4.008642747563096975e+01,3.415140352193684947e+01,2.082785370314279660e+01,-3.599998726533667650e+02,-3.599998739018631682e+02,-3.599998830726366918e+02
1.367728825595849485e+05,4.008642747563175845e+01,3.415140352193763817e+01,2.082785370314358175e+01,-3.599998749777047351e+02,-3.599998762034135211e+02,-3.599998852068016504e+02
1.393156802945303498e+05,4.008642747563251874e+01,3.415140352193840556e+01,2.082785370314433493e+01,-3.599998772596188132e+02,-3.599998784629558486e+02,-3.599998873020136330e+02
1.419057521689092682e+05,4.008642747563325770e+01,3.415140352193913742e+01,2.082785370314506679e+01,-3.599998794998832636e+02,-3.599998806812569114e+02,-3.599998893589836939e+02
1.445439770745928108e+05,4.008642747563396114e+01,3.415140352193984796e+01,2.082785370314576667e+01,-3.599998816992582533e+02,-3.599998828590694302e+02,-3.599998913784098136e+02
1.472312502432719339e+05,4.008642747563464326e+01,3.415140352194053008e+01,2.082785370314644524e+01,-3.599998838584900795e+02,-3.599998849971323693e+02,-3.599998933609772962e+02
1.499684835502374044e+05,4.008642747563531117e+01,3.415140352194119089e+01,2.082785370314709894e+01,-3.599998859783115677e+02,-3.599998870961712782e+02,-3.599998953073587700e+02
1.527566058238073310e+05,4.008642747563594355e+01,3.415140352194182327e+01,2.082785370314773132e+01,-3.599998880594419575e+02,-3.599998891568984050e+02,-3.599998972182148691e+02
1.555965631605075032e+05,4.008642747563655462e+01,3.415140352194243434e+01,2.082785370314833528e+01,-3.599998901025873579e+02,-3.599998911800129804e+02,-3.599998990941938359e+02
1.584893192461114086e+05,4.008642747563713726e+01,3.415140352194302409e+01,2.082785370314891793e+01,-3.599998921084412018e+02,-3.599998931662016162e+02,-3.599999009359323736e+02
1.614358556826486893e+05,4.008642747563770570e+01,3.415140352194359252e+01,2.082785370314948281e+01,-3.599998940776840755e+02,-3.599998951161381342e+02,-3.599999027440553618e+02
1.644371723214932426e+05,4.008642747563825992e+01,3.415140352194413964e+01,2.082785370315002638e+01,-3.599998960109842301e+02,-3.599998970304844192e+02,-3.599999045191764253e+02
1.674942876026437734e+05,4.008642747563878572e+01,3.415140352194466544e+01,2.082785370315054863e+01,-3.599998979089976388e+02,-3.599998989098898505e+02,-3.599999062618978201e+02
1.706082389003123972e+05,4.008642747563929021e+01,3.415140352194516993e+01,2.082785370315104956e+01,-3.599998997723684511e+02,-3.599999007549922680e+02,-3.599999079728110587e+02
1.737800828749376233e+05,4.008642747563978759e+01,3.415140352194566731e+01,2.082785370315153983e+01,-3.599999016017289364e+02,-3.599999025664178021e+02,-3.599999096524965694e+02
1.770108958317422075e+05,4.008642747564025655e+01,3.415140352194613627e+01,2.082785370315200524e+01,-3.599999033976997680e+02,-3.599999043447811005e+02,-3.599999113015243211e+02
1.803017740859570040e+05,4.008642747564071129e+01,3.415140352194659101e+01,2.082785370315246354e+01,-3.599999051608904210e+02,-3.599999060906856130e+02,-3.599999129204539372e+02
1.836538343348347407e+05,4.008642747564114472e+01,3.415140352194703155e+01,2.082785370315289697e+01,-3.599999068918992862e+02,-3.599999078047238186e+02,-3.599999145098348095e+02
1.870682140365801461e+05,4.008642747564157105e+01,3.415140352194745788e+01,2.082785370315331974e+01,-3.599999085913136696e+02,-3.599999094874772254e+02,-3.599999160702061545e+02
1.905460717963248317e+05,4.008642747564198316e+01,3.415140352194786288e+01,2.082785370315372120e+01,-3.599999102597101910e+02,-3.599999111395169393e+02,-3.599999176020975256e+02
1.940885877592779580e+05,4.008642747564238107e+01,3.415140352194826079e+01,2.082785370315411200e+01,-3.599999118976550676e+02,-3.599999127614035501e+02,-3.599999191060287558e+02
1.976969640111862100e+05,4.008642747564275055e+01,3.415140352194863738e+01,2.082785370315448503e+01,-3.599999135057041144e+02,-3.599999143536873589e+02,-3.599999205825101285e+02
2.013724249862389406e+05,4.008642747564312003e+01,3.415140352194899975e+01,2.082785370315485096e+01,-3.599999150844029145e+02,-3.599999159169087761e+02,-3.599999220320426616e+02
2.051162178825566662e+05,4.008642747564347530e+01,3.415140352194934792e+01,2.082785370315519913e+01,-3.599999166342872172e+02,-3.599999174515981508e+02,-3.599999234551182781e+02
2.089296130854040966e+05,4.008642747564380926e+01,3.415140352194968898e+01,2.082785370315553308e+01,-3.599999181558829946e+02,-3.599999189582762824e+02,-3.599999248522198059e+02
2.128139045982713578e+05,4.008642747564414321e+01,3.415140352195001583e+01,2.082785370315585993e+01,-3.599999196497064418e+02,-3.599999204374544206e+02,-3.599999262238213760e+02
2.167704104819696222e+05,4.008642747564444875e+01,3.415140352195032847e+01,2.082785370315616547e+01,-3.599999211162646020e+02,-3.599999218896345496e+02,-3.599999275703884223e+02
2.208004733018901316e+05,4.008642747564475428e+01,3.415140352195063400e+01,2.082785370315647100e+01,-3.599999225560549689e+02,-3.599999233153093883e+02,-3.599999288923777954e+02
2.249054605835783004e+05,4.008642747564505271e+01,3.415140352195092532e+01,2.082785370315676232e+01,-3.599999239695663391e+02,-3.599999247149627308e+02,-3.599999301902381603e+02
2.290867652767774707e+05,4.008642747564532982e+01,3.415140352195120954e+01,2.082785370315704299e+01,-3.599999253572780731e+02,-3.599999260890695609e+02,-3.599999314644098831e+02
2.333458062281004386e+05,4.008642747564560693e+01,3.415140352195147955e+01,2.082785370315731299e+01,-3.599999267196613459e+02,-3.599999274380960514e+02,-3.599999327153254285e+02
2.376840286624878354e+05,4.008642747564586273e+01,3.415140352195174245e+01,2.082785370315757589e+01,-3.599999280571782379e+02,-3.599999287625000193e+02,-3.599999339434091326e+02
2.421029046736179735e+05,4.008642747564611852e+01,3.415140352195199824e+01,2.082785370315782458e+01,-3.599999293702827003e+02,-3.599999300627309253e+02,-3.599999351490777713e+02
2.466039337234341074e+05,4.008642747564636011e+01,3.415140352195223983e+01,2.082785370315806261e+01,-3.599999306594203858e+02,-3.599999313392299882e+02,-3.599999363327405035e+02
2.511886431509582035e+05,4.008642747564660169e+01,3.415140352195247431e+01,2.082785370315829709e+01,-3.599999319250285339e+02,-3.599999325924302411e+02,-3.599999374947989850e+02
2.558585886905647931e+05,4.008642747564682196e+01,3.415140352195270168e+01,2.082785370315852091e+01,-3.599999331675368239e+02,-3.599999338227570433e+02,-3.599999386356474247e+02
2.606153549998897652e+05,4.008642747564704223e+01,3.415140352195292195e+01,2.082785370315873763e+01,-3.599999343873667499e+02,-3.599999350306278529e+02,-3.599999397556730969e+02
2.654605561975541641e+05,4.008642747564724829e+01,3.415140352195312801e+01,2.082785370315894724e+01,-3.599999355849322455e+02,-3.599999362164525110e+02,-3.599999408552559998e+02
2.703958364108846290e+05,4.008642747564745434e+01,3.415140352195333406e+01,2.082785370315914619e+01,-3.599999367606397982e+02,-3.599999373806334688e+02,-3.599999419347692537e+02
2.754228703338169144e+05,4.008642747564764619e+01,3.415140352195352591e+01,2.082785370315934159e+01,-3.599999379148881644e+02,-3.599999385235657314e+02,-3.599999429945791007e+02
2.805433637951716082e+05,4.008642747564783804e+01,3.415140352195371776e+01,2.082785370315952989e+01,-3.599999390480691659e+02,-3.599999396456371414e+02,-3.599999440350453028e+02
2.857590543374949484e+05,4.008642747564802278e+01,3.415140352195389539e+01,2.082785370315970752e+01,-3.599999401605672915e+02,-3.599999407472283792e+02,-3.599999450565208576e+02
2.910717118066608091e+05,4.008642747564819331e+01,3.415140352195407303e+01,2.082785370315988160e+01,-3.599999412527599816e+02,-3.599999418287133608e+02,-3.599999460593523963e+02
2.964831389524345286e+05,4.008642747564835673e+01,3.415140352195423645e+01,2.082785370316004858e+01,-3.599999423250180257e+02,-3.599999428904590104e+02,-3.599999470438801836e+02
3.019951720402018982e+05,4.008642747564852726e+01,3.415140352195440698e+01,2.082785370316020845e+01,-3.599999433777050513e+02,-3.599999439328256017e+02,-3.599999480104382883e+02
3.076096814740711125e+05,4.008642747564867648e+01,3.415140352195456330e+01,2.082785370316036477e+01,-3.599999444111783760e+02,-3.599999449561668143e+02,-3.599999489593546969e+02
3.133285724315588595e+05,4.008642747564883280e+01,3.415140352195470541e+01,2.082785370316051399e+01,-3.599999454257887805e+02,-3.599999459608300185e+02,-3.599999498909514273e+02
3.191537855100765009e+05,4.008642747564898201e+01,3.415140352195485463e+01,2.082785370316065610e+01,-3.599999464218803382e+02,-3.599999469471560474e+02,-3.599999508055446995e+02
3.250872973854347365e+05,4.008642747564912412e+01,3.415140352195499673e+01,2.082785370316079820e+01,-3.599999473997912673e+02,-3.599999479154795949e+02,-3.599999517034447081e+02
3.311311214825914358e+05,4.008642747564924491e+01,3.415140352195513174e+01,2.082785370316093321e+01,-3.599999483598532493e+02,-3.599999488661292162e+02,-3.599999525849561905e+02
3.372873086588692968e+05,4.008642747564937991e+01,3.415140352195525963e+01,2.082785370316106111e+01,-3.599999493023921673e+02,-3.599999497994274975e+02,-3.599999534503782570e+02
3.435579478998750565e+05,4.008642747564950071e+01,3.415140352195538753e+01,2.082785370316118545e+01,-3.599999502277277657e+02,-3.599999507156912273e+02,-3.599999543000046174e+02
3.499451670283576823e+05,4.008642747564962860e+01,3.415140352195550832e+01,2.082785370316130624e+01,-3.599999511361741611e+02,-3.599999516152312822e+02,-3.599999551341235247e+02
3.564511334262446035e+05,4.008642747564974229e+01,3.415140352195562201e+01,2.082785370316141993e+01,-3.599999520280395018e+02,-3.599999524983527976e+02,-3.599999559530180591e+02
3.630780547701017349e+05,4.008642747564985598e+01,3.415140352195573570e+01,2.082785370316153006e+01,-3.599999529036264221e+02,-3.599999533653555659e+02,-3.599999567569660712e+02
3.698281797802667134e+05,4.008642747564996967e+01,3.415140352195584228e+01,2.082785370316163664e+01,-3.599999537632320994e+02,-3.599999542165337516e+02,-3.599999575462403527e+02
3.767037989839092479e+05,4.008642747565006914e+01,3.415140352195594176e+01,2.082785370316173967e+01,-3.599999546071481973e+02,-3.599999550521762330e+02,-3.599999583211088634e+02
3.837072454922792385e+05,4.008642747565016862e+01,3.415140352195604834e+01,2.082785370316184270e+01,-3.599999554356611497e+02,-3.599999558725664315e+02,-3.599999590818343336e+02
3.908408957924025017e+05,4.008642747565026809e+01,3.415140352195614781e+01,2.082785370316193507e+01,-3.599999562490519907e+02,-3.599999566779828797e+02,-3.599999598286750029e+02
3.981071705534977373e+05,4.008642747565035336e+01,3.415140352195624018e+01,2.082785370316202744e+01,-3.599999570475967516e+02,-3.599999574686988240e+02,-3.599999605618843361e+02
4.055085354483844130e+05,4.008642747565044573e+01,3.415140352195632545e+01,2.082785370316211981e+01,-3.599999578315665190e+02,-3.599999582449825652e+02,-3.599999612817110801e+02
4.130475019901618944e+05,4.008642747565053810e+01,3.415140352195641782e+01,2.082785370316220508e+01,-3.599999586012271493e+02,-3.599999590070974591e+02,-3.599999619883994910e+02
4.207266283844446298e+05,4.008642747565062336e+01,3.415140352195650308e+01,2.082785370316229034e+01,-3.599999593568399519e+02,-3.599999597553022568e+02,-3.599999626821893912e+02
4.285485203974400647e+05,4.008642747565070152e+01,3.415140352195658124e+01,2.082785370316236850e+01,-3.599999600986612336e+02,-3.599999604898508210e+02,-3.599999633633161693e+02
4.365158322401665500e+05,4.008642747565077258e+01,3.415140352195665230e+01,2.082785370316244666e+01,-3.599999608269426972e+02,-3.599999612109922964e+02,-3.599999640320110643e+02
4.446312674691092689e+05,4.008642747565085074e+01,3.415140352195672335e+01,2.082785370316252127e+01,-3.599999615419315546e+02,-3.599999619189714508e+02,-3.599999646885008246e+02
4.528975799036213430e+05,4.008642747565092179e+01,3.415140352195680151e+01,2.082785370316258877e+01,-3.599999622438704137e+02,-3.599999626140285613e+02,-3.599999653330082765e+02
