time,vin,vout_buf,vout_st
2.621612489999999962e+00,1.655890990000000063e+00,3.297303680000000181e+00,3.371662380000000177e-09
2.621896690000000252e+00,1.756806270000000003e+00,3.299469849999999926e+00,3.341495280000000160e-09
2.622017180000000280e+00,1.777520470000000019e+00,3.300009610000000038e+00,-8.486029139999999382e-09
2.622120259999999980e+00,1.681690160000000045e+00,3.299926929999999814e+00,-8.068980130000000771e-09
2.622281249999999897e+00,1.532020380000000070e+00,2.333661999999999802e-03,-7.870487800000000313e-09
2.622384629999999994e+00,1.435915400000000064e+00,9.773148320000001055e-04,-7.578205970000000074e-09
2.622571910000000006e+00,1.261804820000000049e+00,9.369014539999999955e-04,-7.418713680000000177e-09
2.622999999999999776e+00,8.638182189999999983e-01,9.093472720000000172e-04,-7.386947619999999752e-09
2.623149820000000076e+00,8.683227049999999725e-01,-2.865213789999999738e-07,-2.460296919999999797e-10
2.623749129999999763e+00,8.863416589999999484e-01,-2.885089020000000212e-07,-2.424968639999999889e-10
2.624079909999999849e+00,9.268692080000000555e-01,-3.200412669999999894e-07,1.471170259999999915e-09
2.624559350000000180e+00,1.124777329999999909e+00,-5.718356530000000244e-07,1.473379899999999899e-09
2.625063930000000045e+00,1.342515190000000080e+00,-1.467447730000000052e-06,1.338103690000000061e-09
2.625447480000000056e+00,1.557559389999999988e+00,9.775510499999999145e-03,1.340275849999999967e-09
2.625862109999999916e+00,1.790026719999999960e+00,3.300505900000000103e+00,1.350579750000000027e-09
2.626016020000000228e+00,1.864718590000000065e+00,3.299999899999999986e+00,-5.203162380000000315e-09
2.626112159999999918e+00,1.848993249999999922e+00,3.300000110000000042e+00,-4.876116600000000065e-09
2.626496690000000189e+00,1.786091899999999955e+00,3.300000380000000177e+00,-4.795289149999999617e-09
2.627051269999999938e+00,1.689013660000000083e+00,3.299958670000000094e+00,8.611800709999999625e-10
2.627304909999999882e+00,1.616050009999999926e+00,3.194508009999999842e+00,8.634998079999999575e-10
2.627574010000000015e+00,1.538639979999999907e+00,1.456943260000000085e-03,8.655867260000000422e-10
2.627803150000000088e+00,1.472725080000000020e+00,-5.185604090000000416e-04,8.682219349999999616e-10
2.628025689999999859e+00,1.410702509999999910e+00,2.169070839999999798e-06,1.408246879999999928e-09
2.628179809999999783e+00,1.378322760000000091e+00,1.385571509999999904e-06,1.400630089999999937e-09
2.628796289999999924e+00,1.248803780000000030e+00,7.246203319999999730e-07,1.398394290000000051e-09
2.629082200000000036e+00,1.226531679999999902e+00,-4.594950929999999927e-07,1.590409409999999948e-09
2.629575389999999846e+00,1.349684059999999963e+00,-5.837130740000000108e-07,1.586914310000000023e-09
2.630065759999999919e+00,1.416043619999999947e+00,4.302659059999999624e-06,-1.525074359999999919e-10
2.630460309999999691e+00,1.178025289999999892e+00,1.455060420000000049e-06,-1.515797010000000099e-10
2.631000000000000227e+00,8.524484900000000032e-01,3.950778110000000150e-07,5.579140029999999543e-10
2.631081749999999886e+00,8.936639159999999471e-01,-3.762205240000000114e-07,-1.620664180000000077e-09
2.631408729999999974e+00,1.058526789999999940e+00,-6.137724209999999640e-07,-1.601059889999999976e-09
2.631999999999999673e+00,1.356643660000000029e+00,-1.520938210000000031e-06,-1.583631570000000004e-09
2.632174000000000014e+00,1.275326240000000055e+00,9.954536850000000630e-07,2.680997619999999889e-09
2.632869989999999660e+00,9.500555120000000464e-01,2.979239509999999958e-07,2.671549530000000122e-09
2.633070089999999919e+00,9.279315750000000085e-01,-4.236841709999999823e-07,2.183582889999999868e-09
2.633490650000000155e+00,1.159751930000000097e+00,-8.318985380000000216e-07,2.184431719999999880e-09
2.634056069999999750e+00,1.462622620000000095e+00,5.989376900000000264e-06,8.450180799999999709e-10
2.634330190000000016e+00,1.570697220000000005e+00,2.912994840000000113e-02,8.486053069999999897e-10
2.634611490000000167e+00,1.681608519999999940e+00,3.300601289999999910e+00,8.531522859999999839e-10
2.634853829999999952e+00,1.777155480000000010e+00,3.300664939999999881e+00,8.585460429999999687e-10
2.635027179999999802e+00,1.819366940000000099e+00,3.300003489999999928e+00,-3.638326479999999817e-09
2.635190249999999956e+00,1.726857630000000032e+00,3.300004729999999942e+00,-3.503669290000000104e-09
2.635522579999999948e+00,1.538329770000000041e+00,2.802194100000000073e-03,-3.459951629999999847e-09
2.635744270000000000e+00,1.412567990000000107e+00,5.959409960000000214e-04,-3.392586210000000039e-09
2.635999999999999677e+00,1.267491389999999996e+00,5.773567600000000053e-04,-3.339220760000000050e-09
2.636080009999999696e+00,1.262865960000000065e+00,-2.175104630000000055e-07,-5.054760370000000021e-10
2.636400059999999712e+00,1.244364770000000009e+00,-2.342994110000000078e-07,-4.880897660000000504e-10
2.637000000000000011e+00,1.209684449999999911e+00,-2.533302399999999766e-07,-4.781525840000000421e-10
2.637256040000000024e+00,1.281819610000000109e+00,-6.437687129999999903e-07,7.854932000000000312e-10
2.638000000000000345e+00,1.491416789999999937e+00,4.340560569999999817e-05,7.890919649999999767e-10
2.638204829999999834e+00,1.420297549999999909e+00,2.379779610000000007e-06,2.055675809999999821e-09
2.638999999999999790e+00,1.144210780000000094e+00,1.410364289999999876e-07,2.049622359999999967e-09
2.639163869999999967e+00,1.222802299999999898e+00,-8.928079040000000321e-07,-1.085731940000000017e-10
2.639819329999999908e+00,1.537169280000000082e+00,1.812668209999999946e-03,-9.510505580000000390e-11
2.640005099999999771e+00,1.622478099999999923e+00,3.241674639999999830e+00,-1.450897300000000074e-08
2.640035699999999874e+00,1.614435080000000022e+00,3.173677300000000034e+00,-1.243142199999999947e-08
2.640122620000000087e+00,1.591585749999999910e+00,2.320397220000000038e-01,-1.184041689999999937e-08
2.640181870000000153e+00,1.576013869999999928e+00,4.985845140000000342e-02,-1.102831689999999966e-08
2.640292759999999905e+00,1.546865170000000012e+00,5.493191579999999984e-03,-1.056895059999999935e-08
2.640594410000000281e+00,1.467573639999999902e+00,1.217618790000000051e-03,-1.042807720000000059e-08
2.641000000000000014e+00,1.360961960000000026e+00,1.166547370000000023e-03,-1.030455920000000040e-08
2.641128730000000147e+00,1.304902599999999913e+00,7.453975439999999758e-07,1.552725680000000063e-09
2.641643649999999788e+00,1.080664969999999947e+00,1.281926270000000120e-07,1.548168010000000069e-09
2.642068660000000069e+00,9.313395429999999919e-01,-6.984617360000000460e-08,1.674028320000000021e-09
2.642480589999999907e+00,9.665033469999999571e-01,-7.755259930000000595e-08,1.670230860000000037e-09
2.643054919999999974e+00,9.980135860000000081e-01,2.496836700000000215e-07,6.664735150000000194e-10
2.643384470000000430e+00,9.210444599999999538e-01,2.022364870000000049e-07,6.651363570000000263e-10
2.644000000000000128e+00,7.772813469999999558e-01,1.183321289999999952e-07,6.628064070000000100e-10
2.644263640000000137e+00,8.287913749999999968e-01,-1.139665309999999968e-07,7.613966110000000168e-10
2.645000000000000018e+00,9.726636419999999950e-01,-1.875955020000000012e-07,7.624282769999999788e-10
2.645210910000000304e+00,9.198815219999999515e-01,1.966076260000000026e-07,1.591725920000000067e-09
2.645999999999999908e+00,7.224042849999999794e-01,7.515842819999999793e-08,1.587867510000000093e-09
2.646168729999999858e+00,8.428792010000000223e-01,-4.600976130000000205e-07,-1.489819839999999939e-10
2.646843639999999720e+00,1.324779879999999910e+00,-1.679353510000000093e-06,-1.405942940000000127e-10
2.647054269999999931e+00,1.425373849999999942e+00,2.589458879999999856e-06,-5.488216960000000206e-10
2.647379860000000029e+00,1.359072119999999995e+00,8.230865929999999699e-07,-5.303513250000000437e-10
2.648000000000000131e+00,1.232791470000000000e+00,3.876495770000000078e-07,-5.210501579999999747e-10
2.648260480000000250e+00,1.301069019999999909e+00,-6.262936070000000399e-07,6.613985490000000204e-10
2.649000000000000021e+00,1.494918100000000027e+00,5.607600559999999977e-05,6.652194799999999628e-10
2.649208379999999696e+00,1.428470240000000002e+00,2.793001310000000076e-06,1.971213730000000134e-09
2.649999999999999911e+00,1.176040210000000030e+00,1.567140950000000100e-07,1.965951430000000186e-09
2.650166700000000208e+00,1.112060800000000071e+00,5.698327089999999945e-07,1.214713480000000030e-09
2.650833519999999943e+00,8.561431010000000175e-01,2.683027390000000231e-07,1.211512830000000082e-09
2.651088909999999910e+00,7.990945969999999621e-01,-3.555331410000000331e-08,1.486876220000000055e-09
2.651622360000000178e+00,8.401579869999999950e-01,-4.257076069999999933e-08,1.484378969999999958e-09
2.652071129999999943e+00,8.939625620000000161e-01,-2.424967740000000049e-07,1.393135059999999924e-09
2.652497890000000247e+00,1.042375910000000072e+00,-3.880511099999999872e-07,1.394527489999999925e-09
2.653056899999999718e+00,1.210098759999999940e+00,2.308350299999999917e-07,4.092549589999999825e-10
2.653398310000000038e+00,1.168739720000000037e+00,2.011482600000000124e-07,4.147411430000000013e-10
2.653999999999999915e+00,1.095850379999999902e+00,1.610852380000000059e-07,4.196490779999999909e-10
2.654273129999999981e+00,1.092577759999999953e+00,1.940551109999999986e-08,1.019423440000000002e-09
2.654999999999999805e+00,1.083868489999999962e+00,1.864552640000000157e-08,1.019788219999999982e-09
2.655218500000000148e+00,1.219060100000000091e+00,-1.210876259999999986e-06,4.523927150000000239e-10
2.655803249999999949e+00,1.580852460000000015e+00,7.184799170000000235e-02,4.719388670000000254e-10
2.656014899999999734e+00,1.691178740000000014e+00,3.299977950000000160e+00,-9.830719180000000632e-09
2.656104299999999974e+00,1.622728830000000011e+00,3.242704480000000000e+00,-9.301746150000000488e-09
2.656208409999999631e+00,1.543023079999999991e+00,1.263229700000000066e-03,-8.927135580000000005e-09
2.656298220000000043e+00,1.474259980000000025e+00,-1.424884009999999920e-03,-8.530552419999999691e-09
2.656549179999999843e+00,1.282120490000000057e+00,-1.373536980000000058e-03,-8.394430539999999855e-09
2.657000000000000028e+00,9.369653549999999997e-01,-1.336507009999999976e-03,-8.329644849999999264e-09
2.657200770000000212e+00,9.880644429999999589e-01,3.693659679999999900e-08,1.232366890000000071e-11
2.658000000000000362e+00,1.191485759999999949e+00,-1.381408899999999907e-07,1.722924410000000136e-11
2.658160089999999975e+00,1.151483150000000011e+00,3.799407719999999941e-07,1.920473599999999997e-09
2.658800470000000082e+00,9.914721399999999463e-01,2.321755519999999901e-07,1.917567429999999953e-09
2.659085380000000054e+00,1.006441570000000008e+00,-7.224240039999999989e-07,2.011701099999999928e-09
2.659597690000000014e+00,1.395392339999999898e+00,-1.878199690000000010e-06,2.021867289999999889e-09
2.660000000000000142e+00,1.700836199999999909e+00,3.300331470000000156e+00,2.028304299999999836e-09
2.660051670000000090e+00,1.650374299999999961e+00,3.296308799999999817e+00,1.282120299999999965e-08
2.660149459999999966e+00,1.554876549999999913e+00,1.002147360000000056e-02,1.236505200000000024e-08
2.660214900000000160e+00,1.490963940000000099e+00,1.405046940000000003e-03,1.176044440000000014e-08
2.660332560000000068e+00,1.376061760000000023e+00,1.292940569999999909e-03,1.140582080000000048e-08
2.660803189999999763e+00,9.164530290000000301e-01,1.232944030000000021e-03,1.130047850000000060e-08
2.661062750000000143e+00,7.517246419999999985e-01,-4.283244569999999814e-07,2.713650610000000062e-09
2.661439249999999923e+00,9.165807099999999652e-01,-6.053080800000000350e-07,2.737182239999999900e-09
2.661999999999999922e+00,1.162111289999999908e+00,-1.020036019999999983e-06,2.784327539999999836e-09
2.662299999999999667e+00,1.286081870000000071e+00,-9.762355190000000626e-07,1.152575869999999970e-09
2.662999999999999812e+00,1.575346530000000023e+00,4.378584659999999740e-02,1.159140570000000048e-09
2.663071309999999858e+00,1.557018940000000073e+00,9.499365180000000214e-03,4.097913069999999786e-09
2.663356550000000045e+00,1.483707869999999929e+00,2.423065399999999909e-05,4.055295820000000246e-09
2.663927689999999959e+00,1.336914549999999924e+00,-3.997182020000000031e-06,4.035572790000000179e-09
2.664071240000000174e+00,1.330242729999999929e+00,-3.600029420000000255e-07,1.647004890000000069e-09
2.664498720000000098e+00,1.401728819999999986e+00,4.161274299999999761e-08,1.642329530000000030e-09
2.665057000000000009e+00,1.477081859999999969e+00,1.988834349999999963e-05,5.515548079999999558e-10
2.665398970000000034e+00,1.426219609999999971e+00,2.423806600000000210e-06,5.575368349999999837e-10
2.665999999999999925e+00,1.336828640000000012e+00,6.179493909999999593e-07,5.613434379999999785e-10
2.666273579999999921e+00,1.220343090000000075e+00,7.350113710000000121e-07,1.403511260000000077e-09
2.667000000000000259e+00,9.110478370000000270e-01,2.489896960000000171e-07,1.399641830000000022e-09
2.667218859999999747e+00,9.380220580000000474e-01,-1.062313029999999941e-07,5.644714780000000036e-10
2.667999999999999705e+00,1.034294330000000040e+00,-1.402318890000000023e-07,5.662463959999999966e-10
2.668175090000000083e+00,1.105963440000000020e+00,-5.783484520000000366e-07,7.453404279999999966e-10
2.668875460000000199e+00,1.392640190000000056e+00,-1.050470979999999911e-06,7.511992100000000492e-10
2.669048429999999694e+00,1.424329869999999998e+00,3.625893790000000009e-06,-5.137825180000000273e-10
2.669338990000000411e+00,1.308603289999999975e+00,1.207406180000000050e-06,-4.964349250000000304e-10
2.669999999999999929e+00,1.045339500000000088e+00,5.999380180000000208e-07,-4.923734600000000344e-10
2.670232450000000313e+00,1.104224160000000010e+00,-3.531040600000000157e-07,4.671679100000000480e-10
2.671000000000000263e+00,1.298657790000000034e+00,-5.755609909999999951e-07,4.707347279999999757e-10
2.671185959999999859e+00,1.196151130000000062e+00,9.196094889999999601e-07,2.289135299999999967e-09
2.671929810000000405e+00,7.861236000000000335e-01,1.856921079999999875e-07,2.275946590000000096e-09
2.672078780000000098e+00,7.614762619999999593e-01,-6.828939120000000252e-08,1.775874589999999964e-09
2.672520050000000147e+00,8.401145429999999914e-01,-1.012980759999999960e-07,1.774844259999999998e-09
2.673056740000000264e+00,9.652610169999999989e-01,-6.075442089999999679e-07,1.806020210000000040e-09
2.673397179999999818e+00,1.202953060000000018e+00,-1.188035840000000093e-06,1.810041570000000053e-09
2.674000000000000377e+00,1.623841759999999912e+00,3.242568859999999997e+00,1.823986169999999922e-09
2.674007229999999957e+00,1.619372629999999980e+00,3.223536000000000179e+00,4.677687109999999952e-08
2.674036169999999935e+00,1.601494689999999999e+00,2.793587029999999860e+00,4.028132989999999946e-08
2.674081369999999680e+00,1.573558570000000101e+00,3.611769769999999963e-02,3.673122599999999907e-08
2.674116929999999837e+00,1.551586689999999935e+00,4.189536730000000334e-03,3.296566129999999843e-08
2.674237399999999987e+00,1.477146000000000070e+00,-1.692313860000000010e-03,3.183814350000000135e-08
2.674499060000000039e+00,1.315462160000000047e+00,-1.636046419999999998e-03,3.136203249999999863e-08
2.674999999999999822e+00,1.005919919999999967e+00,-1.589214129999999949e-03,3.115026679999999671e-08
2.675189660000000025e+00,1.017854449999999966e+00,2.665033619999999773e-07,2.080848920000000003e-10
2.675948320000000269e+00,1.065593280000000087e+00,2.596963069999999737e-07,2.112896440000000027e-10
2.676099999999999923e+00,1.099980299999999911e+00,-4.035430040000000170e-07,1.314474099999999974e-09
2.676700000000000301e+00,1.286792289999999950e+00,-6.669033139999999739e-07,1.313773219999999975e-09
2.677080000000000126e+00,1.402072790000000069e+00,-3.534399110000000150e-07,1.072209309999999989e-09
2.677559999999999718e+00,1.533319759999999921e+00,1.309017910000000043e-03,1.072717199999999928e-09
2.677999999999999936e+00,1.653629479999999985e+00,3.297695580000000071e+00,1.073446600000000002e-09
2.678071419999999758e+00,1.615413399999999999e+00,3.187856340000000177e+00,4.952319520000000050e-09
2.678152340000000020e+00,1.572115549999999917e+00,3.100414480000000111e-02,4.775054689999999972e-09
2.678224270000000296e+00,1.533621899999999982e+00,-2.591323000000000194e-04,4.591849559999999714e-09
2.678426809999999936e+00,1.425246879999999994e+00,-1.466407980000000071e-03,4.522321699999999872e-09
2.678936250000000019e+00,1.152645820000000043e+00,-1.406990309999999952e-03,4.492289400000000226e-09
2.679067929999999986e+00,1.130472769999999905e+00,9.686913039999999398e-07,1.946992669999999811e-09
2.679443479999999767e+00,1.196482360000000078e+00,-2.702346740000000036e-10,1.934148770000000089e-09
2.680000000000000160e+00,1.294299660000000074e+00,-8.884483000000000452e-08,1.921958330000000056e-09
2.680238469999999928e+00,1.219516339999999976e+00,5.802668000000000328e-07,1.664899950000000097e-09
2.680999999999999606e+00,9.807091660000000211e-01,2.699852419999999963e-07,1.661926090000000024e-09
2.681170300000000228e+00,9.119939040000000219e-01,3.069938770000000064e-07,1.235200050000000052e-09
2.681851480000000176e+00,6.371327589999999930e-01,4.710115050000000268e-08,1.223912739999999969e-09
2.682090819999999987e+00,6.189272959999999602e-01,-3.920399310000000097e-08,1.872444679999999960e-09
2.682635770000000086e+00,8.692623480000000180e-01,-2.887402079999999903e-07,1.927020219999999977e-09
2.683072659999999665e+00,1.073224249999999991e+00,-6.076923109999999764e-07,1.182524229999999990e-09
2.683508620000000011e+00,1.293097469999999971e+00,-1.115229079999999959e-06,1.185819539999999963e-09
2.684058129999999931e+00,1.523069599999999912e+00,5.592857249999999992e-04,-3.523983180000000171e-10
2.684406889999999990e+00,1.415948289999999998e+00,4.998424029999999578e-06,-3.379377729999999987e-10
2.685000000000000053e+00,1.233780190000000054e+00,3.029508549999999850e-06,-3.318468659999999840e-10
2.685191139999999699e+00,1.172094420000000081e+00,5.276601490000000125e-07,1.144623410000000015e-09
2.685955680000000179e+00,9.253513199999999772e-01,2.448204730000000130e-07,1.143284710000000101e-09
2.686088640000000360e+00,9.020600479999999477e-01,8.045591339999999814e-08,1.298250120000000058e-09
2.686620480000000200e+00,8.481332719999999936e-01,6.752111439999999634e-08,1.297433180000000038e-09
2.687070910000000090e+00,7.815033620000000347e-01,1.949400400000000100e-07,8.142744960000000327e-10
2.687496379999999796e+00,6.126190129999999900e-01,5.384912050000000166e-08,8.101625260000000465e-10
2.688056730000000005e+00,4.448020449999999792e-01,4.203123329999999902e-10,2.638198050000000049e-09
2.688397099999999984e+00,6.373290139999999715e-01,-6.646220379999999862e-08,2.926097370000000131e-09
2.689000000000000057e+00,9.783449220000000057e-01,-5.513723520000000019e-07,3.274199299999999906e-09
2.689272299999999838e+00,1.010809980000000108e+00,-1.296582550000000072e-07,1.595016009999999947e-09
2.689999999999999947e+00,1.097569660000000002e+00,-1.628267849999999938e-07,1.593900460000000030e-09
2.690217839999999860e+00,9.698448280000000477e-01,5.092365899999999909e-07,1.900350090000000151e-09
2.690999999999999837e+00,5.112461910000000165e-01,-8.600373890000000483e-08,1.862578520000000018e-09
2.691174269999999868e+00,6.265241980000000321e-01,-8.674413700000000634e-08,-7.375520790000000193e-10
2.691871359999999935e+00,1.087637570000000053e+00,-8.305544960000000394e-07,-6.976116560000000079e-10
2.692059580000000008e+00,1.153034139999999930e+00,5.447697450000000018e-07,-2.887579410000000133e-10
2.692417059999999918e+00,1.034859879999999954e+00,3.971962799999999886e-07,-2.797326329999999881e-10
2.693000000000000060e+00,8.421570109999999554e-01,2.201701370000000127e-07,-2.767201040000000102e-10
2.693285990000000130e+00,8.463059910000000352e-01,-7.784213940000000124e-09,8.535737399999999931e-10
2.694000000000000394e+00,8.566648439999999809e-01,-8.343914969999999998e-09,8.544064400000000123e-10
2.694228790000000373e+00,1.039466439999999992e+00,-9.732670280000001041e-07,3.892424769999999935e-10
2.694882230000000156e+00,1.561562780000000039e+00,1.358072029999999979e-02,4.151551830000000087e-10
2.695004309999999847e+00,1.653532009999999941e+00,3.297326120000000138e+00,-3.175623599999999907e-08
2.695030140000000074e+00,1.640756029999999921e+00,3.289534269999999871e+00,-2.652806850000000137e-08
2.695111379999999723e+00,1.600587809999999944e+00,2.633649259999999881e+00,-2.519096650000000128e-08
2.695187370000000193e+00,1.563013999999999903e+00,1.436560039999999934e-02,-2.381848750000000015e-08
2.695247820000000072e+00,1.533122810000000058e+00,2.691792230000000091e-04,-2.229723430000000131e-08
2.695443790000000117e+00,1.436227319999999974e+00,-9.548025319999999721e-04,-2.180963440000000067e-08
2.695908349999999842e+00,1.206523009999999951e+00,-9.192469320000000443e-04,-2.162536059999999922e-08
2.696061940000000323e+00,1.161264279999999927e+00,6.912239359999999493e-08,1.845333660000000046e-09
2.696433590000000269e+00,1.161619600000000085e+00,2.083354529999999946e-07,1.839046130000000103e-09
2.697000000000000064e+00,1.162161119999999936e+00,2.081658590000000040e-07,1.830709270000000035e-09
2.697180090000000252e+00,1.032840399999999992e+00,7.472489740000000081e-07,2.121176179999999847e-09
2.697882129999999989e+00,5.287123740000000405e-01,-1.129731470000000057e-07,2.073287989999999920e-09
2.698057719999999993e+00,4.903515310000000071e-01,-1.341183010000000086e-09,3.425175769999999928e-09
2.698404040000000226e+00,7.680561849999999469e-01,-3.240559389999999906e-07,3.577152089999999796e-09
2.698999999999999844e+00,1.245942370000000077e+00,-1.782094719999999961e-06,3.695778669999999898e-09
2.699277060000000006e+00,1.351807030000000021e+00,-1.057173100000000058e-06,1.550478010000000033e-09
2.700000000000000178e+00,1.628048649999999986e+00,3.263520869999999796e+00,1.554417660000000014e-09
2.700016600000000100e+00,1.620759939999999899e+00,3.231211909999999854e+00,1.588233259999999969e-08
2.700063679999999966e+00,1.600089389999999945e+00,2.533943480000000026e+00,1.471396589999999932e-08
2.700118330000000011e+00,1.576093519999999915e+00,4.670215350000000293e-02,1.370330090000000031e-08
2.700161490000000164e+00,1.557140329999999961e+00,8.455304710000000057e-03,1.262860469999999985e-08
2.700305049999999873e+00,1.494104990000000077e+00,-9.774374210000001065e-04,1.229369129999999997e-08
2.700621949999999938e+00,1.354958370000000079e+00,-9.845628490000001010e-04,1.215819600000000002e-08
2.700999999999999623e+00,1.188961630000000103e+00,-9.608833229999999516e-04,1.173536499999999942e-08
2.701126429999999967e+00,1.177664140000000081e+00,4.650296420000000008e-07,3.743757179999999747e-10
2.701632150000000010e+00,1.132474600000000109e+00,4.434409259999999765e-07,3.788490640000000177e-10
2.702067430000000048e+00,1.095117480000000088e+00,9.421646249999999827e-08,1.142604499999999950e-09
2.702472000000000207e+00,1.068196970000000023e+00,8.437086689999999389e-08,1.142413379999999948e-09
2.703053940000000210e+00,1.021065310000000004e+00,2.536880989999999769e-07,8.902630809999999986e-10
2.703377600000000047e+00,9.490738130000000439e-01,2.097441050000000123e-07,8.884468449999999743e-10
2.703999999999999737e+00,8.106339369999999711e-01,1.302427089999999870e-07,8.860757800000000245e-10
2.704258929999999950e+00,7.385385850000000252e-01,9.261859379999999663e-08,1.156482110000000013e-09
2.705000000000000071e+00,5.321953640000000041e-01,-5.853845379999999690e-09,1.148461949999999983e-09
2.705207140000000177e+00,6.804444530000000046e-01,-1.746850479999999943e-07,-1.953144880000000014e-10
2.705999999999999961e+00,1.247885010000000072e+00,-1.317383930000000023e-06,-1.900445559999999906e-10
2.706165710000000058e+00,1.264563569999999970e+00,-3.162431880000000152e-08,1.989321229999999805e-09
2.706828569999999878e+00,1.331277169999999899e+00,-1.529844149999999919e-08,1.961695189999999830e-09
2.707088380000000072e+00,1.323982619999999999e+00,9.082414879999999833e-07,7.099036540000000017e-10
2.707618660000000066e+00,1.176690809999999976e+00,5.117295370000000050e-07,7.108288349999999957e-10
2.708070699999999942e+00,1.064200360000000067e+00,1.186246439999999975e-07,1.321424739999999994e-09
2.708494929999999634e+00,1.024779190000000062e+00,1.070611780000000054e-07,1.320194700000000017e-09
2.709056560000000058e+00,1.004333240000000016e+00,-4.673688449999999748e-07,1.869805060000000099e-09
2.709395939999999836e+00,1.163259169999999898e+00,-7.268321520000000283e-07,1.865017560000000129e-09
2.709999999999999964e+00,1.446126980000000062e+00,6.442952120000000145e-07,1.864610939999999882e-09
2.710271500000000167e+00,1.436405829999999995e+00,2.742859380000000065e-06,1.661221289999999933e-09
2.710999999999999854e+00,1.410321939999999996e+00,1.126213329999999981e-06,1.658726270000000051e-09
2.711203819999999709e+00,1.283012489999999950e+00,1.202645019999999973e-06,1.966045800000000159e-09
2.712000000000000188e+00,7.857047339999999602e-01,1.380666110000000032e-08,1.950609909999999959e-09
2.712163059999999959e+00,8.820730169999999593e-01,-3.903343740000000131e-07,-5.428079220000000388e-10
2.712815280000000051e+00,1.267547470000000009e+00,-1.165811279999999966e-06,-5.639093850000000208e-10
2.713048960000000065e+00,1.343202999999999925e+00,2.362595750000000088e-06,-1.340946969999999951e-09
2.713342730000000369e+00,1.142102649999999997e+00,1.175824630000000017e-06,-1.323578999999999985e-09
2.713999999999999968e+00,6.921605579999999813e-01,3.157664879999999934e-07,-1.347144539999999920e-09
2.714235010000000337e+00,8.225100610000000145e-01,-3.288769470000000070e-07,-6.086055080000000491e-11
2.714999999999999858e+00,1.246809789999999918e+00,-1.086776630000000052e-06,-6.550958849999999364e-11
2.715188009999999874e+00,1.130268250000000085e+00,8.916060479999999856e-07,2.733155870000000110e-09
2.715940049999999939e+00,6.641008480000000214e-01,9.157082850000000641e-08,2.705753520000000055e-09
2.716099999999999959e+00,6.195339229999999864e-01,1.069062149999999969e-08,1.508935320000000000e-09
2.716642329999999994e+00,5.793647859999999650e-01,6.343864900000000374e-09,1.509677959999999910e-09
2.717068470000000069e+00,5.764945780000000353e-01,-1.501795229999999890e-08,1.610324609999999937e-09
2.717479259999999730e+00,7.182248540000000236e-01,-1.012207510000000003e-07,1.627026249999999958e-09
2.718054770000000175e+00,8.957281929999999504e-01,2.737612920000000124e-08,6.115547330000000349e-10
2.718383409999999945e+00,8.827763269999999718e-01,2.631809249999999920e-08,6.322319030000000167e-10
2.718999999999999861e+00,8.584759450000000180e-01,2.496188890000000143e-08,6.439678810000000114e-10
2.719262909999999867e+00,9.251815860000000002e-01,-2.121366429999999911e-07,8.758354729999999620e-10
2.720000000000000195e+00,1.112197220000000097e+00,-3.583235619999999990e-07,8.771122400000000354e-10
2.720210330000000010e+00,1.213295510000000021e+00,-9.189345479999999646e-07,8.679889480000000060e-10
2.720868270000000422e+00,1.529549100000000106e+00,9.453782010000000378e-04,8.771949800000000028e-10
2.721004300000000153e+00,1.590620869999999965e+00,2.023908259999999959e-01,-2.320849780000000161e-08
2.721030089999999735e+00,1.577134660000000022e+00,5.301616420000000024e-02,-1.949986699999999987e-08
2.721112480000000389e+00,1.534044280000000038e+00,1.375058470000000040e-03,-1.846847279999999885e-08
2.721282040000000180e+00,1.445370660000000029e+00,-2.961330829999999991e-05,-1.802961849999999914e-08
2.721721580000000085e+00,1.215510929999999989e+00,-3.367515960000000327e-05,-1.786980380000000086e-08
2.722058599999999995e+00,1.030519289999999977e+00,8.063133329999999922e-07,9.879488520000000202e-10
2.722410229999999931e+00,7.942011429999999983e-01,3.728951769999999852e-07,9.750058970000000308e-10
2.723000000000000309e+00,3.978347010000000128e-01,1.299257350000000130e-07,9.445388079999999090e-10
2.723200329999999614e+00,5.304389160000000381e-01,-9.408818160000000678e-09,-9.013202239999999699e-10
2.723999999999999755e+00,1.059762880000000074e+00,-7.776145009999999553e-07,-1.036588110000000095e-09
2.724160260000000111e+00,1.000123550000000083e+00,4.333395110000000141e-07,2.262757500000000186e-09
2.724801319999999638e+00,7.615651300000000345e-01,1.995611720000000112e-07,2.181936869999999927e-09
2.725085470000000232e+00,7.254049080000000149e-01,-1.258434079999999950e-07,1.786274970000000090e-09
2.725598320000000019e+00,9.520505190000000395e-01,-3.699770620000000180e-07,1.810544669999999953e-09
2.726068380000000069e+00,1.123277850000000022e+00,1.343852140000000040e-07,4.830885300000000004e-10
2.726478660000000165e+00,1.085540849999999891e+00,1.205571829999999877e-07,4.875358560000000415e-10
2.727054699999999610e+00,1.042869620000000053e+00,-1.079764540000000059e-07,1.383260100000000071e-09
2.727382930000000094e+00,1.074559250000000077e+00,-1.169665639999999978e-07,1.379764769999999949e-09
2.727999999999999758e+00,1.134137479999999920e+00,-1.371340869999999870e-07,1.378001180000000084e-09
2.728262579999999993e+00,9.580876609999999793e-01,5.332516699999999571e-07,1.842941350000000065e-09
