 time            v(phi_1)        v(di_phi_1_n)   v(phi_2)        v(di_phi_2_n)   v(Vcm)         
 4.78778983e-05  0.00000000e+00  1.49316076e+00  0.00000000e+00  1.49993691e+00  1.97168643e-01 
 4.78807223e-05  0.00000000e+00  1.50687761e+00  0.00000000e+00  1.50006341e+00  1.97169368e-01 
 4.78863703e-05  0.00000000e+00  1.49325948e+00  0.00000000e+00  1.49993629e+00  1.97168659e-01 
 4.78976663e-05  0.00000000e+00  1.50682597e+00  0.00000000e+00  1.50006371e+00  1.97169376e-01 
 4.79202583e-05  0.00000000e+00  1.49328395e+00  0.00000000e+00  1.49993614e+00  1.97168678e-01 
 4.79654423e-05  0.00000000e+00  1.50681312e+00  0.00000000e+00  1.50006379e+00  1.97169402e-01 
 4.80000000e-05  0.00000000e+00  1.49329341e+00  1.01643954e-09  1.49993608e+00  1.97168709e-01 
 4.80000010e-05  0.00000000e+00  1.49843979e+00  1.50000000e-01  1.54856322e+00  1.97169057e-01 
 4.80000030e-05  0.00000000e+00  1.50845667e+00  4.49999999e-01  1.63959931e+00  1.97169820e-01 
 4.80000070e-05  0.00000000e+00  1.52452894e+00  1.05000000e+00  1.70700267e+00  1.97171054e-01 
 4.80000100e-05  0.00000000e+00  1.53135737e+00  1.50000000e+00  1.51605213e+00  1.97171538e-01 
 4.80000108e-05  0.00000000e+00  1.52729071e+00  1.50000000e+00  1.37388802e+00  1.97171114e-01 
 4.80000124e-05  0.00000000e+00  1.51911558e+00  1.50000000e+00  1.08897062e+00  1.97170444e-01 
 4.80000156e-05  0.00000000e+00  1.51098071e+00  1.50000000e+00  6.06632603e-01  1.97169923e-01 
 4.80000220e-05  0.00000000e+00  1.51550199e+00  1.50000000e+00  9.25182694e-02  1.97170297e-01 
 4.80000332e-05  0.00000000e+00  1.51793226e+00  1.50000000e+00 -1.99582665e-02  1.97170448e-01 
 4.80000505e-05  0.00000000e+00  1.50089846e+00  1.50000000e+00  1.31149517e-02  1.97169108e-01 
 4.80000690e-05  0.00000000e+00  1.49990542e+00  1.50000000e+00 -7.42762940e-03  1.97169072e-01 
 4.80001061e-05  0.00000000e+00  1.50132032e+00  1.50000000e+00  6.46565948e-03  1.97169145e-01 
 4.80001802e-05  0.00000000e+00  1.50003425e+00  1.50000000e+00 -5.09934646e-03  1.97169079e-01 
 4.80003284e-05  0.00000000e+00  1.50125537e+00  1.50000000e+00  5.48644782e-03  1.97169141e-01 
 4.80006249e-05  0.00000000e+00  1.49994116e+00  1.50000000e+00 -4.68600775e-03  1.97169071e-01 
 4.80012179e-05  0.00000000e+00  1.50086800e+00  1.50000000e+00  5.07290151e-03  1.97169110e-01 
 4.80024039e-05  0.00000000e+00  1.49948585e+00  1.50000000e+00 -4.82985402e-03  1.97169036e-01 
 4.80044536e-05  0.00000000e+00  1.50063054e+00  1.50000000e+00  4.89258691e-03  1.97169095e-01 
 4.80067044e-05  0.00000000e+00  1.49939651e+00  1.50000000e+00 -4.83919007e-03  1.97169038e-01 
 4.80101069e-05  0.00000000e+00  1.50061022e+00  1.50000000e+00  4.84936976e-03  1.97169116e-01 
 4.80149332e-05  0.00000000e+00  1.49938905e+00  1.50000000e+00 -4.82269436e-03  1.97169079e-01 
 4.80245857e-05  0.00000000e+00  1.50061078e+00  1.50000000e+00  4.83660278e-03  1.97169193e-01 
 4.80438077e-05  0.00000000e+00  1.49938863e+00  1.50000000e+00 -4.81644628e-03  1.97169233e-01 
 4.80822516e-05  0.00000000e+00  1.50061100e+00  1.50000000e+00  4.83345001e-03  1.97169501e-01 
 4.81591396e-05  0.00000000e+00  1.49938852e+00  1.50000000e+00 -4.81488318e-03  1.97169848e-01 
 4.83129155e-05  0.00000000e+00  1.50061106e+00  1.50000000e+00  4.83266243e-03  1.97170730e-01 
 4.86204672e-05  0.00000000e+00  1.49938849e+00  1.50000000e+00 -4.81449253e-03  1.97172306e-01 
 4.91204672e-05  0.00000000e+00  1.50061107e+00  1.50000000e+00  4.83245046e-03  1.97175034e-01 
 4.96204672e-05  0.00000000e+00  1.49938848e+00  1.50000000e+00 -4.81433236e-03  1.97177635e-01 
 5.01204672e-05  0.00000000e+00  1.50061108e+00  1.50000000e+00  4.83228902e-03  1.97180363e-01 
 5.06204672e-05  0.00000000e+00  1.49938847e+00  1.50000000e+00 -4.81417219e-03  1.97182964e-01 
 5.11204672e-05  0.00000000e+00  1.50061109e+00  1.50000000e+00  4.83212758e-03  1.97185692e-01 
 5.16204672e-05  0.00000000e+00  1.49938846e+00  1.50000000e+00 -4.81401203e-03  1.97188293e-01 
 5.21204672e-05  0.00000000e+00  1.50061110e+00  1.50000000e+00  4.83196615e-03  1.97191021e-01 
 5.26204672e-05  0.00000000e+00  1.49938845e+00  1.50000000e+00 -4.81385188e-03  1.97193622e-01 
 5.31204672e-05  0.00000000e+00  1.50061111e+00  1.50000000e+00  4.83180473e-03  1.97196350e-01 
 5.36204672e-05  0.00000000e+00  1.49938844e+00  1.50000000e+00 -4.81369173e-03  1.97198951e-01 
 5.41204672e-05  0.00000000e+00  1.50061113e+00  1.50000000e+00  4.83164332e-03  1.97201679e-01 
 5.46204672e-05  0.00000000e+00  1.49938843e+00  1.50000000e+00 -4.81353159e-03  1.97204280e-01 
 5.51204672e-05  0.00000000e+00  1.50061114e+00  1.50000000e+00  4.83148191e-03  1.97207007e-01 
 5.56204672e-05  0.00000000e+00  1.49938841e+00  1.50000000e+00 -4.81337146e-03  1.97209609e-01 
 5.61204672e-05  0.00000000e+00  1.50061115e+00  1.50000000e+00  4.83132052e-03  1.97212336e-01 
 5.66204672e-05  0.00000000e+00  1.49938840e+00  1.50000000e+00 -4.81321134e-03  1.97214938e-01 
 5.71204672e-05  0.00000000e+00  1.50061116e+00  1.50000000e+00  4.83115913e-03  1.97217665e-01 
 5.76204672e-05  0.00000000e+00  1.49938839e+00  1.50000000e+00 -4.81305123e-03  1.97220267e-01 
 5.81204672e-05  0.00000000e+00  1.50061117e+00  1.50000000e+00  4.83099774e-03  1.97222994e-01 
 5.86204672e-05  0.00000000e+00  1.49938838e+00  1.50000000e+00 -4.81289112e-03  1.97225595e-01 
 5.91204672e-05  0.00000000e+00  1.50061118e+00  1.50000000e+00  4.83083637e-03  1.97228323e-01 
 5.96204672e-05  0.00000000e+00  1.49938837e+00  1.50000000e+00 -4.81273102e-03  1.97230924e-01 
 6.01204672e-05  0.00000000e+00  1.50061119e+00  1.50000000e+00  4.83067500e-03  1.97233651e-01 
 6.06204672e-05  0.00000000e+00  1.49938836e+00  1.50000000e+00 -4.81257092e-03  1.97236253e-01 
 6.11204672e-05  0.00000000e+00  1.50061120e+00  1.50000000e+00  4.83051363e-03  1.97238980e-01 
 6.16204672e-05  0.00000000e+00  1.49938835e+00  1.50000000e+00 -4.81241083e-03  1.97241582e-01 
 6.21204672e-05  0.00000000e+00  1.50061121e+00  1.50000000e+00  4.83035228e-03  1.97244309e-01 
 6.26204672e-05  0.00000000e+00  1.49938834e+00  1.50000000e+00 -4.81225075e-03  1.97246910e-01 
 6.31204672e-05  0.00000000e+00  1.50061123e+00  1.50000000e+00  4.83019093e-03  1.97249637e-01 
 6.36204672e-05  0.00000000e+00  1.49938832e+00  1.50000000e+00 -4.81209068e-03  1.97252239e-01 
 6.38750100e-05  0.00000000e+00  1.50061124e+00  1.50000000e+00  4.82995180e-03  1.97253658e-01 
 6.38750110e-05  0.00000000e+00  1.49519386e+00  1.35000000e+00 -3.03058998e-02  1.97253174e-01 
 6.38750130e-05  0.00000000e+00  1.48701104e+00  1.05000000e+00 -9.26145267e-02  1.97252559e-01 
 6.38750170e-05  0.00000000e+00  1.48352528e+00  4.50000000e-01 -1.66079049e-01  1.97252363e-01 
 6.38750200e-05  0.00000000e+00  1.48811901e+00  0.00000000e+00 -1.19058701e-01  1.97252727e-01 
 6.38750208e-05  0.00000000e+00  1.49345294e+00  0.00000000e+00 -5.33309923e-02  1.97253213e-01 
 6.38750224e-05  0.00000000e+00  1.50282928e+00  0.00000000e+00  8.08505044e-02  1.97253939e-01 
 6.38750256e-05  0.00000000e+00  1.51250820e+00  0.00000000e+00  3.46877759e-01  1.97254610e-01 
 6.38750320e-05  0.00000000e+00  1.51621830e+00  0.00000000e+00  8.26256543e-01  1.97254895e-01 
 6.38750448e-05  0.00000000e+00  1.50902031e+00  0.00000000e+00  1.38652275e+00  1.97254304e-01 
 6.38750704e-05  0.00000000e+00  1.49886797e+00  0.00000000e+00  1.53754905e+00  1.97253569e-01 
 6.38751010e-05  0.00000000e+00  1.49994573e+00  0.00000000e+00  1.48309797e+00  1.97253660e-01 
 6.38751415e-05  0.00000000e+00  1.50019736e+00  0.00000000e+00  1.50906531e+00  1.97253738e-01 
 6.38752224e-05  0.00000000e+00  1.49979896e+00  0.00000000e+00  1.49332618e+00  1.97253758e-01 
 6.38753844e-05  0.00000000e+00  1.50018815e+00  0.00000000e+00  1.50584743e+00  1.97253955e-01 
 6.38757082e-05  0.00000000e+00  1.49981175e+00  0.00000000e+00  1.49465117e+00  1.97254190e-01 
 6.38763560e-05  0.00000000e+00  1.50018056e+00  0.00000000e+00  1.50521131e+00  1.97254798e-01 
 6.38776515e-05  0.00000000e+00  1.49981610e+00  0.00000000e+00  1.49494186e+00  1.97255807e-01 
 6.38802426e-05  0.00000000e+00  1.50017886e+00  0.00000000e+00  1.50506392e+00  1.97257785e-01 
 6.38854247e-05  0.00000000e+00  1.49981783e+00  0.00000000e+00  1.49501280e+00  1.97260999e-01 
 6.38957888e-05  0.00000000e+00  1.50017917e+00  0.00000000e+00  1.50502849e+00  1.97266016e-01 
 6.39165172e-05  0.00000000e+00  1.49981901e+00  0.00000000e+00  1.49503113e+00  1.97272691e-01 
 6.39579739e-05  0.00000000e+00  1.50017962e+00  0.00000000e+00  1.50498308e+00  1.97281169e-01 
 6.40000000e-05  0.00000000e+00  1.49981952e+00  0.00000000e+00  1.49503704e+00  1.97286762e-01 
 6.40000010e-05  1.49999999e-01  1.54025703e+00  0.00000000e+00  1.50126242e+00  1.97305871e-01 
 6.40000030e-05  4.50000000e-01  1.61780468e+00  0.00000000e+00  1.51299693e+00  1.97347877e-01 
 6.40000070e-05  1.05000000e+00  1.66120848e+00  0.00000000e+00  1.50978372e+00  1.97479837e-01 
 6.40000100e-05  1.50000000e+00  1.44726234e+00  0.00000000e+00  1.46318729e+00  1.97697332e-01 
 6.40000108e-05  1.50000000e+00  1.30858905e+00  0.00000000e+00  1.44058674e+00  1.97758500e-01 
 6.40000124e-05  1.50000000e+00  1.03185596e+00  0.00000000e+00  1.40397464e+00  1.97872504e-01 
 6.40000156e-05  1.50000000e+00  5.56719743e-01  0.00000000e+00  1.38575171e+00  1.98090827e-01 
 6.40000220e-05  1.50000000e+00  8.06760548e-02  0.00000000e+00  1.43897907e+00  1.98535242e-01 
 6.40000348e-05  1.50000000e+00 -2.52011730e-02  0.00000000e+00  1.50406652e+00  1.99482143e-01 
 6.40000490e-05  1.50000000e+00  9.78641709e-03  0.00000000e+00  1.49889545e+00  2.00557072e-01 
 6.40000726e-05  1.50000000e+00 -6.18589969e-03  0.00000000e+00  1.49984247e+00  2.02306900e-01 
 6.40001197e-05  1.50000000e+00  4.50483390e-03  0.00000000e+00  1.49961633e+00  2.05747902e-01 
 6.40002140e-05  1.50000000e+00 -4.34584197e-03  0.00000000e+00  1.49969078e+00  2.12354609e-01 
 6.40004026e-05  1.50000000e+00  3.80893850e-03  0.00000000e+00  1.49975284e+00  2.24534113e-01 
 6.40007799e-05  1.50000000e+00 -3.88673612e-03  0.00000000e+00  1.49978642e+00  2.44843145e-01 
 6.40015343e-05  1.50000000e+00  3.76319458e-03  0.00000000e+00  1.49996205e+00  2.70693234e-01 
 6.40026486e-05  1.50000000e+00 -3.74104916e-03  0.00000000e+00  1.49995712e+00  2.85432300e-01 
 6.40038101e-05  1.50000000e+00  3.71654840e-03  0.00000000e+00  1.50003802e+00  2.88738112e-01 
 6.40050395e-05  1.50000000e+00 -3.67679671e-03  0.00000000e+00  1.49995989e+00  2.89626514e-01 
 6.40068130e-05  1.50000000e+00  3.66400710e-03  0.00000000e+00  1.50004163e+00  2.89955149e-01 
 6.40101856e-05  1.50000000e+00 -3.64497356e-03  0.00000000e+00  1.49995748e+00  2.90017104e-01 
 6.40155040e-05  1.50000000e+00  3.64587811e-03  0.00000000e+00  1.50004283e+00  2.90005904e-01 
 6.40261409e-05  1.50000000e+00 -3.63451534e-03  0.00000000e+00  1.49995676e+00  2.90010147e-01 
 6.40474146e-05  1.50000000e+00  3.64062996e-03  0.00000000e+00  1.50004319e+00  2.90007919e-01 
 6.40899621e-05  1.50000000e+00 -3.63190678e-03  0.00000000e+00  1.49995659e+00  2.90010037e-01 
 6.41750569e-05  1.50000000e+00  3.63931934e-03  0.00000000e+00  1.50004328e+00  2.90009258e-01 
 6.43452467e-05  1.50000000e+00 -3.63125498e-03  0.00000000e+00  1.49995654e+00  2.90012035e-01 
 6.46856262e-05  1.50000000e+00  3.63899177e-03  0.00000000e+00  1.50004330e+00  2.90013572e-01 
 6.51856262e-05  1.50000000e+00 -3.63107242e-03  0.00000000e+00  1.49995653e+00  2.90019000e-01 
 6.56856262e-05  1.50000000e+00  3.63884312e-03  0.00000000e+00  1.50004331e+00  2.90021926e-01 
 6.61856262e-05  1.50000000e+00 -3.63092455e-03  0.00000000e+00  1.49995652e+00  2.90027302e-01 
 6.66856262e-05  1.50000000e+00  3.63869448e-03  0.00000000e+00  1.50004332e+00  2.90030280e-01 
 6.71856262e-05  1.50000000e+00 -3.63077668e-03  0.00000000e+00  1.49995651e+00  2.90035604e-01 
 6.76856262e-05  1.50000000e+00  3.63854584e-03  0.00000000e+00  1.50004333e+00  2.90038633e-01 
 6.81856262e-05  1.50000000e+00 -3.63062881e-03  0.00000000e+00  1.49995650e+00  2.90043907e-01 
 6.86856262e-05  1.50000000e+00  3.63839721e-03  0.00000000e+00  1.50004334e+00  2.90046985e-01 
 6.91856262e-05  1.50000000e+00 -3.63048096e-03  0.00000000e+00  1.49995649e+00  2.90052209e-01 
 6.96856262e-05  1.50000000e+00  3.63824858e-03  0.00000000e+00  1.50004335e+00  2.90055337e-01 
 7.01856262e-05  1.50000000e+00 -3.63033311e-03  0.00000000e+00  1.49995648e+00  2.90060512e-01 
 7.06856262e-05  1.50000000e+00  3.63809997e-03  0.00000000e+00  1.50004336e+00  2.90063687e-01 
 7.11856262e-05  1.50000000e+00 -3.63018526e-03  0.00000000e+00  1.49995647e+00  2.90068815e-01 
 7.16856262e-05  1.50000000e+00  3.63795136e-03  0.00000000e+00  1.50004337e+00  2.90072037e-01 
 7.21856262e-05  1.50000000e+00 -3.63003743e-03  0.00000000e+00  1.49995646e+00  2.90077118e-01 
 7.26856262e-05  1.50000000e+00  3.63780276e-03  0.00000000e+00  1.50004338e+00  2.90080387e-01 
 7.31856262e-05  1.50000000e+00 -3.62988960e-03  0.00000000e+00  1.49995645e+00  2.90085421e-01 
 7.36856262e-05  1.50000000e+00  3.63765416e-03  0.00000000e+00  1.50004339e+00  2.90088735e-01 
 7.41856262e-05  1.50000000e+00 -3.62974178e-03  0.00000000e+00  1.49995644e+00  2.90093724e-01 
 7.46856262e-05  1.50000000e+00  3.63750557e-03  0.00000000e+00  1.50004340e+00  2.90097083e-01 
 7.51856262e-05  1.50000000e+00 -3.62959396e-03  0.00000000e+00  1.49995643e+00  2.90102028e-01 
 7.56856262e-05  1.50000000e+00  3.63735699e-03  0.00000000e+00  1.50004341e+00  2.90105430e-01 
 7.61856262e-05  1.50000000e+00 -3.62944615e-03  0.00000000e+00  1.49995642e+00  2.90110331e-01 
 7.66856262e-05  1.50000000e+00  3.63720841e-03  0.00000000e+00  1.50004342e+00  2.90113776e-01 
 7.71856262e-05  1.50000000e+00 -3.62929835e-03  0.00000000e+00  1.49995641e+00  2.90118635e-01 
 7.76856262e-05  1.50000000e+00  3.63705985e-03  0.00000000e+00  1.50004343e+00  2.90122122e-01 
 7.81856262e-05  1.50000000e+00 -3.62915056e-03  0.00000000e+00  1.49995640e+00  2.90126939e-01 
 7.86856262e-05  1.50000000e+00  3.63691129e-03  0.00000000e+00  1.50004344e+00  2.90130467e-01 
 7.91856262e-05  1.50000000e+00 -3.62900277e-03  0.00000000e+00  1.49995639e+00  2.90135243e-01 
 7.96856262e-05  1.50000000e+00  3.63676273e-03  0.00000000e+00  1.50004345e+00  2.90138811e-01 
 7.98750100e-05  1.50000000e+00 -3.62873380e-03  0.00000000e+00  1.49995637e+00  2.90140944e-01 
 7.98750110e-05  1.35000000e+00 -3.31734785e-02  0.00000000e+00  1.49533649e+00  2.90110451e-01 
 7.98750130e-05  1.05000000e+00 -8.93089390e-02  0.00000000e+00  1.48764136e+00  2.90040972e-01 
 7.98750170e-05  4.49999999e-01 -1.67229122e-01  0.00000000e+00  1.47838147e+00  2.89929325e-01 
 7.98750200e-05  0.00000000e+00 -1.32800725e-01  0.00000000e+00  1.47576166e+00  2.89879039e-01 
 7.98750208e-05  0.00000000e+00 -7.28977399e-02  0.00000000e+00  1.47974391e+00  2.89883006e-01 
 7.98750224e-05  0.00000000e+00  5.10786251e-02  0.00000000e+00  1.48753705e+00  2.89894862e-01 
 7.98750256e-05  0.00000000e+00  2.96291480e-01  0.00000000e+00  1.49805518e+00  2.89919285e-01 
 7.98750320e-05  0.00000000e+00  7.49870379e-01  0.00000000e+00  1.50661437e+00  2.89960771e-01 
 7.98750448e-05  0.00000000e+00  1.32709613e+00  0.00000000e+00  1.50595088e+00  2.90009402e-01 
 7.98750704e-05  0.00000000e+00  1.54341201e+00  0.00000000e+00  1.49914923e+00  2.90025838e-01 
 7.98751188e-05  0.00000000e+00  1.47518237e+00  0.00000000e+00  1.50025459e+00  2.90020965e-01 
 7.98751625e-05  0.00000000e+00  1.51269697e+00  0.00000000e+00  1.50000631e+00  2.90023499e-01 
 7.98752501e-05  0.00000000e+00  1.49070193e+00  0.00000000e+00  1.49994746e+00  2.90022157e-01 
 7.98754251e-05  0.00000000e+00  1.50797834e+00  0.00000000e+00  1.50006496e+00  2.90023141e-01 
 7.98757753e-05  0.00000000e+00  1.49278162e+00  0.00000000e+00  1.49993076e+00  2.90022324e-01 
 7.98764755e-05  0.00000000e+00  1.50705550e+00  0.00000000e+00  1.50007084e+00  2.90023080e-01 
 7.98778761e-05  0.00000000e+00  1.49319367e+00  0.00000000e+00  1.49992833e+00  2.90022363e-01 
 7.98806771e-05  0.00000000e+00  1.50684310e+00  0.00000000e+00  1.50007194e+00  2.90023072e-01 
 7.98862792e-05  0.00000000e+00  1.49329324e+00  0.00000000e+00  1.49992781e+00  2.90022380e-01 
 7.98974833e-05  0.00000000e+00  1.50679103e+00  0.00000000e+00  1.50007219e+00  2.90023078e-01 
 7.99198916e-05  0.00000000e+00  1.49331793e+00  0.00000000e+00  1.49992768e+00  2.90022395e-01 
 7.99647082e-05  0.00000000e+00  1.50677807e+00  0.00000000e+00  1.50007225e+00  2.90023098e-01 
 8.00000000e-05  0.00000000e+00  1.49332730e+00  0.00000000e+00  1.49992763e+00  2.90022418e-01 
 8.00000010e-05  0.00000000e+00  1.49848113e+00  1.49999999e-01  1.54847045e+00  2.90022759e-01 
 8.00000030e-05  0.00000000e+00  1.50851904e+00  4.50000000e-01  1.63938261e+00  2.90023532e-01 
 8.00000070e-05  0.00000000e+00  1.52506809e+00  1.05000000e+00  1.70734505e+00  2.90024828e-01 
 8.00000100e-05  0.00000000e+00  1.53324696e+00  1.50000000e+00  1.51913972e+00  2.90025433e-01 
 8.00000108e-05  0.00000000e+00  1.52946700e+00  1.50000000e+00  1.37814157e+00  2.90025027e-01 
 8.00000124e-05  0.00000000e+00  1.52157143e+00  1.50000000e+00  1.09494579e+00  2.90024364e-01 
 8.00000156e-05  0.00000000e+00  1.51300521e+00  1.50000000e+00  6.14033008e-01  2.90023792e-01 
 8.00000220e-05  0.00000000e+00  1.51653944e+00  1.50000000e+00  9.66535633e-02  2.90024095e-01 
 8.00000332e-05  0.00000000e+00  1.51960998e+00  1.50000000e+00 -1.94620921e-02  2.90024304e-01 
 8.00000506e-05  0.00000000e+00  1.50254938e+00  1.50000000e+00  1.42652710e-02  2.90022938e-01 
 8.00000691e-05  0.00000000e+00  1.49985972e+00  1.50000000e+00 -7.82894304e-03  2.90022768e-01 
 8.00001063e-05  0.00000000e+00  1.50129440e+00  1.50000000e+00  6.76188045e-03  2.90022846e-01 
 8.00001806e-05  0.00000000e+00  1.49997772e+00  1.50000000e+00 -5.35202615e-03  2.90022775e-01 
 8.00003293e-05  0.00000000e+00  1.50113504e+00  1.50000000e+00  5.65697220e-03  2.90022834e-01 
 8.00006266e-05  0.00000000e+00  1.49978793e+00  1.50000000e+00 -4.98297529e-03  2.90022759e-01 
 8.00012212e-05  0.00000000e+00  1.50079705e+00  1.50000000e+00  5.24488757e-03  2.90022808e-01 
 8.00024104e-05  0.00000000e+00  1.49947748e+00  1.50000000e+00 -5.04064934e-03  2.90022734e-01 
 8.00046236e-05  0.00000000e+00  1.50061442e+00  1.50000000e+00  5.09226113e-03  2.90022796e-01 
 8.00070370e-05  0.00000000e+00  1.49940622e+00  1.50000000e+00 -5.04130284e-03  2.90022739e-01 
 8.00108469e-05  0.00000000e+00  1.50059727e+00  1.50000000e+00  5.05169776e-03  2.90022820e-01 
 8.00161055e-05  0.00000000e+00  1.49940232e+00  1.50000000e+00 -5.02359457e-03  2.90022781e-01 
 8.00266229e-05  0.00000000e+00  1.50059724e+00  1.50000000e+00  5.03894630e-03  2.90022895e-01 
 8.00476576e-05  0.00000000e+00  1.49940233e+00  1.50000000e+00 -5.01728345e-03  2.90022933e-01 
 8.00897270e-05  0.00000000e+00  1.50059723e+00  1.50000000e+00  5.03576651e-03  2.90023198e-01 
 8.01738659e-05  0.00000000e+00  1.49940234e+00  1.50000000e+00 -5.01570698e-03  2.90023538e-01 
 8.03421436e-05  0.00000000e+00  1.50059723e+00  1.50000000e+00  5.03497188e-03  2.90024409e-01 
 8.06786990e-05  0.00000000e+00  1.49940234e+00  1.50000000e+00 -5.01531294e-03  2.90025959e-01 
 8.11786990e-05  0.00000000e+00  1.50059723e+00  1.50000000e+00  5.03475031e-03  2.90028421e-01 
 8.16786990e-05  0.00000000e+00  1.49940234e+00  1.50000000e+00 -5.01513613e-03  2.90030756e-01 
 8.21786990e-05  0.00000000e+00  1.50059723e+00  1.50000000e+00  5.03457204e-03  2.90033218e-01 
 8.26786990e-05  0.00000000e+00  1.49940234e+00  1.50000000e+00 -5.01495932e-03  2.90035552e-01 
 8.31786990e-05  0.00000000e+00  1.50059723e+00  1.50000000e+00  5.03439378e-03  2.90038014e-01 
 8.36786990e-05  0.00000000e+00  1.49940234e+00  1.50000000e+00 -5.01478252e-03  2.90040349e-01 
 8.41786990e-05  0.00000000e+00  1.50059723e+00  1.50000000e+00  5.03421553e-03  2.90042811e-01 
 8.46786990e-05  0.00000000e+00  1.49940234e+00  1.50000000e+00 -5.01460573e-03  2.90045145e-01 
 8.51786990e-05  0.00000000e+00  1.50059723e+00  1.50000000e+00  5.03403728e-03  2.90047607e-01 
 8.56786990e-05  0.00000000e+00  1.49940234e+00  1.50000000e+00 -5.01442894e-03  2.90049942e-01 
 8.61786990e-05  0.00000000e+00  1.50059723e+00  1.50000000e+00  5.03385903e-03  2.90052403e-01 
 8.66786990e-05  0.00000000e+00  1.49940234e+00  1.50000000e+00 -5.01425216e-03  2.90054738e-01 
 8.71786990e-05  0.00000000e+00  1.50059723e+00  1.50000000e+00  5.03368079e-03  2.90057200e-01 
 8.76786990e-05  0.00000000e+00  1.49940234e+00  1.50000000e+00 -5.01407538e-03  2.90059534e-01 
 8.81786990e-05  0.00000000e+00  1.50059723e+00  1.50000000e+00  5.03350256e-03  2.90061996e-01 
 8.86786990e-05  0.00000000e+00  1.49940234e+00  1.50000000e+00 -5.01389861e-03  2.90064331e-01 
 8.91786990e-05  0.00000000e+00  1.50059723e+00  1.50000000e+00  5.03332434e-03  2.90066792e-01 
 8.96786990e-05  0.00000000e+00  1.49940234e+00  1.50000000e+00 -5.01372185e-03  2.90069127e-01 
 9.01786990e-05  0.00000000e+00  1.50059723e+00  1.50000000e+00  5.03314612e-03  2.90071589e-01 
