 time            v(clk)          v(vs)           v(vcpp)         v(vcpn)         v(voutp)        v(voutn)       
 7.80447681e-09  1.50000000e+00  4.77113765e-02  6.00694805e-01  5.49584803e-01  1.49915423e+00  4.43402003e-05 
 7.84447681e-09  1.50000000e+00  4.73849229e-02  5.95097200e-01  5.43735269e-01  1.49917488e+00  5.92309646e-05 
 7.88447681e-09  1.50000000e+00  4.75179617e-02  5.89510895e-01  5.37898970e-01  1.49916716e+00  4.36263338e-05 
 7.92447681e-09  1.50000000e+00  4.71956581e-02  5.83933567e-01  5.32073928e-01  1.49918718e+00  5.81655113e-05 
 7.96447681e-09  1.50000000e+00  4.73230085e-02  5.78367589e-01  5.26262230e-01  1.49917948e+00  4.29694034e-05 
 8.00447681e-09  1.50000000e+00  4.70047090e-02  5.72810676e-01  5.20461925e-01  1.49919890e+00  5.71612416e-05 
 8.04447681e-09  1.50000000e+00  4.71264365e-02  5.67265169e-01  5.14675081e-01  1.49919125e+00  4.23591668e-05 
 8.08447681e-09  1.50000000e+00  4.68119930e-02  5.61728815e-01  5.08899774e-01  1.49921010e+00  5.62087063e-05 
 8.12447681e-09  1.50000000e+00  4.69281555e-02  5.56203925e-01  5.03138052e-01  1.49920252e+00  4.17873490e-05 
 8.16447681e-09  1.50000000e+00  4.66174167e-02  5.50688280e-01  4.97388021e-01  1.49922084e+00  5.53002196e-05 
 8.20447681e-09  1.50000000e+00  4.67280635e-02  5.45184159e-01  4.91651709e-01  1.49921334e+00  4.12472463e-05 
 8.24447681e-09  1.50000000e+00  4.64208742e-02  5.39689379e-01  4.85927252e-01  1.49923115e+00  5.44295099e-05 
 8.28447681e-09  1.50000000e+00  4.65260457e-02  5.34206187e-01  4.80216658e-01  1.49922375e+00  4.07334175e-05 
 8.32447681e-09  1.50000000e+00  4.62222455e-02  5.28732434e-01  4.74518093e-01  1.49924108e+00  5.35914441e-05 
 8.36447681e-09  1.50000000e+00  4.63219717e-02  5.23270337e-01  4.68833549e-01  1.49923378e+00  4.02414396e-05 
 8.40447681e-09  1.50000000e+00  4.60213938e-02  5.17817780e-01  4.63161221e-01  1.49925066e+00  5.27818110e-05 
 8.44447681e-09  1.50000000e+00  4.61156932e-02  5.12376949e-01  4.57503086e-01  1.49924348e+00  3.97677136e-05 
 8.48447681e-09  1.50000000e+00  4.58181632e-02  5.06945764e-01  4.51857370e-01  1.49925993e+00  5.19971477e-05 
 8.52447681e-09  1.50000000e+00  4.59070413e-02  5.01526381e-01  4.46226034e-01  1.49925286e+00  3.93093104e-05 
 8.56447681e-09  1.50000000e+00  4.56123752e-02  4.96116753e-01  4.40607337e-01  1.49926890e+00  5.12346009e-05 
 8.60447681e-09  1.50000000e+00  4.56958227e-02  4.90719007e-01  4.35003227e-01  1.49926197e+00  3.88638466e-05 
 8.64447681e-09  1.50000000e+00  4.54038251e-02  4.85331130e-01  4.29411995e-01  1.49927762e+00  5.04918164e-05 
 8.68447681e-09  1.50000000e+00  4.54818162e-02  4.79955220e-01  4.23835577e-01  1.49927083e+00  3.84293849e-05 
 8.72447681e-09  1.50000000e+00  4.51922782e-02  4.74589299e-01  4.18272300e-01  1.49928610e+00  4.97668487e-05 
 8.76447681e-09  1.50000000e+00  4.52647679e-02  4.69235435e-01  4.12724089e-01  1.49927945e+00  3.80043541e-05 
 8.80447681e-09  1.50000000e+00  4.49774640e-02  4.63891684e-01  4.07189309e-01  1.49929437e+00  4.90580895e-05 
 8.84447681e-09  1.50000000e+00  4.50443856e-02  4.58560088e-01  4.01669877e-01  1.49928787e+00  3.75874840e-05 
 8.88447681e-09  1.50000000e+00  4.47590714e-02  4.53238735e-01  3.96164194e-01  1.49930245e+00  4.83642091e-05 
 8.92447681e-09  1.50000000e+00  4.48203331e-02  4.47929642e-01  3.90674174e-01  1.49929611e+00  3.71777532e-05 
 8.96447681e-09  1.50000000e+00  4.45367411e-02  4.42630931e-01  3.85198257e-01  1.49931036e+00  4.76841090e-05 
 9.00447681e-09  1.50000000e+00  4.45922226e-02  4.37344592e-01  3.79738357e-01  1.49930419e+00  3.67743470e-05 
 9.04447681e-09  1.50000000e+00  4.43100587e-02  4.32068781e-01  3.74292956e-01  1.49931813e+00  4.70168843e-05 
 9.08447681e-09  1.50000000e+00  4.43596067e-02  4.26805464e-01  3.68863968e-01  1.49931213e+00  3.63766232e-05 
 9.12447681e-09  1.50000000e+00  4.40785455e-02  4.21552830e-01  3.63449922e-01  1.49932578e+00  4.63617926e-05 
 9.16447681e-09  1.50000000e+00  4.41219691e-02  4.16312823e-01  3.58052739e-01  1.49931995e+00  3.59840847e-05 
 9.20447681e-09  1.50000000e+00  4.38416486e-02  4.11083665e-01  3.52670996e-01  1.49933333e+00  4.57182299e-05 
 9.24447681e-09  1.50000000e+00  4.38787138e-02  4.05867276e-01  3.47306623e-01  1.49932767e+00  3.55963582e-05 
 9.28447681e-09  1.50000000e+00  4.35987298e-02  4.00661917e-01  3.41958253e-01  1.49934079e+00  4.50857109e-05 
 9.32447681e-09  1.50000000e+00  4.36291533e-02  3.95469484e-01  3.36627829e-01  1.49933533e+00  3.52131768e-05 
 9.36447681e-09  1.50000000e+00  4.33490529e-02  3.90288272e-01  3.31314042e-01  1.49934820e+00  4.44638543e-05 
 9.40447681e-09  1.50000000e+00  4.33724954e-02  3.85120161e-01  3.26018858e-01  1.49934293e+00  3.48343670e-05 
 9.44447681e-09  1.50000000e+00  4.30907546e-02  3.79963519e-01  3.20741148e-01  1.49935558e+00  4.38090794e-05 
 9.48447681e-09  1.50000000e+00  4.31076900e-02  3.74820165e-01  3.15482783e-01  1.49935052e+00  3.44256483e-05 
 9.52447681e-09  1.50000000e+00  4.28248897e-02  3.69688476e-01  3.10242606e-01  1.49936297e+00  4.32095180e-05 
 9.56447681e-09  1.50000000e+00  4.28338527e-02  3.64570288e-01  3.05022626e-01  1.49935811e+00  3.40453026e-05 
 9.60447681e-09  1.50000000e+00  4.25492914e-02  3.59464015e-01  2.99821763e-01  1.49937037e+00  4.26132700e-05 
 9.64447681e-09  1.50000000e+00  4.25497791e-02  3.54371479e-01  2.94642065e-01  1.49936573e+00  3.36735266e-05 
 9.68447681e-09  1.50000000e+00  4.22626901e-02  3.49291135e-01  2.89482535e-01  1.49937782e+00  4.20271364e-05 
 9.72447681e-09  1.50000000e+00  4.22541013e-02  3.44224795e-01  2.84345276e-01  1.49937341e+00  3.33076512e-05 
 9.76447681e-09  1.50000000e+00  4.19636405e-02  3.39170953e-01  2.79229379e-01  1.49938535e+00  4.14518909e-05 
 9.80447681e-09  1.50000000e+00  4.19452719e-02  3.34131415e-01  2.74137005e-01  1.49938118e+00  3.29473726e-05 
 9.84447681e-09  1.50000000e+00  4.16505091e-02  3.29104719e-01  2.69067348e-01  1.49939299e+00  4.08875995e-05 
 9.88447681e-09  1.50000000e+00  4.16215513e-02  3.24092666e-01  2.64022634e-01  1.49938907e+00  3.25927907e-05 
 9.92447681e-09  1.50000000e+00  4.13214629e-02  3.19093841e-01  2.59002165e-01  1.49940078e+00  4.03343297e-05 
 9.96447681e-09  1.50000000e+00  4.12809981e-02  3.14110046e-01  2.54008245e-01  1.49939713e+00  3.22441494e-05 
 1.00044768e-08  1.50000000e+00  4.09744642e-02  3.09139918e-01  2.49040290e-01  1.49940877e+00  3.97922469e-05 
 1.00444768e-08  1.50000000e+00  4.09214664e-02  3.04185263e-01  2.44100690e-01  1.49940540e+00  3.19018065e-05 
 1.00844768e-08  1.50000000e+00  4.06072711e-02  2.99244773e-01  2.39188981e-01  1.49941698e+00  3.92616308e-05 
 1.01244768e-08  1.50000000e+00  4.05406107e-02  2.94320266e-01  2.34307646e-01  1.49941392e+00  3.15662345e-05 
 1.01644768e-08  1.50000000e+00  4.02174485e-02  2.89410496e-01  2.29456347e-01  1.49942547e+00  3.87428836e-05 
 1.02044768e-08  1.50000000e+00  4.01359015e-02  2.84517298e-01  2.24637665e-01  1.49942273e+00  3.12380281e-05 
 1.02444768e-08  1.50000000e+00  3.98023903e-02  2.79639494e-01  2.19851389e-01  1.49943427e+00  3.82365381e-05 
 1.02844768e-08  1.50000000e+00  3.97046550e-02  2.74778946e-01  2.15100199e-01  1.49943188e+00  3.09179125e-05 
 1.03244768e-08  1.50000000e+00  3.93593565e-02  2.69934551e-01  2.10384010e-01  1.49944344e+00  3.77432655e-05 
 1.03644768e-08  1.50000000e+00  3.92395853e-02  2.65108366e-01  2.05706101e-01  1.49944147e+00  3.05738860e-05 
 1.04044768e-08  1.50000000e+00  3.88849264e-02  2.60299193e-01  2.01065981e-01  1.49945310e+00  3.72356857e-05 
 1.04444768e-08  1.50000000e+00  3.87469634e-02  2.55509037e-01  1.96466603e-01  1.49945145e+00  3.02726392e-05 
 1.04844768e-08  1.50000000e+00  3.83769934e-02  2.50736917e-01  1.91908030e-01  1.49946314e+00  3.67634740e-05 
 1.05244768e-08  1.50000000e+00  3.82192697e-02  2.45984890e-01  1.87393285e-01  1.49946188e+00  2.99787586e-05 
 1.05644768e-08  1.50000000e+00  3.78327778e-02  2.41252086e-01  1.82922528e-01  1.49947367e+00  3.63104867e-05 
 1.06044768e-08  1.50000000e+00  3.76538657e-02  2.36540629e-01  1.78498834e-01  1.49947281e+00  2.96975334e-05 
 1.06444768e-08  1.50000000e+00  3.72496927e-02  2.31849766e-01  1.74122434e-01  1.49948471e+00  3.58758877e-05 
 1.06844768e-08  1.50000000e+00  3.70483448e-02  2.27181703e-01  1.69796429e-01  1.49948427e+00  2.94308681e-05 
 1.07244768e-08  1.50000000e+00  3.66254548e-02  2.22535816e-01  1.65521090e-01  1.49949630e+00  3.54606769e-05 
 1.07644768e-08  1.50000000e+00  3.64006498e-02  2.17914405e-01  1.61299512e-01  1.49949627e+00  2.91802458e-05 
 1.08044768e-08  1.50000000e+00  3.59581991e-02  2.13316982e-01  1.57131969e-01  1.49950843e+00  3.50661622e-05 
 1.08444768e-08  1.50000000e+00  3.57091901e-02  2.08745955e-01  1.53021510e-01  1.49950883e+00  2.89471379e-05 
 1.08844768e-08  1.50000000e+00  3.52465900e-02  2.04200980e-01  1.48968371e-01  1.49952112e+00  3.46937109e-05 
 1.09244768e-08  1.50000000e+00  3.49729499e-02  1.99684580e-01  1.44975513e-01  1.49952192e+00  2.87329942e-05 
 1.09644768e-08  1.50000000e+00  3.44899202e-02  1.95196558e-01  1.41043093e-01  1.49953434e+00  3.43446395e-05 
 1.10044768e-08  1.50000000e+00  3.41915797e-02  1.90739560e-01  1.37173937e-01  1.49953553e+00  2.85391557e-05 
 1.10444768e-08  1.50000000e+00  3.36881888e-02  1.86313537e-01  1.33368078e-01  1.49954806e+00  3.40201040e-05 
 1.10844768e-08  1.50000000e+00  3.33654627e-02  1.81921254e-01  1.29628165e-01  1.49954961e+00  2.83667391e-05 
 1.11244768e-08  1.50000000e+00  3.28421541e-02  1.77562807e-01  1.25954069e-01  1.49956224e+00  3.37209739e-05 
 1.11644768e-08  1.50000000e+00  3.24957537e-02  1.73241072e-01  1.22348223e-01  1.49956413e+00  2.82165052e-05 
 1.12044768e-08  1.50000000e+00  3.19533556e-02  1.68956279e-01  1.18810300e-01  1.49957681e+00  3.34476961e-05 
 1.12444768e-08  1.50000000e+00  3.15843872e-02  1.64711401e-01  1.15342482e-01  1.49957900e+00  2.80887211e-05 
 1.12844768e-08  1.50000000e+00  3.10241077e-02  1.60506782e-01  1.11944221e-01  1.49959172e+00  3.32001580e-05 
 1.13244768e-08  1.50000000e+00  3.06340563e-02  1.56345470e-01  1.08617424e-01  1.49959416e+00  2.79830291e-05 
 1.13644768e-08  1.50000000e+00  3.00574639e-02  1.52227898e-01  1.05361304e-01  1.49960687e+00  3.29775647e-05 
 1.14044768e-08  1.50000000e+00  2.96481658e-02  1.48157159e-01  1.02177481e-01  1.49960953e+00  2.78983358e-05 
 1.14444768e-08  1.50000000e+00  2.90571591e-02  1.44133743e-01  9.90649220e-02  1.49962219e+00  3.27783458e-05 
 1.14844768e-08  1.50000000e+00  2.86307638e-02  1.40160749e-01  9.60249570e-02  1.49962501e+00  2.78327399e-05 
 1.15244768e-08  1.50000000e+00  2.80275308e-02  1.36238684e-01  9.30563114e-02  1.49963758e+00  3.26001054e-05 
 1.15644768e-08  1.50000000e+00  2.75864553e-02  1.32370613e-01  9.01600336e-02  1.49964053e+00  2.77835096e-05 
 1.16044768e-08  1.50000000e+00  2.69734269e-02  1.28557020e-01  8.73346213e-02  1.49965297e+00  3.24396296e-05 
 1.16444768e-08  1.50000000e+00  2.65203041e-02  1.24800888e-01  8.45808569e-02  1.49965599e+00  2.77471204e-05 
 1.16844768e-08  1.50000000e+00  2.59001010e-02  1.21102632e-01  8.18970328e-02  1.49966826e+00  3.22929556e-05 
 1.17244768e-08  1.50000000e+00  2.54377239e-02  1.17465108e-01  7.92836894e-02  1.49967131e+00  2.77193563e-05 
 1.17644768e-08  1.50000000e+00  2.48192951e-02  1.13888019e-01  7.67386487e-02  1.49968336e+00  3.21629746e-05 
 1.18044768e-08  1.50000000e+00  2.43450627e-02  1.10374688e-01  7.42625666e-02  1.49968639e+00  2.77056308e-05 
 1.18444768e-08  1.50000000e+00  2.37230978e-02  1.06925227e-01  7.18533960e-02  1.49969824e+00  3.20324057e-05 
 1.18844768e-08  1.50000000e+00  2.32471034e-02  1.03542140e-01  6.95112869e-02  1.49970124e+00  2.76838240e-05 
 1.19244768e-08  1.50000000e+00  2.26249400e-02  1.00225376e-01  6.72340931e-02  1.49971283e+00  3.19008073e-05 
 1.19644768e-08  1.50000000e+00  2.21496784e-02  9.69771698e-02  6.50218042e-02  1.49971576e+00  2.76544441e-05 
 1.20044768e-08  1.50000000e+00  2.15304810e-02  9.37972756e-02  6.28722021e-02  1.49972707e+00  3.17624457e-05 
 1.20444768e-08  1.50000000e+00  2.10584767e-02  9.06876426e-02  6.07851518e-02  1.49972991e+00  2.76130446e-05 
 1.20844768e-08  1.50000000e+00  2.04452154e-02  8.76478046e-02  5.87583900e-02  1.49974091e+00  3.16123499e-05 
 1.21244768e-08  1.50000000e+00  1.99789374e-02  8.46794127e-02  5.67916899e-02  1.49974364e+00  2.75551022e-05 
 1.21644768e-08  1.50000000e+00  1.93743617e-02  8.17817683e-02  5.48827674e-02  1.49975433e+00  3.14461197e-05 
 1.22044768e-08  1.50000000e+00  1.89161537e-02  7.89562216e-02  5.30313322e-02  1.49975692e+00  2.74765934e-05 
 1.22444768e-08  1.50000000e+00  1.83227661e-02  7.62018383e-02  5.12351014e-02  1.49976729e+00  3.12599991e-05 
 1.22844768e-08  1.50000000e+00  1.78790233e-02  7.35191995e-02  4.94936112e-02  1.49976972e+00  2.73737291e-05 
 1.23244768e-08  1.50000000e+00  1.72952557e-02  7.09076476e-02  4.78047544e-02  1.49977975e+00  3.10540697e-05 
 1.23644768e-08  1.50000000e+00  1.68622098e-02  6.83679619e-02  4.61681621e-02  1.49978205e+00  2.72481953e-05 
 1.24044768e-08  1.50000000e+00  1.62950977e-02  6.58987461e-02  4.45816153e-02  1.49979175e+00  3.08218766e-05 
 1.24444768e-08  1.50000000e+00  1.58748408e-02  6.35005311e-02  4.30447516e-02  1.49979390e+00  2.70932945e-05 
 1.24844768e-08  1.50000000e+00  1.53256817e-02  6.11717108e-02  4.15553889e-02  1.49980326e+00  3.05628275e-05 
 1.25244768e-08  1.50000000e+00  1.49199436e-02  5.89125876e-02  4.01131791e-02  1.49980524e+00  2.69087696e-05 
 1.25644768e-08  1.50000000e+00  1.43898273e-02  5.67213734e-02  3.87159882e-02  1.49981427e+00  3.02763804e-05 
 1.26044768e-08  1.50000000e+00  1.39999878e-02  5.45981662e-02  3.73634884e-02  1.49981609e+00  2.66946242e-05 
 1.26444768e-08  1.50000000e+00  1.34897789e-02  5.25410252e-02  3.60536015e-02  1.49982479e+00  2.99627641e-05 
 1.26844768e-08  1.50000000e+00  1.31168927e-02  5.05498712e-02  3.47860240e-02  1.49982644e+00  2.64514958e-05 
 1.27244768e-08  1.50000000e+00  1.26272264e-02  4.86226406e-02  3.35587388e-02  1.49983481e+00  2.96228482e-05 
 1.27644768e-08  1.50000000e+00  1.22720496e-02  4.67591046e-02  3.23714692e-02  1.49983630e+00  2.61805929e-05 
 1.28044768e-08  1.50000000e+00  1.18033372e-02  4.49571067e-02  3.12222619e-02  1.49984435e+00  2.92580278e-05 
 1.28444768e-08  1.50000000e+00  1.14663559e-02  4.32162960e-02  3.01108685e-02  1.49984568e+00  2.58835903e-05 
 1.28844768e-08  1.50000000e+00  1.10187982e-02  4.15344507e-02  2.90354006e-02  1.49985342e+00  2.88701122e-05 
 1.29244768e-08  1.50000000e+00  1.07002578e-02  3.99111248e-02  2.79956384e-02  1.49985459e+00  2.55625192e-05 
 1.29644768e-08  1.50000000e+00  1.02738630e-02  3.83440568e-02  2.69897588e-02  1.49986203e+00  2.84612158e-05 
 1.30044768e-08  1.50000000e+00  9.97379844e-03  3.68327302e-02  2.60175704e-02  1.49986305e+00  2.52196623e-05 
 1.30444768e-08  1.50000000e+00  9.56840332e-03  3.53748671e-02  2.50773144e-02  1.49987018e+00  2.80336577e-05 
 1.30844768e-08  1.50000000e+00  9.28666810e-03  3.39699027e-02  2.41688271e-02  1.49987106e+00  2.48574589e-05 
 1.31244768e-08  1.50000000e+00  8.90196051e-03  3.26155632e-02  2.32904128e-02  1.49987790e+00  2.75898721e-05 
 1.31644768e-08  1.50000000e+00  8.63825526e-03  3.13112553e-02  2.24419348e-02  1.49987864e+00  2.44784213e-05 
 1.32044768e-08  1.50000000e+00  8.27379686e-03  3.00547269e-02  2.16217589e-02  1.49988520e+00  2.71323320e-05 
 1.32444768e-08  1.50000000e+00  8.02769579e-03  2.88453728e-02  2.08297741e-02  1.49988580e+00  2.40850659e-05 
 1.32844768e-08  1.50000000e+00  7.68294421e-03  2.76809777e-02  2.00644058e-02  1.49989210e+00  2.66634859e-05 
 1.33244768e-08  1.50000000e+00  7.45391965e-03  2.65609388e-02  1.93255677e-02  1.49989256e+00  2.36798565e-05 
 1.33644768e-08  1.50000000e+00  7.12824923e-03  2.54830894e-02  1.86117431e-02  1.49989860e+00  2.61857085e-05 
 1.34044768e-08  1.50000000e+00  6.91569387e-03  2.44468412e-02  1.79228693e-02  1.49989894e+00  2.32651614e-05 
 1.34444768e-08  1.50000000e+00  6.60841478e-03  2.34500856e-02  1.72574854e-02  1.49990473e+00  2.57012632e-05 
 1.34844768e-08  1.50000000e+00  6.41166143e-03  2.24922581e-02  1.66155512e-02  1.49990495e+00  2.28432213e-05 
 1.35244768e-08  1.50000000e+00  6.12203680e-03  2.15713155e-02  1.59956598e-02  1.49991049e+00  2.52122749e-05 
 1.35644768e-08  1.50000000e+00  5.94037573e-03  2.06867247e-02  1.53977925e-02  1.49991061e+00  2.24161275e-05 
 1.36044768e-08  1.50000000e+00  5.66763683e-03  1.98365133e-02  1.48205945e-02  1.49991592e+00  2.47207127e-05 
 1.36444768e-08  1.50000000e+00  5.50033082e-03  1.90201846e-02  1.42640675e-02  1.49991594e+00  2.19858082e-05 
 1.36844768e-08  1.50000000e+00  5.24369011e-03  1.82358409e-02  1.37269074e-02  1.49992102e+00  2.42283796e-05 
 1.37244768e-08  1.50000000e+00  5.08998720e-03  1.74830260e-02  1.32091350e-02  1.49992094e+00  2.15540216e-05 
 1.37644768e-08  1.50000000e+00  4.84864956e-03  1.67599186e-02  1.27094950e-02  1.49992581e+00  2.37369089e-05 
 1.38044768e-08  1.50000000e+00  4.70779383e-03  1.60661058e-02  1.22280269e-02  1.49992564e+00  2.11223550e-05 
 1.38444768e-08  1.50000000e+00  4.48096593e-03  1.53998437e-02  1.17635224e-02  1.49993030e+00  2.32477646e-05 
 1.38844768e-08  1.50000000e+00  4.35220632e-03  1.47607636e-02  1.13160386e-02  1.49993005e+00  2.06922271e-05 
 1.39244768e-08  1.50000000e+00  4.13910434e-03  1.41471991e-02  1.08844126e-02  1.49993452e+00  2.27622461e-05 
 1.39644768e-08  1.50000000e+00  4.02170189e-03  1.35588263e-02  1.04687185e-02  1.49993418e+00  2.02648941e-05 
 1.40044768e-08  1.50000000e+00  3.82155778e-03  1.29940553e-02  1.00678370e-02  1.49993847e+00  2.22814951e-05 
 1.40444768e-08  1.50000000e+00  3.71479136e-03  1.24526065e-02  9.68185838e-03  1.49993806e+00  1.98414578e-05 
 1.40844768e-08  1.50000000e+00  3.52685780e-03  1.19329647e-02  9.30970554e-03  1.49994217e+00  2.18065045e-05 
 1.41244768e-08  1.50000000e+00  3.43002856e-03  1.14348940e-02  8.95148407e-03  1.49994169e+00  1.94228752e-05 
 1.41644768e-08  1.50000000e+00  3.25358271e-03  1.09569518e-02  8.60615748e-03  1.49994563e+00  2.13381280e-05 
 1.42044768e-08  1.50000000e+00  3.16601747e-03  1.04989444e-02  8.27384588e-03  1.49994509e+00  1.90099684e-05 
 1.42444768e-08  1.50000000e+00  3.00036384e-03  1.00594993e-02  7.95355198e-03  1.49994886e+00  2.08770913e-05 
 1.42844768e-08  1.50000000e+00  2.92141747e-03  9.63846297e-03  7.64540956e-03  1.49994827e+00  1.86034358e-05 
 1.43244768e-08  1.50000000e+00  2.76588989e-03  9.23453062e-03  7.34845906e-03  1.49995189e+00  2.04240022e-05 
 1.43644768e-08  1.50000000e+00  2.69494696e-03  8.84758700e-03  7.06284719e-03  1.49995125e+00  1.82038625e-05 
 1.44044768e-08  1.50000000e+00  2.54890983e-03  8.47639174e-03  6.78765063e-03  1.49995472e+00  1.99793617e-05 
 1.44444768e-08  1.50000000e+00  2.48538560e-03  8.12086579e-03  6.52302825e-03  1.49995404e+00  1.78117312e-05 
 1.44844768e-08  1.50000000e+00  2.34823461e-03  7.77983028e-03  6.26809160e-03  1.49995736e+00  1.95435741e-05 
 1.45244768e-08  1.50000000e+00  2.29157543e-03  7.45324000e-03  6.02301087e-03  1.49995664e+00  1.74274322e-05 
 1.45644768e-08  1.50000000e+00  2.16273776e-03  7.13997456e-03  5.78693111e-03  1.49995983e+00  1.91169571e-05 
 1.46044768e-08  1.50000000e+00  2.11242107e-03  6.84002027e-03  5.56003311e-03  1.49995907e+00  1.70512730e-05 
 1.46444768e-08  1.50000000e+00  1.99135520e-03  6.55231215e-03  5.34149403e-03  1.49996214e+00  1.86997511e-05 
 1.46844768e-08  1.50000000e+00  1.94688919e-03  6.27686571e-03  5.13150447e-03  1.49996134e+00  1.66834876e-05 
 1.47244768e-08  1.50000000e+00  1.83308441e-03  6.01266836e-03  4.92927241e-03  1.49996429e+00  1.82921279e-05 
 1.47644768e-08  1.50000000e+00  1.79400735e-03  5.75976252e-03  4.73499751e-03  1.49996347e+00  1.63242447e-05 
 1.48044768e-08  1.50000000e+00  1.68698304e-03  5.51718508e-03  4.54791725e-03  1.49996630e+00  1.78941986e-05 
 1.48444768e-08  1.50000000e+00  1.65286244e-03  5.28500313e-03  4.36823962e-03  1.49996545e+00  1.59736555e-05 
 1.48844768e-08  1.50000000e+00  1.55216712e-03  5.06230018e-03  4.19523037e-03  1.49996817e+00  1.75060213e-05 
 1.49244768e-08  1.50000000e+00  1.52259869e-03  4.84916585e-03  4.02910509e-03  1.49996730e+00  1.56317808e-05 
 1.49644768e-08  1.50000000e+00  1.42780897e-03  4.64472755e-03  3.86915654e-03  1.49996992e+00  1.71276077e-05 
 1.50044768e-08  1.50000000e+00  1.40241553e-03  4.44909536e-03  3.71560722e-03  1.49996903e+00  1.52986376e-05 
 1.50444768e-08  1.50000000e+00  1.31313494e-03  4.26143797e-03  3.56777574e-03  1.49997155e+00  1.67589293e-05 
 1.50844768e-08  1.50000000e+00  1.29156516e-03  4.08188398e-03  3.42589083e-03  1.49997064e+00  1.49742048e-05 
 1.51244768e-08  1.50000000e+00  1.20742294e-03  3.90964089e-03  3.28929577e-03  1.49997307e+00  1.63999229e-05 
 1.51644768e-08  1.50000000e+00  1.18935011e-03  3.74485393e-03  3.15822487e-03  1.49997215e+00  1.46584286e-05 
 1.52044768e-08  1.50000000e+00  1.10999995e-03  3.58676708e-03  3.03204499e-03  1.49997449e+00  1.60504956e-05 
 1.52444768e-08  1.50000000e+00  1.09512068e-03  3.43554047e-03  2.91099536e-03  1.49997356e+00  1.43512273e-05 
