 time            v(Vb)           v(Voutp)        v(Voutn)        v(Vbias)        v(Vcmref)      
 2.51200093e-03  6.55393899e-01  7.50000000e-01  7.50000000e-01  6.21999768e-01  7.50000000e-01 
 2.51200156e-03  6.55393842e-01  7.50000000e-01  7.50000000e-01  6.21999611e-01  7.50000000e-01 
 2.51200281e-03  6.55393897e-01  7.50000000e-01  7.50000000e-01  6.21999298e-01  7.50000000e-01 
 2.51200457e-03  6.55393842e-01  7.50000000e-01  7.50000000e-01  6.21998857e-01  7.50000000e-01 
 2.51200789e-03  6.55393899e-01  7.50000000e-01  7.50000000e-01  6.21998027e-01  7.50000000e-01 
 2.51201453e-03  6.55393846e-01  7.50000000e-01  7.50000000e-01  6.21996368e-01  7.50000000e-01 
 2.51202780e-03  6.55393906e-01  7.50000000e-01  7.50000000e-01  6.21993051e-01  7.50000000e-01 
 2.51205434e-03  6.55393860e-01  7.50000000e-01  7.50000000e-01  6.21986415e-01  7.50000000e-01 
 2.51210742e-03  6.55393935e-01  7.50000000e-01  7.50000000e-01  6.21973145e-01  7.50000000e-01 
 2.51221358e-03  6.55393917e-01  7.50000000e-01  7.50000000e-01  6.21946604e-01  7.50000000e-01 
 2.51242591e-03  6.55394049e-01  7.50000000e-01  7.50000000e-01  6.21893522e-01  7.50000000e-01 
 2.51285057e-03  6.55394146e-01  7.50000000e-01  7.50000000e-01  6.21787357e-01  7.50000000e-01 
 2.51369989e-03  6.55394506e-01  7.50000000e-01  7.50000000e-01  6.21575028e-01  7.50000000e-01 
 2.51539852e-03  6.55395060e-01  7.50000000e-01  7.50000000e-01  6.21150371e-01  7.50000000e-01 
 2.51879578e-03  6.55396334e-01  7.50000000e-01  7.50000000e-01  6.20301056e-01  7.50000000e-01 
 2.51987501e-03  6.55396665e-01  7.50000000e-01  7.50000000e-01  6.20031248e-01  7.50000000e-01 
 2.51987501e-03  6.55390425e-01  7.50000000e-01  7.50000000e-01  6.20031247e-01  7.50000000e-01 
 2.51987501e-03  6.55378891e-01  7.50000000e-01  7.50000000e-01  6.20031247e-01  7.50000000e-01 
 2.51987502e-03  6.55362170e-01  7.50000000e-01  7.50000000e-01  6.20031246e-01  7.50000000e-01 
 2.51987502e-03  6.55356359e-01  7.50000000e-01  7.50000000e-01  6.20031245e-01  7.50000000e-01 
 2.51987502e-03  6.55357006e-01  7.50000000e-01  7.50000000e-01  6.20031245e-01  7.50000000e-01 
 2.51987502e-03  6.55358059e-01  7.50000000e-01  7.50000000e-01  6.20031245e-01  7.50000000e-01 
 2.51987502e-03  6.55359894e-01  7.50000000e-01  7.50000000e-01  6.20031244e-01  7.50000000e-01 
 2.51987503e-03  6.55363552e-01  7.50000000e-01  7.50000000e-01  6.20031243e-01  7.50000000e-01 
 2.51987504e-03  6.55369989e-01  7.50000000e-01  7.50000000e-01  6.20031241e-01  7.50000000e-01 
 2.51987505e-03  6.55380518e-01  7.50000000e-01  7.50000000e-01  6.20031237e-01  7.50000000e-01 
 2.51987508e-03  6.55393904e-01  7.50000000e-01  7.50000000e-01  6.20031230e-01  7.50000000e-01 
 2.51987514e-03  6.55404319e-01  7.50000000e-01  7.50000000e-01  6.20031214e-01  7.50000000e-01 
 2.51987527e-03  6.55403708e-01  7.50000000e-01  7.50000000e-01  6.20031183e-01  7.50000000e-01 
 2.51987545e-03  6.55399009e-01  7.50000000e-01  7.50000000e-01  6.20031137e-01  7.50000000e-01 
 2.51987569e-03  6.55397044e-01  7.50000000e-01  7.50000000e-01  6.20031078e-01  7.50000000e-01 
 2.51987599e-03  6.55396803e-01  7.50000000e-01  7.50000000e-01  6.20031003e-01  7.50000000e-01 
 2.51987638e-03  6.55396652e-01  7.50000000e-01  7.50000000e-01  6.20030904e-01  7.50000000e-01 
 2.51987698e-03  6.55396728e-01  7.50000000e-01  7.50000000e-01  6.20030755e-01  7.50000000e-01 
 2.51987815e-03  6.55396662e-01  7.50000000e-01  7.50000000e-01  6.20030464e-01  7.50000000e-01 
 2.51988048e-03  6.55396727e-01  7.50000000e-01  7.50000000e-01  6.20029881e-01  7.50000000e-01 
 2.51988514e-03  6.55396665e-01  7.50000000e-01  7.50000000e-01  6.20028715e-01  7.50000000e-01 
 2.51989447e-03  6.55396731e-01  7.50000000e-01  7.50000000e-01  6.20026383e-01  7.50000000e-01 
 2.51991313e-03  6.55396675e-01  7.50000000e-01  7.50000000e-01  6.20021719e-01  7.50000000e-01 
 2.51995044e-03  6.55396751e-01  7.50000000e-01  7.50000000e-01  6.20012391e-01  7.50000000e-01 
 2.52000000e-03  6.55396707e-01  7.50000000e-01  7.50000000e-01  6.20000000e-01  7.50000000e-01 
 2.52000000e-03  6.55505376e-01  7.50000000e-01  7.50000000e-01  6.20000000e-01  7.50000000e-01 
 2.52000000e-03  6.55738117e-01  7.50000000e-01  7.50000000e-01  6.19999999e-01  7.50000000e-01 
 2.52000001e-03  6.56278425e-01  7.50000000e-01  7.50000000e-01  6.19999998e-01  7.50000000e-01 
 2.52000001e-03  6.57557435e-01  7.50000000e-01  7.50000000e-01  6.19999998e-01  7.50000000e-01 
 2.52000001e-03  6.57672176e-01  7.50000000e-01  7.50000000e-01  6.19999997e-01  7.50000000e-01 
 2.52000001e-03  6.57793700e-01  7.50000000e-01  7.50000000e-01  6.19999997e-01  7.50000000e-01 
 2.52000002e-03  6.57986018e-01  7.50000000e-01  7.50000000e-01  6.19999996e-01  7.50000000e-01 
 2.52000002e-03  6.58265856e-01  7.50000000e-01  7.50000000e-01  6.19999995e-01  7.50000000e-01 
 2.52000003e-03  6.58741203e-01  7.50000000e-01  7.50000000e-01  6.19999993e-01  7.50000000e-01 
 2.52000005e-03  6.59276388e-01  7.50000000e-01  7.50000000e-01  6.19999988e-01  7.50000000e-01 
 2.52000008e-03  6.58933939e-01  7.50000000e-01  7.50000000e-01  6.19999980e-01  7.50000000e-01 
 2.52000012e-03  6.57924530e-01  7.50000000e-01  7.50000000e-01  6.19999970e-01  7.50000000e-01 
 2.52000018e-03  6.56810698e-01  7.50000000e-01  7.50000000e-01  6.19999955e-01  7.50000000e-01 
 2.52000025e-03  6.56083848e-01  7.50000000e-01  7.50000000e-01  6.19999937e-01  7.50000000e-01 
 2.52000037e-03  6.55286683e-01  7.50000000e-01  7.50000000e-01  6.19999907e-01  7.50000000e-01 
 2.52000055e-03  6.54555657e-01  7.50000000e-01  7.50000000e-01  6.19999863e-01  7.50000000e-01 
 2.52000090e-03  6.53731390e-01  7.50000000e-01  7.50000000e-01  6.19999776e-01  7.50000000e-01 
 2.52000159e-03  6.53226926e-01  7.50000000e-01  7.50000000e-01  6.19999602e-01  7.50000000e-01 
 2.52000251e-03  6.53162226e-01  7.50000000e-01  7.50000000e-01  6.19999373e-01  7.50000000e-01 
 2.52000388e-03  6.53176702e-01  7.50000000e-01  7.50000000e-01  6.19999029e-01  7.50000000e-01 
 2.52000618e-03  6.53165005e-01  7.50000000e-01  7.50000000e-01  6.19998454e-01  7.50000000e-01 
 2.52001078e-03  6.53176348e-01  7.50000000e-01  7.50000000e-01  6.19997304e-01  7.50000000e-01 
 2.52001999e-03  6.53165612e-01  7.50000000e-01  7.50000000e-01  6.19995003e-01  7.50000000e-01 
 2.52003839e-03  6.53177154e-01  7.50000000e-01  7.50000000e-01  6.19990402e-01  7.50000000e-01 
 2.52007520e-03  6.53167377e-01  7.50000000e-01  7.50000000e-01  6.19981200e-01  7.50000000e-01 
 2.52014882e-03  6.53180599e-01  7.50000000e-01  7.50000000e-01  6.19962795e-01  7.50000000e-01 
 2.52029606e-03  6.53174290e-01  7.50000000e-01  7.50000000e-01  6.19925985e-01  7.50000000e-01 
 2.52059054e-03  6.53194398e-01  7.50000000e-01  7.50000000e-01  6.19852366e-01  7.50000000e-01 
 2.52117949e-03  6.53201884e-01  7.50000000e-01  7.50000000e-01  6.19705127e-01  7.50000000e-01 
 2.52235740e-03  6.53249559e-01  7.50000000e-01  7.50000000e-01  6.19410649e-01  7.50000000e-01 
 2.52471322e-03  6.53312158e-01  7.50000000e-01  7.50000000e-01  6.18821694e-01  7.50000000e-01 
 2.52787501e-03  6.53421636e-01  7.50000000e-01  7.50000000e-01  6.18031248e-01  7.50000000e-01 
 2.52787501e-03  6.52939725e-01  7.50000000e-01  7.50000000e-01  6.18031247e-01  7.50000000e-01 
 2.52787501e-03  6.51992212e-01  7.50000000e-01  7.50000000e-01  6.18031247e-01  7.50000000e-01 
 2.52787502e-03  6.50792903e-01  7.50000000e-01  7.50000000e-01  6.18031246e-01  7.50000000e-01 
 2.52787502e-03  6.50277999e-01  7.50000000e-01  7.50000000e-01  6.18031245e-01  7.50000000e-01 
 2.52787502e-03  6.50268497e-01  7.50000000e-01  7.50000000e-01  6.18031245e-01  7.50000000e-01 
 2.52787502e-03  6.50261535e-01  7.50000000e-01  7.50000000e-01  6.18031245e-01  7.50000000e-01 
 2.52787502e-03  6.50252023e-01  7.50000000e-01  7.50000000e-01  6.18031244e-01  7.50000000e-01 
 2.52787503e-03  6.50233724e-01  7.50000000e-01  7.50000000e-01  6.18031243e-01  7.50000000e-01 
 2.52787504e-03  6.50213776e-01  7.50000000e-01  7.50000000e-01  6.18031241e-01  7.50000000e-01 
 2.52787505e-03  6.50221123e-01  7.50000000e-01  7.50000000e-01  6.18031237e-01  7.50000000e-01 
 2.52787509e-03  6.50374818e-01  7.50000000e-01  7.50000000e-01  6.18031228e-01  7.50000000e-01 
 2.52787515e-03  6.50788275e-01  7.50000000e-01  7.50000000e-01  6.18031211e-01  7.50000000e-01 
 2.52787529e-03  6.51235050e-01  7.50000000e-01  7.50000000e-01  6.18031178e-01  7.50000000e-01 
 2.52787544e-03  6.51425978e-01  7.50000000e-01  7.50000000e-01  6.18031140e-01  7.50000000e-01 
 2.52787565e-03  6.51450643e-01  7.50000000e-01  7.50000000e-01  6.18031088e-01  7.50000000e-01 
 2.52787593e-03  6.51446726e-01  7.50000000e-01  7.50000000e-01  6.18031018e-01  7.50000000e-01 
 2.52787623e-03  6.51448211e-01  7.50000000e-01  7.50000000e-01  6.18030942e-01  7.50000000e-01 
 2.52787684e-03  6.51447327e-01  7.50000000e-01  7.50000000e-01  6.18030791e-01  7.50000000e-01 
 2.52787805e-03  6.51448082e-01  7.50000000e-01  7.50000000e-01  6.18030488e-01  7.50000000e-01 
 2.52788047e-03  6.51447373e-01  7.50000000e-01  7.50000000e-01  6.18029882e-01  7.50000000e-01 
 2.52788532e-03  6.51448066e-01  7.50000000e-01  7.50000000e-01  6.18028670e-01  7.50000000e-01 
 2.52789502e-03  6.51447387e-01  7.50000000e-01  7.50000000e-01  6.18026246e-01  7.50000000e-01 
 2.52791441e-03  6.51448072e-01  7.50000000e-01  7.50000000e-01  6.18021398e-01  7.50000000e-01 
 2.52795319e-03  6.51447410e-01  7.50000000e-01  7.50000000e-01  6.18011702e-01  7.50000000e-01 
 2.52800000e-03  6.51448102e-01  7.50000000e-01  7.50000000e-01  6.18000000e-01  7.50000000e-01 
 2.52800000e-03  6.51450306e-01  7.50000000e-01  7.50000000e-01  6.18000000e-01  7.50000000e-01 
 2.52800000e-03  6.51454949e-01  7.50000000e-01  7.50000000e-01  6.17999999e-01  7.50000000e-01 
 2.52800001e-03  6.51462985e-01  7.50000000e-01  7.50000000e-01  6.17999998e-01  7.50000000e-01 
 2.52800001e-03  6.51479953e-01  7.50000000e-01  7.50000000e-01  6.17999998e-01  7.50000000e-01 
 2.52800001e-03  6.51480077e-01  7.50000000e-01  7.50000000e-01  6.17999998e-01  7.50000000e-01 
 2.52800001e-03  6.51480136e-01  7.50000000e-01  7.50000000e-01  6.17999997e-01  7.50000000e-01 
 2.52800001e-03  6.51480086e-01  7.50000000e-01  7.50000000e-01  6.17999997e-01  7.50000000e-01 
 2.52800001e-03  6.51479689e-01  7.50000000e-01  7.50000000e-01  6.17999997e-01  7.50000000e-01 
 2.52800001e-03  6.51479067e-01  7.50000000e-01  7.50000000e-01  6.17999997e-01  7.50000000e-01 
 2.52800001e-03  6.51477971e-01  7.50000000e-01  7.50000000e-01  6.17999997e-01  7.50000000e-01 
 2.52800001e-03  6.51475777e-01  7.50000000e-01  7.50000000e-01  6.17999997e-01  7.50000000e-01 
 2.52800001e-03  6.51471538e-01  7.50000000e-01  7.50000000e-01  6.17999996e-01  7.50000000e-01 
 2.52800002e-03  6.51463573e-01  7.50000000e-01  7.50000000e-01  6.17999995e-01  7.50000000e-01 
 2.52800003e-03  6.51450265e-01  7.50000000e-01  7.50000000e-01  6.17999993e-01  7.50000000e-01 
 2.52800005e-03  6.51435967e-01  7.50000000e-01  7.50000000e-01  6.17999988e-01  7.50000000e-01 
 2.52800008e-03  6.51431414e-01  7.50000000e-01  7.50000000e-01  6.17999979e-01  7.50000000e-01 
 2.52800013e-03  6.51438305e-01  7.50000000e-01  7.50000000e-01  6.17999968e-01  7.50000000e-01 
 2.52800018e-03  6.51443758e-01  7.50000000e-01  7.50000000e-01  6.17999954e-01  7.50000000e-01 
 2.52800026e-03  6.51446965e-01  7.50000000e-01  7.50000000e-01  6.17999934e-01  7.50000000e-01 
 2.52800037e-03  6.51447711e-01  7.50000000e-01  7.50000000e-01  6.17999906e-01  7.50000000e-01 
 2.52800052e-03  6.51447807e-01  7.50000000e-01  7.50000000e-01  6.17999869e-01  7.50000000e-01 
 2.52800079e-03  6.51447749e-01  7.50000000e-01  7.50000000e-01  6.17999802e-01  7.50000000e-01 
 2.52800133e-03  6.51447785e-01  7.50000000e-01  7.50000000e-01  6.17999668e-01  7.50000000e-01 
 2.52800240e-03  6.51447748e-01  7.50000000e-01  7.50000000e-01  6.17999400e-01  7.50000000e-01 
 2.52800400e-03  6.51447783e-01  7.50000000e-01  7.50000000e-01  6.17999001e-01  7.50000000e-01 
 2.52800670e-03  6.51447751e-01  7.50000000e-01  7.50000000e-01  6.17998324e-01  7.50000000e-01 
 2.52801212e-03  6.51447785e-01  7.50000000e-01  7.50000000e-01  6.17996971e-01  7.50000000e-01 
 2.52802294e-03  6.51447757e-01  7.50000000e-01  7.50000000e-01  6.17994265e-01  7.50000000e-01 
 2.52804458e-03  6.51447797e-01  7.50000000e-01  7.50000000e-01  6.17988854e-01  7.50000000e-01 
 2.52808788e-03  6.51447781e-01  7.50000000e-01  7.50000000e-01  6.17978031e-01  7.50000000e-01 
 2.52817446e-03  6.51447845e-01  7.50000000e-01  7.50000000e-01  6.17956385e-01  7.50000000e-01 
 2.52834763e-03  6.51447876e-01  7.50000000e-01  7.50000000e-01  6.17913093e-01  7.50000000e-01 
 2.52869397e-03  6.51448034e-01  7.50000000e-01  7.50000000e-01  6.17826508e-01  7.50000000e-01 
 2.52938664e-03  6.51448256e-01  7.50000000e-01  7.50000000e-01  6.17653340e-01  7.50000000e-01 
 2.53077199e-03  6.51448794e-01  7.50000000e-01  7.50000000e-01  6.17307003e-01  7.50000000e-01 
 2.53354269e-03  6.51449775e-01  7.50000000e-01  7.50000000e-01  6.16614328e-01  7.50000000e-01 
 2.53587501e-03  6.51450659e-01  7.50000000e-01  7.50000000e-01  6.16031248e-01  7.50000000e-01 
 2.53587501e-03  6.51444390e-01  7.50000000e-01  7.50000000e-01  6.16031247e-01  7.50000000e-01 
 2.53587501e-03  6.51432854e-01  7.50000000e-01  7.50000000e-01  6.16031247e-01  7.50000000e-01 
 2.53587502e-03  6.51416112e-01  7.50000000e-01  7.50000000e-01  6.16031246e-01  7.50000000e-01 
 2.53587502e-03  6.51410271e-01  7.50000000e-01  7.50000000e-01  6.16031245e-01  7.50000000e-01 
 2.53587502e-03  6.51410917e-01  7.50000000e-01  7.50000000e-01  6.16031245e-01  7.50000000e-01 
 2.53587502e-03  6.51411965e-01  7.50000000e-01  7.50000000e-01  6.16031245e-01  7.50000000e-01 
 2.53587502e-03  6.51413789e-01  7.50000000e-01  7.50000000e-01  6.16031244e-01  7.50000000e-01 
 2.53587503e-03  6.51417426e-01  7.50000000e-01  7.50000000e-01  6.16031243e-01  7.50000000e-01 
 2.53587503e-03  6.51423831e-01  7.50000000e-01  7.50000000e-01  6.16031241e-01  7.50000000e-01 
 2.53587505e-03  6.51434320e-01  7.50000000e-01  7.50000000e-01  6.16031237e-01  7.50000000e-01 
 2.53587508e-03  6.51447694e-01  7.50000000e-01  7.50000000e-01  6.16031230e-01  7.50000000e-01 
 2.53587514e-03  6.51458171e-01  7.50000000e-01  7.50000000e-01  6.16031214e-01  7.50000000e-01 
 2.53587527e-03  6.51457657e-01  7.50000000e-01  7.50000000e-01  6.16031183e-01  7.50000000e-01 
 2.53587545e-03  6.51452998e-01  7.50000000e-01  7.50000000e-01  6.16031138e-01  7.50000000e-01 
 2.53587569e-03  6.51450993e-01  7.50000000e-01  7.50000000e-01  6.16031078e-01  7.50000000e-01 
 2.53587598e-03  6.51450758e-01  7.50000000e-01  7.50000000e-01  6.16031004e-01  7.50000000e-01 
 2.53587638e-03  6.51450602e-01  7.50000000e-01  7.50000000e-01  6.16030905e-01  7.50000000e-01 
 2.53587697e-03  6.51450679e-01  7.50000000e-01  7.50000000e-01  6.16030758e-01  7.50000000e-01 
 2.53587813e-03  6.51450612e-01  7.50000000e-01  7.50000000e-01  6.16030467e-01  7.50000000e-01 
 2.53588046e-03  6.51450678e-01  7.50000000e-01  7.50000000e-01  6.16029886e-01  7.50000000e-01 
 2.53588511e-03  6.51450615e-01  7.50000000e-01  7.50000000e-01  6.16028722e-01  7.50000000e-01 
 2.53589442e-03  6.51450682e-01  7.50000000e-01  7.50000000e-01  6.16026396e-01  7.50000000e-01 
 2.53591303e-03  6.51450626e-01  7.50000000e-01  7.50000000e-01  6.16021742e-01  7.50000000e-01 
 2.53595026e-03  6.51450702e-01  7.50000000e-01  7.50000000e-01  6.16012435e-01  7.50000000e-01 
 2.53600000e-03  6.51450658e-01  7.50000000e-01  7.50000000e-01  6.16000000e-01  7.50000000e-01 
 2.53600000e-03  6.51559358e-01  7.50000000e-01  7.50000000e-01  6.16000000e-01  7.50000000e-01 
 2.53600000e-03  6.51792164e-01  7.50000000e-01  7.50000000e-01  6.15999999e-01  7.50000000e-01 
 2.53600001e-03  6.52337130e-01  7.50000000e-01  7.50000000e-01  6.15999998e-01  7.50000000e-01 
 2.53600001e-03  6.53623495e-01  7.50000000e-01  7.50000000e-01  6.15999998e-01  7.50000000e-01 
 2.53600001e-03  6.53739492e-01  7.50000000e-01  7.50000000e-01  6.15999997e-01  7.50000000e-01 
 2.53600001e-03  6.53863149e-01  7.50000000e-01  7.50000000e-01  6.15999997e-01  7.50000000e-01 
 2.53600002e-03  6.54059442e-01  7.50000000e-01  7.50000000e-01  6.15999996e-01  7.50000000e-01 
 2.53600002e-03  6.54344100e-01  7.50000000e-01  7.50000000e-01  6.15999995e-01  7.50000000e-01 
 2.53600003e-03  6.54826449e-01  7.50000000e-01  7.50000000e-01  6.15999993e-01  7.50000000e-01 
 2.53600005e-03  6.55362201e-01  7.50000000e-01  7.50000000e-01  6.15999988e-01  7.50000000e-01 
 2.53600008e-03  6.55009926e-01  7.50000000e-01  7.50000000e-01  6.15999980e-01  7.50000000e-01 
 2.53600012e-03  6.53998597e-01  7.50000000e-01  7.50000000e-01  6.15999970e-01  7.50000000e-01 
 2.53600018e-03  6.52882742e-01  7.50000000e-01  7.50000000e-01  6.15999955e-01  7.50000000e-01 
 2.53600025e-03  6.52160091e-01  7.50000000e-01  7.50000000e-01  6.15999937e-01  7.50000000e-01 
 2.53600037e-03  6.51357412e-01  7.50000000e-01  7.50000000e-01  6.15999907e-01  7.50000000e-01 
 2.53600055e-03  6.50622610e-01  7.50000000e-01  7.50000000e-01  6.15999864e-01  7.50000000e-01 
 2.53600089e-03  6.49791042e-01  7.50000000e-01  7.50000000e-01  6.15999777e-01  7.50000000e-01 
 2.53600158e-03  6.49285351e-01  7.50000000e-01  7.50000000e-01  6.15999604e-01  7.50000000e-01 
 2.53600251e-03  6.49218087e-01  7.50000000e-01  7.50000000e-01  6.15999372e-01  7.50000000e-01 
 2.53600387e-03  6.49233344e-01  7.50000000e-01  7.50000000e-01  6.15999032e-01  7.50000000e-01 
 2.53600618e-03  6.49221384e-01  7.50000000e-01  7.50000000e-01  6.15998454e-01  7.50000000e-01 
 2.53601081e-03  6.49232910e-01  7.50000000e-01  7.50000000e-01  6.15997298e-01  7.50000000e-01 
 2.53602006e-03  6.49222035e-01  7.50000000e-01  7.50000000e-01  6.15994985e-01  7.50000000e-01 
 2.53603856e-03  6.49233738e-01  7.50000000e-01  7.50000000e-01  6.15990360e-01  7.50000000e-01 
 2.53607556e-03  6.49223868e-01  7.50000000e-01  7.50000000e-01  6.15981110e-01  7.50000000e-01 
 2.53614956e-03  6.49237308e-01  7.50000000e-01  7.50000000e-01  6.15962609e-01  7.50000000e-01 
 2.53629757e-03  6.49231036e-01  7.50000000e-01  7.50000000e-01  6.15925608e-01  7.50000000e-01 
 2.53659358e-03  6.49251614e-01  7.50000000e-01  7.50000000e-01  6.15851606e-01  7.50000000e-01 
 2.53718559e-03  6.49259643e-01  7.50000000e-01  7.50000000e-01  6.15703602e-01  7.50000000e-01 
 2.53836963e-03  6.49308800e-01  7.50000000e-01  7.50000000e-01  6.15407593e-01  7.50000000e-01 
 2.54073769e-03  6.49373963e-01  7.50000000e-01  7.50000000e-01  6.14815576e-01  7.50000000e-01 
 2.54387501e-03  6.49485872e-01  7.50000000e-01  7.50000000e-01  6.14031248e-01  7.50000000e-01 
 2.54387501e-03  6.49003420e-01  7.50000000e-01  7.50000000e-01  6.14031247e-01  7.50000000e-01 
 2.54387501e-03  6.48051588e-01  7.50000000e-01  7.50000000e-01  6.14031247e-01  7.50000000e-01 
 2.54387502e-03  6.46843976e-01  7.50000000e-01  7.50000000e-01  6.14031246e-01  7.50000000e-01 
 2.54387502e-03  6.46328191e-01  7.50000000e-01  7.50000000e-01  6.14031245e-01  7.50000000e-01 
 2.54387502e-03  6.46318867e-01  7.50000000e-01  7.50000000e-01  6.14031245e-01  7.50000000e-01 
 2.54387502e-03  6.46312243e-01  7.50000000e-01  7.50000000e-01  6.14031245e-01  7.50000000e-01 
 2.54387502e-03  6.46303396e-01  7.50000000e-01  7.50000000e-01  6.14031244e-01  7.50000000e-01 
 2.54387503e-03  6.46286342e-01  7.50000000e-01  7.50000000e-01  6.14031243e-01  7.50000000e-01 
 2.54387504e-03  6.46268568e-01  7.50000000e-01  7.50000000e-01  6.14031241e-01  7.50000000e-01 
 2.54387505e-03  6.46279101e-01  7.50000000e-01  7.50000000e-01  6.14031237e-01  7.50000000e-01 
 2.54387509e-03  6.46435635e-01  7.50000000e-01  7.50000000e-01  6.14031228e-01  7.50000000e-01 
 2.54387515e-03  6.46845332e-01  7.50000000e-01  7.50000000e-01  6.14031212e-01  7.50000000e-01 
 2.54387529e-03  6.47290437e-01  7.50000000e-01  7.50000000e-01  6.14031178e-01  7.50000000e-01 
 2.54387544e-03  6.47482086e-01  7.50000000e-01  7.50000000e-01  6.14031140e-01  7.50000000e-01 
 2.54387565e-03  6.47508042e-01  7.50000000e-01  7.50000000e-01  6.14031088e-01  7.50000000e-01 
 2.54387593e-03  6.47503973e-01  7.50000000e-01  7.50000000e-01  6.14031019e-01  7.50000000e-01 
 2.54387623e-03  6.47505498e-01  7.50000000e-01  7.50000000e-01  6.14030943e-01  7.50000000e-01 
 2.54387683e-03  6.47504601e-01  7.50000000e-01  7.50000000e-01  6.14030793e-01  7.50000000e-01 
 2.54387804e-03  6.47505365e-01  7.50000000e-01  7.50000000e-01  6.14030491e-01  7.50000000e-01 
 2.54388045e-03  6.47504649e-01  7.50000000e-01  7.50000000e-01  6.14029888e-01  7.50000000e-01 
 2.54388527e-03  6.47505348e-01  7.50000000e-01  7.50000000e-01  6.14028682e-01  7.50000000e-01 
 2.54389492e-03  6.47504663e-01  7.50000000e-01  7.50000000e-01  6.14026269e-01  7.50000000e-01 
 2.54391422e-03  6.47505354e-01  7.50000000e-01  7.50000000e-01  6.14021444e-01  7.50000000e-01 
