 time            v(a_1V5)        v(b_3V3)        v(x1t)          v(a_3V3)        v(b_1V5)        v(x2t)         
 3.10388952e-07  0.00000000e+00  9.08467752e-09  3.29999877e+00  0.00000000e+00  1.22104899e-07  1.50000140e+00 
 3.10488952e-07  0.00000000e+00 -6.85309900e-09  3.30000123e+00  0.00000000e+00  1.28791319e-07  1.49999758e+00 
 3.10588952e-07  0.00000000e+00  9.07571925e-09  3.29999877e+00  0.00000000e+00  1.22107213e-07  1.50000139e+00 
 3.10688952e-07  0.00000000e+00 -6.84414565e-09  3.30000123e+00  0.00000000e+00  1.28789018e-07  1.49999758e+00 
 3.10788952e-07  0.00000000e+00  9.06677098e-09  3.29999877e+00  0.00000000e+00  1.22109499e-07  1.50000139e+00 
 3.10888952e-07  0.00000000e+00 -6.83520311e-09  3.30000123e+00  0.00000000e+00  1.28786746e-07  1.49999759e+00 
 3.10988952e-07  0.00000000e+00  9.05783347e-09  3.29999877e+00  0.00000000e+00  1.22111759e-07  1.50000139e+00 
 3.11088952e-07  0.00000000e+00 -6.82626971e-09  3.30000123e+00  0.00000000e+00  1.28784499e-07  1.49999759e+00 
 3.11188952e-07  0.00000000e+00  9.04890514e-09  3.29999877e+00  0.00000000e+00  1.22113991e-07  1.50000139e+00 
 3.11288952e-07  0.00000000e+00 -6.81734675e-09  3.30000123e+00  0.00000000e+00  1.28782279e-07  1.49999759e+00 
 3.11388952e-07  0.00000000e+00  9.03998726e-09  3.29999877e+00  0.00000000e+00  1.22116198e-07  1.50000139e+00 
 3.11488952e-07  0.00000000e+00 -6.80843393e-09  3.30000123e+00  0.00000000e+00  1.28780086e-07  1.49999759e+00 
 3.11588952e-07  0.00000000e+00  9.03107970e-09  3.29999877e+00  0.00000000e+00  1.22118379e-07  1.50000139e+00 
 3.11688952e-07  0.00000000e+00 -6.79953109e-09  3.30000122e+00  0.00000000e+00  1.28777918e-07  1.49999759e+00 
 3.11788952e-07  0.00000000e+00  9.02218114e-09  3.29999877e+00  0.00000000e+00  1.22120534e-07  1.50000139e+00 
 3.11888952e-07  0.00000000e+00 -6.79063778e-09  3.30000122e+00  0.00000000e+00  1.28775775e-07  1.49999759e+00 
 3.11988952e-07  0.00000000e+00  9.01329351e-09  3.29999878e+00  0.00000000e+00  1.22122664e-07  1.50000139e+00 
 3.12088952e-07  0.00000000e+00 -6.78175478e-09  3.30000122e+00  0.00000000e+00  1.28773658e-07  1.49999759e+00 
 3.12188952e-07  0.00000000e+00  9.00441542e-09  3.29999878e+00  0.00000000e+00  1.22124770e-07  1.50000138e+00 
 3.12288952e-07  0.00000000e+00 -6.77288208e-09  3.30000122e+00  0.00000000e+00  1.28771565e-07  1.49999759e+00 
 3.12388952e-07  0.00000000e+00  8.99554719e-09  3.29999878e+00  0.00000000e+00  1.22126851e-07  1.50000138e+00 
 3.12488952e-07  0.00000000e+00 -6.76401875e-09  3.30000122e+00  0.00000000e+00  1.28769496e-07  1.49999759e+00 
 3.12588952e-07  0.00000000e+00  8.98668945e-09  3.29999878e+00  0.00000000e+00  1.22128908e-07  1.50000138e+00 
 3.12688952e-07  0.00000000e+00 -6.75516542e-09  3.30000122e+00  0.00000000e+00  1.28767450e-07  1.49999760e+00 
 3.12788952e-07  0.00000000e+00  8.97784099e-09  3.29999878e+00  0.00000000e+00  1.22130941e-07  1.50000138e+00 
 3.12888952e-07  0.00000000e+00 -6.74632235e-09  3.30000122e+00  0.00000000e+00  1.28765429e-07  1.49999760e+00 
 3.12988952e-07  0.00000000e+00  8.96900287e-09  3.29999878e+00  0.00000000e+00  1.22132951e-07  1.50000138e+00 
 3.13088952e-07  0.00000000e+00 -6.73748892e-09  3.30000122e+00  0.00000000e+00  1.28763431e-07  1.49999760e+00 
 3.13188952e-07  0.00000000e+00  8.96017453e-09  3.29999878e+00  0.00000000e+00  1.22134937e-07  1.50000138e+00 
 3.13288952e-07  0.00000000e+00 -6.72866574e-09  3.30000121e+00  0.00000000e+00  1.28761456e-07  1.49999760e+00 
 3.13388952e-07  0.00000000e+00  8.95135610e-09  3.29999879e+00  0.00000000e+00  1.22136902e-07  1.50000138e+00 
 3.13488952e-07  0.00000000e+00 -6.71985203e-09  3.30000121e+00  0.00000000e+00  1.28759502e-07  1.49999760e+00 
 3.13588952e-07  0.00000000e+00  8.94254751e-09  3.29999879e+00  0.00000000e+00  1.22138844e-07  1.50000138e+00 
 3.13688952e-07  0.00000000e+00 -6.71104859e-09  3.30000121e+00  0.00000000e+00  1.28757571e-07  1.49999760e+00 
 3.13788952e-07  0.00000000e+00  8.93374845e-09  3.29999879e+00  0.00000000e+00  1.22140763e-07  1.50000138e+00 
 3.13888952e-07  0.00000000e+00 -6.70225524e-09  3.30000121e+00  0.00000000e+00  1.28755662e-07  1.49999760e+00 
 3.13988952e-07  0.00000000e+00  8.92496025e-09  3.29999879e+00  0.00000000e+00  1.22142662e-07  1.50000137e+00 
 3.14088952e-07  0.00000000e+00 -6.69347111e-09  3.30000121e+00  0.00000000e+00  1.28753775e-07  1.49999760e+00 
 3.14188952e-07  0.00000000e+00  8.91618075e-09  3.29999879e+00  0.00000000e+00  1.22144538e-07  1.50000137e+00 
 3.14288952e-07  0.00000000e+00 -6.68469684e-09  3.30000121e+00  0.00000000e+00  1.28751909e-07  1.49999760e+00 
 3.14388952e-07  0.00000000e+00  8.90741197e-09  3.29999879e+00  0.00000000e+00  1.22146394e-07  1.50000137e+00 
 3.14488952e-07  0.00000000e+00 -6.67593310e-09  3.30000121e+00  0.00000000e+00  1.28750064e-07  1.49999761e+00 
 3.14588952e-07  0.00000000e+00  8.89865244e-09  3.29999879e+00  0.00000000e+00  1.22148228e-07  1.50000137e+00 
 3.14688952e-07  0.00000000e+00 -6.66717844e-09  3.30000120e+00  0.00000000e+00  1.28748239e-07  1.49999761e+00 
 3.14788952e-07  0.00000000e+00  8.88990298e-09  3.29999880e+00  0.00000000e+00  1.22150043e-07  1.50000137e+00 
 3.14888952e-07  0.00000000e+00 -6.65843420e-09  3.30000120e+00  0.00000000e+00  1.28746434e-07  1.49999761e+00 
 3.14988952e-07  0.00000000e+00  8.88116354e-09  3.29999880e+00  0.00000000e+00  1.22151837e-07  1.50000137e+00 
 3.15088952e-07  0.00000000e+00 -6.64969935e-09  3.30000120e+00  0.00000000e+00  1.28744651e-07  1.49999761e+00 
 3.15188952e-07  0.00000000e+00  8.87243407e-09  3.29999880e+00  0.00000000e+00  1.22153611e-07  1.50000137e+00 
 3.15288952e-07  0.00000000e+00 -6.64097428e-09  3.30000120e+00  0.00000000e+00  1.28742886e-07  1.49999761e+00 
 3.15388952e-07  0.00000000e+00  8.86371383e-09  3.29999880e+00  0.00000000e+00  1.22155366e-07  1.50000137e+00 
 3.15488952e-07  0.00000000e+00 -6.63225909e-09  3.30000120e+00  0.00000000e+00  1.28741141e-07  1.49999761e+00 
 3.15588952e-07  0.00000000e+00  8.85500370e-09  3.29999880e+00  0.00000000e+00  1.22157102e-07  1.50000137e+00 
 3.15688952e-07  0.00000000e+00 -6.62355378e-09  3.30000120e+00  0.00000000e+00  1.28739415e-07  1.49999761e+00 
 3.15788952e-07  0.00000000e+00  8.84630322e-09  3.29999880e+00  0.00000000e+00  1.22158818e-07  1.50000137e+00 
 3.15888952e-07  0.00000000e+00 -6.61485868e-09  3.30000120e+00  0.00000000e+00  1.28737708e-07  1.49999761e+00 
 3.15988952e-07  0.00000000e+00  8.83761253e-09  3.29999880e+00  0.00000000e+00  1.22160515e-07  1.50000136e+00 
 3.16088952e-07  0.00000000e+00 -6.60617239e-09  3.30000119e+00  0.00000000e+00  1.28736021e-07  1.49999761e+00 
 3.16188952e-07  0.00000000e+00  8.82893142e-09  3.29999880e+00  0.00000000e+00  1.22162194e-07  1.50000136e+00 
 3.16288952e-07  0.00000000e+00 -6.59749647e-09  3.30000119e+00  0.00000000e+00  1.28734350e-07  1.49999761e+00 
 3.16388952e-07  0.00000000e+00  8.82026029e-09  3.29999881e+00  0.00000000e+00  1.22163855e-07  1.50000136e+00 
 3.16488952e-07  0.00000000e+00 -6.58883008e-09  3.30000119e+00  0.00000000e+00  1.28732698e-07  1.49999762e+00 
 3.16588952e-07  0.00000000e+00  8.81159896e-09  3.29999881e+00  0.00000000e+00  1.22165498e-07  1.50000136e+00 
 3.16688952e-07  0.00000000e+00 -6.58017332e-09  3.30000119e+00  0.00000000e+00  1.28731065e-07  1.49999762e+00 
 3.16788952e-07  0.00000000e+00  8.80294709e-09  3.29999881e+00  0.00000000e+00  1.22167123e-07  1.50000136e+00 
 3.16888952e-07  0.00000000e+00 -6.57152636e-09  3.30000119e+00  0.00000000e+00  1.28729448e-07  1.49999762e+00 
 3.16988952e-07  0.00000000e+00  8.79430525e-09  3.29999881e+00  0.00000000e+00  1.22168731e-07  1.50000136e+00 
 3.17088952e-07  0.00000000e+00 -6.56288928e-09  3.30000119e+00  0.00000000e+00  1.28727849e-07  1.49999762e+00 
 3.17188952e-07  0.00000000e+00  8.78567272e-09  3.29999881e+00  0.00000000e+00  1.22170321e-07  1.50000136e+00 
 3.17288952e-07  0.00000000e+00 -6.55426207e-09  3.30000119e+00  0.00000000e+00  1.28726267e-07  1.49999762e+00 
 3.17388952e-07  0.00000000e+00  8.77704995e-09  3.29999881e+00  0.00000000e+00  1.22171895e-07  1.50000136e+00 
 3.17488952e-07  0.00000000e+00 -6.54564367e-09  3.30000119e+00  0.00000000e+00  1.28724702e-07  1.49999762e+00 
 3.17588952e-07  0.00000000e+00  8.76843688e-09  3.29999881e+00  0.00000000e+00  1.22173452e-07  1.50000136e+00 
 3.17688952e-07  0.00000000e+00 -6.53703585e-09  3.30000118e+00  0.00000000e+00  1.28723153e-07  1.49999762e+00 
 3.17788952e-07  0.00000000e+00  8.75983382e-09  3.29999882e+00  0.00000000e+00  1.22174992e-07  1.50000135e+00 
 3.17888952e-07  0.00000000e+00 -6.52843760e-09  3.30000118e+00  0.00000000e+00  1.28721620e-07  1.49999762e+00 
 3.17988952e-07  0.00000000e+00  8.75124001e-09  3.29999882e+00  0.00000000e+00  1.22176516e-07  1.50000135e+00 
 3.18088952e-07  0.00000000e+00 -6.51984829e-09  3.30000118e+00  0.00000000e+00  1.28720105e-07  1.49999762e+00 
 3.18188952e-07  0.00000000e+00  8.74265604e-09  3.29999882e+00  0.00000000e+00  1.22178025e-07  1.50000135e+00 
 3.18288952e-07  0.00000000e+00 -6.51126925e-09  3.30000118e+00  0.00000000e+00  1.28718604e-07  1.49999762e+00 
 3.18388952e-07  0.00000000e+00  8.73408154e-09  3.29999882e+00  0.00000000e+00  1.22179517e-07  1.50000135e+00 
 3.18488952e-07  0.00000000e+00 -6.50269966e-09  3.30000118e+00  0.00000000e+00  1.28717119e-07  1.49999763e+00 
 3.18588952e-07  0.00000000e+00  8.72551674e-09  3.29999882e+00  0.00000000e+00  1.22180995e-07  1.50000135e+00 
 3.18688952e-07  0.00000000e+00 -6.49413985e-09  3.30000118e+00  0.00000000e+00  1.28715650e-07  1.49999763e+00 
 3.18788952e-07  0.00000000e+00  8.71696186e-09  3.29999882e+00  0.00000000e+00  1.22182456e-07  1.50000135e+00 
 3.18888952e-07  0.00000000e+00 -6.48558918e-09  3.30000118e+00  0.00000000e+00  1.28714195e-07  1.49999763e+00 
 3.18988952e-07  0.00000000e+00  8.70841598e-09  3.29999882e+00  0.00000000e+00  1.22183903e-07  1.50000135e+00 
 3.19088952e-07  0.00000000e+00 -6.47704854e-09  3.30000118e+00  0.00000000e+00  1.28712756e-07  1.49999763e+00 
 3.19188952e-07  0.00000000e+00  8.69988009e-09  3.29999882e+00  0.00000000e+00  1.22185335e-07  1.50000135e+00 
 3.19288952e-07  0.00000000e+00 -6.46851723e-09  3.30000117e+00  0.00000000e+00  1.28711332e-07  1.49999763e+00 
 3.19388952e-07  0.00000000e+00  8.69135393e-09  3.29999883e+00  0.00000000e+00  1.22186752e-07  1.50000135e+00 
 3.19488952e-07  0.00000000e+00 -6.45999568e-09  3.30000117e+00  0.00000000e+00  1.28709922e-07  1.49999763e+00 
 3.19588952e-07  0.00000000e+00  8.68283687e-09  3.29999883e+00  0.00000000e+00  1.22188155e-07  1.50000135e+00 
 3.19688952e-07  0.00000000e+00 -6.45148387e-09  3.30000117e+00  0.00000000e+00  1.28708526e-07  1.49999763e+00 
 3.19788952e-07  0.00000000e+00  8.67432959e-09  3.29999883e+00  0.00000000e+00  1.22189544e-07  1.50000135e+00 
 3.19888952e-07  0.00000000e+00 -6.44298121e-09  3.30000117e+00  0.00000000e+00  1.28707144e-07  1.49999763e+00 
 3.19988952e-07  0.00000000e+00  8.66583188e-09  3.29999883e+00  0.00000000e+00  1.22190918e-07  1.50000134e+00 
 3.20088952e-07  0.00000000e+00 -6.43448820e-09  3.30000117e+00  0.00000000e+00  1.28705777e-07  1.49999763e+00 
 3.20188952e-07  0.00000000e+00  8.65734367e-09  3.29999883e+00  0.00000000e+00  1.22192279e-07  1.50000134e+00 
 3.20288952e-07  0.00000000e+00 -6.42600500e-09  3.30000117e+00  0.00000000e+00  1.28704423e-07  1.49999763e+00 
 3.20388952e-07  0.00000000e+00  8.64886488e-09  3.29999883e+00  0.00000000e+00  1.22193626e-07  1.50000134e+00 
 3.20488952e-07  0.00000000e+00 -6.41753100e-09  3.30000117e+00  0.00000000e+00  1.28703082e-07  1.49999764e+00 
 3.20588952e-07  0.00000000e+00  8.64039571e-09  3.29999883e+00  0.00000000e+00  1.22194960e-07  1.50000134e+00 
 3.20688952e-07  0.00000000e+00 -6.40906663e-09  3.30000116e+00  0.00000000e+00  1.28701755e-07  1.49999764e+00 
 3.20788952e-07  0.00000000e+00  8.63193650e-09  3.29999883e+00  0.00000000e+00  1.22196281e-07  1.50000134e+00 
 3.20888952e-07  0.00000000e+00 -6.40061125e-09  3.30000116e+00  0.00000000e+00  1.28700441e-07  1.49999764e+00 
 3.20988952e-07  0.00000000e+00  8.62348606e-09  3.29999884e+00  0.00000000e+00  1.22197589e-07  1.50000134e+00 
 3.21088952e-07  0.00000000e+00 -6.39216668e-09  3.30000116e+00  0.00000000e+00  1.28699139e-07  1.49999764e+00 
 3.21188952e-07  0.00000000e+00  8.61504529e-09  3.29999884e+00  0.00000000e+00  1.22198884e-07  1.50000134e+00 
 3.21288952e-07  0.00000000e+00 -6.38373028e-09  3.30000116e+00  0.00000000e+00  1.28697850e-07  1.49999764e+00 
 3.21388952e-07  0.00000000e+00  8.60661405e-09  3.29999884e+00  0.00000000e+00  1.22200166e-07  1.50000134e+00 
 3.21488952e-07  0.00000000e+00 -6.37530383e-09  3.30000116e+00  0.00000000e+00  1.28696574e-07  1.49999764e+00 
 3.21588952e-07  0.00000000e+00  8.59819287e-09  3.29999884e+00  0.00000000e+00  1.22201436e-07  1.50000134e+00 
 3.21688952e-07  0.00000000e+00 -6.36688656e-09  3.30000116e+00  0.00000000e+00  1.28695310e-07  1.49999764e+00 
 3.21788952e-07  0.00000000e+00  8.58977994e-09  3.29999884e+00  0.00000000e+00  1.22202694e-07  1.50000134e+00 
 3.21888952e-07  0.00000000e+00 -6.35847987e-09  3.30000116e+00  0.00000000e+00  1.28694058e-07  1.49999764e+00 
 3.21988952e-07  0.00000000e+00  8.58137712e-09  3.29999884e+00  0.00000000e+00  1.22203939e-07  1.50000133e+00 
 3.22088952e-07  0.00000000e+00 -6.35008125e-09  3.30000116e+00  0.00000000e+00  1.28692819e-07  1.49999764e+00 
 3.22188952e-07  0.00000000e+00  8.57298393e-09  3.29999884e+00  0.00000000e+00  1.22205173e-07  1.50000133e+00 
 3.22288952e-07  0.00000000e+00 -6.34169228e-09  3.30000115e+00  0.00000000e+00  1.28691591e-07  1.49999764e+00 
 3.22388952e-07  0.00000000e+00  8.56460011e-09  3.29999885e+00  0.00000000e+00  1.22206395e-07  1.50000133e+00 
 3.22488952e-07  0.00000000e+00 -6.33331321e-09  3.30000115e+00  0.00000000e+00  1.28690375e-07  1.49999765e+00 
 3.22588952e-07  0.00000000e+00  8.55622560e-09  3.29999885e+00  0.00000000e+00  1.22207606e-07  1.50000133e+00 
 3.22688952e-07  0.00000000e+00 -6.32494318e-09  3.30000115e+00  0.00000000e+00  1.28689170e-07  1.49999765e+00 
 3.22788952e-07  0.00000000e+00  8.54786027e-09  3.29999885e+00  0.00000000e+00  1.22208804e-07  1.50000133e+00 
 3.22888952e-07  0.00000000e+00 -6.31658277e-09  3.30000115e+00  0.00000000e+00  1.28687977e-07  1.49999765e+00 
 3.22988952e-07  0.00000000e+00  8.53950453e-09  3.29999885e+00  0.00000000e+00  1.22209992e-07  1.50000133e+00 
 3.23088952e-07  0.00000000e+00 -6.30823179e-09  3.30000115e+00  0.00000000e+00  1.28686794e-07  1.49999765e+00 
 3.23188952e-07  0.00000000e+00  8.53115832e-09  3.29999885e+00  0.00000000e+00  1.22211170e-07  1.50000133e+00 
 3.23288952e-07  0.00000000e+00 -6.29988942e-09  3.30000115e+00  0.00000000e+00  1.28685623e-07  1.49999765e+00 
 3.23388952e-07  0.00000000e+00  8.52282131e-09  3.29999885e+00  0.00000000e+00  1.22212336e-07  1.50000133e+00 
 3.23488952e-07  0.00000000e+00 -6.29155754e-09  3.30000115e+00  0.00000000e+00  1.28684462e-07  1.49999765e+00 
 3.23588952e-07  0.00000000e+00  8.51449383e-09  3.29999885e+00  0.00000000e+00  1.22213491e-07  1.50000133e+00 
 3.23688952e-07  0.00000000e+00 -6.28323396e-09  3.30000115e+00  0.00000000e+00  1.28683312e-07  1.49999765e+00 
 3.23788952e-07  0.00000000e+00  8.50617519e-09  3.29999885e+00  0.00000000e+00  1.22214636e-07  1.50000133e+00 
 3.23888952e-07  0.00000000e+00 -6.27492095e-09  3.30000114e+00  0.00000000e+00  1.28682172e-07  1.49999765e+00 
 3.23988952e-07  0.00000000e+00  8.49786601e-09  3.29999886e+00  0.00000000e+00  1.22215770e-07  1.50000133e+00 
 3.24088952e-07  0.00000000e+00 -6.26661635e-09  3.30000114e+00  0.00000000e+00  1.28681043e-07  1.49999765e+00 
 3.24188952e-07  0.00000000e+00  8.48956654e-09  3.29999886e+00  0.00000000e+00  1.22216894e-07  1.50000132e+00 
 3.24288952e-07  0.00000000e+00 -6.25832160e-09  3.30000114e+00  0.00000000e+00  1.28679924e-07  1.49999765e+00 
 3.24388952e-07  0.00000000e+00  8.48127626e-09  3.29999886e+00  0.00000000e+00  1.22218008e-07  1.50000132e+00 
 3.24488952e-07  0.00000000e+00 -6.25003578e-09  3.30000114e+00  0.00000000e+00  1.28678815e-07  1.49999765e+00 
 3.24588952e-07  0.00000000e+00  8.47299531e-09  3.29999886e+00  0.00000000e+00  1.22219112e-07  1.50000132e+00 
 3.24688952e-07  0.00000000e+00 -6.24175905e-09  3.30000114e+00  0.00000000e+00  1.28677715e-07  1.49999766e+00 
 3.24788952e-07  0.00000000e+00  8.46472353e-09  3.29999886e+00  0.00000000e+00  1.22220207e-07  1.50000132e+00 
 3.24888952e-07  0.00000000e+00 -6.23349253e-09  3.30000114e+00  0.00000000e+00  1.28676626e-07  1.49999766e+00 
 3.24988952e-07  0.00000000e+00  8.45646085e-09  3.29999886e+00  0.00000000e+00  1.22221292e-07  1.50000132e+00 
 3.25088952e-07  0.00000000e+00 -6.22523426e-09  3.30000114e+00  0.00000000e+00  1.28675546e-07  1.49999766e+00 
 3.25188952e-07  0.00000000e+00  8.44820749e-09  3.29999886e+00  0.00000000e+00  1.22222367e-07  1.50000132e+00 
 3.25288952e-07  0.00000000e+00 -6.21698621e-09  3.30000114e+00  0.00000000e+00  1.28674476e-07  1.49999766e+00 
 3.25388952e-07  0.00000000e+00  8.43996378e-09  3.29999886e+00  0.00000000e+00  1.22223432e-07  1.50000132e+00 
 3.25488952e-07  0.00000000e+00 -6.20874633e-09  3.30000113e+00  0.00000000e+00  1.28673414e-07  1.49999766e+00 
 3.25588952e-07  0.00000000e+00  8.43172884e-09  3.29999887e+00  0.00000000e+00  1.22224489e-07  1.50000132e+00 
 3.25688952e-07  0.00000000e+00 -6.20051693e-09  3.30000113e+00  0.00000000e+00  1.28672362e-07  1.49999766e+00 
 3.25788952e-07  0.00000000e+00  8.42350364e-09  3.29999887e+00  0.00000000e+00  1.22225537e-07  1.50000132e+00 
 3.25888952e-07  0.00000000e+00 -6.19229571e-09  3.30000113e+00  0.00000000e+00  1.28671319e-07  1.49999766e+00 
 3.25988952e-07  0.00000000e+00  8.41528763e-09  3.29999887e+00  0.00000000e+00  1.22226576e-07  1.50000132e+00 
 3.26088952e-07  0.00000000e+00 -6.18408368e-09  3.30000113e+00  0.00000000e+00  1.28670285e-07  1.49999766e+00 
 3.26188952e-07  0.00000000e+00  8.40708064e-09  3.29999887e+00  0.00000000e+00  1.22227605e-07  1.50000132e+00 
 3.26288952e-07  0.00000000e+00 -6.17588189e-09  3.30000113e+00  0.00000000e+00  1.28669259e-07  1.49999766e+00 
 3.26388952e-07  0.00000000e+00  8.39888272e-09  3.29999887e+00  0.00000000e+00  1.22228626e-07  1.50000131e+00 
 3.26488952e-07  0.00000000e+00 -6.16768881e-09  3.30000113e+00  0.00000000e+00  1.28668242e-07  1.49999766e+00 
 3.26588952e-07  0.00000000e+00  8.39069376e-09  3.29999887e+00  0.00000000e+00  1.22229639e-07  1.50000131e+00 
 3.26688952e-07  0.00000000e+00 -6.15950495e-09  3.30000113e+00  0.00000000e+00  1.28667234e-07  1.49999766e+00 
 3.26788952e-07  0.00000000e+00  8.38251475e-09  3.29999887e+00  0.00000000e+00  1.22230643e-07  1.50000131e+00 
 3.26888952e-07  0.00000000e+00 -6.15132979e-09  3.30000112e+00  0.00000000e+00  1.28666234e-07  1.49999767e+00 
 3.26988952e-07  0.00000000e+00  8.37434473e-09  3.29999887e+00  0.00000000e+00  1.22231639e-07  1.50000131e+00 
 3.27088952e-07  0.00000000e+00 -6.14316442e-09  3.30000112e+00  0.00000000e+00  1.28665242e-07  1.49999767e+00 
 3.27188952e-07  0.00000000e+00  8.36618340e-09  3.29999888e+00  0.00000000e+00  1.22232627e-07  1.50000131e+00 
 3.27288952e-07  0.00000000e+00 -6.13500780e-09  3.30000112e+00  0.00000000e+00  1.28664259e-07  1.49999767e+00 
 3.27388952e-07  0.00000000e+00  8.35803178e-09  3.29999888e+00  0.00000000e+00  1.22233606e-07  1.50000131e+00 
 3.27488952e-07  0.00000000e+00 -6.12686038e-09  3.30000112e+00  0.00000000e+00  1.28663283e-07  1.49999767e+00 
 3.27588952e-07  0.00000000e+00  8.34988931e-09  3.29999888e+00  0.00000000e+00  1.22234578e-07  1.50000131e+00 
 3.27688952e-07  0.00000000e+00 -6.11872242e-09  3.30000112e+00  0.00000000e+00  1.28662315e-07  1.49999767e+00 
 3.27788952e-07  0.00000000e+00  8.34175580e-09  3.29999888e+00  0.00000000e+00  1.22235542e-07  1.50000131e+00 
 3.27888952e-07  0.00000000e+00 -6.11059333e-09  3.30000112e+00  0.00000000e+00  1.28661355e-07  1.49999767e+00 
 3.27988952e-07  0.00000000e+00  8.33363120e-09  3.29999888e+00  0.00000000e+00  1.22236498e-07  1.50000131e+00 
 3.28088952e-07  0.00000000e+00 -6.10247357e-09  3.30000112e+00  0.00000000e+00  1.28660402e-07  1.49999767e+00 
 3.28188952e-07  0.00000000e+00  8.32551535e-09  3.29999888e+00  0.00000000e+00  1.22237447e-07  1.50000131e+00 
 3.28288952e-07  0.00000000e+00 -6.09436320e-09  3.30000112e+00  0.00000000e+00  1.28659457e-07  1.49999767e+00 
 3.28388952e-07  0.00000000e+00  8.31740963e-09  3.29999888e+00  0.00000000e+00  1.22238388e-07  1.50000131e+00 
 3.28488952e-07  0.00000000e+00 -6.08626101e-09  3.30000111e+00  0.00000000e+00  1.28658520e-07  1.49999767e+00 
 3.28588952e-07  0.00000000e+00  8.30931267e-09  3.29999888e+00  0.00000000e+00  1.22239322e-07  1.50000130e+00 
 3.28688952e-07  0.00000000e+00 -6.07816846e-09  3.30000111e+00  0.00000000e+00  1.28657590e-07  1.49999767e+00 
 3.28788952e-07  0.00000000e+00  8.30122477e-09  3.29999889e+00  0.00000000e+00  1.22240249e-07  1.50000130e+00 
 3.28888952e-07  0.00000000e+00 -6.07008516e-09  3.30000111e+00  0.00000000e+00  1.28656666e-07  1.49999767e+00 
 3.28988952e-07  0.00000000e+00  8.29314576e-09  3.29999889e+00  0.00000000e+00  1.22241169e-07  1.50000130e+00 
