 frequency       v(Amag_dB)      v(Aarg)        
 2.43298042e+02  1.99829049e+01 -3.15378823e-01 
 2.48908429e+02  1.99829031e+01 -3.25945675e-01 
 2.54648190e+02  1.99829011e+01 -3.36681935e-01 
 2.60520309e+02  1.99828990e+01 -3.47593180e-01 
 2.66527837e+02  1.99828968e+01 -3.58685083e-01 
 2.72673897e+02  1.99828945e+01 -3.69963407e-01 
 2.78961683e+02  1.99828920e+01 -3.81434013e-01 
 2.85394464e+02  1.99828894e+01 -3.93102864e-01 
 2.91975583e+02  1.99828867e+01 -4.04976022e-01 
 2.98708461e+02  1.99828838e+01 -4.17059659e-01 
 3.05596598e+02  1.99828807e+01 -4.29360054e-01 
 3.12643573e+02  1.99828775e+01 -4.41883599e-01 
 3.19853049e+02  1.99828741e+01 -4.54636803e-01 
 3.27228774e+02  1.99828706e+01 -4.67626292e-01 
 3.34774581e+02  1.99828669e+01 -4.80858818e-01 
 3.42494392e+02  1.99828629e+01 -4.94341256e-01 
 3.50392221e+02  1.99828588e+01 -5.08080612e-01 
 3.58472171e+02  1.99828545e+01 -5.22084026e-01 
 3.66738442e+02  1.99828499e+01 -5.36358776e-01 
 3.75195331e+02  1.99828452e+01 -5.50912278e-01 
 3.83847234e+02  1.99828402e+01 -5.65752094e-01 
 3.92698648e+02  1.99828349e+01 -5.80885937e-01 
 4.01754173e+02  1.99828294e+01 -5.96321670e-01 
 4.11018515e+02  1.99828237e+01 -6.12067312e-01 
 4.20496491e+02  1.99828176e+01 -6.28131047e-01 
 4.30193027e+02  1.99828113e+01 -6.44521220e-01 
 4.40113162e+02  1.99828046e+01 -6.61246346e-01 
 4.50262052e+02  1.99827977e+01 -6.78315118e-01 
 4.60644974e+02  1.99827904e+01 -6.95736402e-01 
 4.71267322e+02  1.99827827e+01 -7.13519248e-01 
