 time            v(clk)          v(vinp)         v(vinn)         v(vs)           v(vcpp)         v(vcpn)         v(voutp_comp)   v(voutn_comp)   v(vout)        
 4.91278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69389597e-01  1.16329343e+00  1.12123557e+00  1.49828191e+00  1.22392327e-05  1.49999741e+00 
 4.91678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69420703e-01  1.16326465e+00  1.12120086e+00  1.49834207e+00  1.24864357e-05  1.49999935e+00 
 4.92078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69451815e-01  1.16323592e+00  1.12116621e+00  1.49839843e+00  1.19391884e-05  1.49999742e+00 
 4.92478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69482860e-01  1.16320720e+00  1.12113155e+00  1.49845312e+00  1.21980373e-05  1.49999935e+00 
 4.92878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69513910e-01  1.16317853e+00  1.12109695e+00  1.49850426e+00  1.16550278e-05  1.49999743e+00 
 4.93278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69544893e-01  1.16314988e+00  1.12106234e+00  1.49855398e+00  1.19249351e-05  1.49999935e+00 
 4.93678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69575882e-01  1.16312128e+00  1.12102779e+00  1.49860039e+00  1.13856510e-05  1.49999743e+00 
 4.94078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69606805e-01  1.16309269e+00  1.12099324e+00  1.49864562e+00  1.16660665e-05  1.49999935e+00 
 4.94478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69637733e-01  1.16306415e+00  1.12095875e+00  1.49868774e+00  1.11300321e-05  1.49999744e+00 
 4.94878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69668595e-01  1.16303563e+00  1.12092425e+00  1.49872889e+00  1.14204419e-05  1.49999935e+00 
 4.95278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69699461e-01  1.16300716e+00  1.12088981e+00  1.49876713e+00  1.08872164e-05  1.49999745e+00 
 4.95678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69730263e-01  1.16297870e+00  1.12085538e+00  1.49880459e+00  1.11871409e-05  1.49999936e+00 
 4.96078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69761069e-01  1.16295029e+00  1.12082099e+00  1.49883932e+00  1.06563165e-05  1.49999746e+00 
 4.96478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69791810e-01  1.16292190e+00  1.12078661e+00  1.49887344e+00  1.09653090e-05  1.49999936e+00 
 4.96878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69822556e-01  1.16289355e+00  1.12075228e+00  1.49890498e+00  1.04365093e-05  1.49999746e+00 
 4.97278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69853237e-01  1.16286522e+00  1.12071796e+00  1.49893608e+00  1.07541539e-05  1.49999936e+00 
 4.97678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69883922e-01  1.16283694e+00  1.12068369e+00  1.49896474e+00  1.02270320e-05  1.49999747e+00 
 4.98078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69914544e-01  1.16280868e+00  1.12064943e+00  1.49899311e+00  1.05529418e-05  1.49999936e+00 
 4.98478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69945169e-01  1.16278046e+00  1.12061522e+00  1.49901916e+00  1.00271785e-05  1.49999748e+00 
 4.98878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.69975732e-01  1.16275226e+00  1.12058101e+00  1.49904506e+00  1.03609935e-05  1.49999936e+00 
 4.99278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70006297e-01  1.16272410e+00  1.12054686e+00  1.49906876e+00  9.83629535e-06  1.49999749e+00 
 4.99678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70036800e-01  1.16269596e+00  1.12051272e+00  1.49909241e+00  1.01776814e-05  1.49999937e+00 
 5.00078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70067305e-01  1.16266787e+00  1.12047863e+00  1.49911398e+00  9.65377895e-06  1.49999749e+00 
 5.00478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70097749e-01  1.16263979e+00  1.12044454e+00  1.49913561e+00  1.00024251e-05  1.49999937e+00 
 5.00878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70128196e-01  1.16261176e+00  1.12041051e+00  1.49915524e+00  9.47907150e-06  1.49999750e+00 
 5.01278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70158581e-01  1.16258375e+00  1.12037649e+00  1.49917505e+00  9.83468888e-06  1.49999937e+00 
 5.01678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70188968e-01  1.16255578e+00  1.12034252e+00  1.49919294e+00  9.31165781e-06  1.49999751e+00 
 5.02078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70219295e-01  1.16252783e+00  1.12030856e+00  1.49921109e+00  9.67397791e-06  1.49999937e+00 
 5.02478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70249623e-01  1.16249992e+00  1.12027465e+00  1.49922740e+00  9.15106227e-06  1.49999751e+00 
 5.02878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70279891e-01  1.16247203e+00  1.12024075e+00  1.49924406e+00  9.51983539e-06  1.49999937e+00 
 5.03278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70310160e-01  1.16244419e+00  1.12020690e+00  1.49925894e+00  8.99684578e-06  1.49999752e+00 
 5.03678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70340371e-01  1.16241636e+00  1.12017306e+00  1.49927424e+00  9.37183962e-06  1.49999937e+00 
 5.04078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70370582e-01  1.16238858e+00  1.12013927e+00  1.49928783e+00  8.84860303e-06  1.49999753e+00 
 5.04478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70400734e-01  1.16236081e+00  1.12010550e+00  1.49930191e+00  9.22960138e-06  1.49999938e+00 
 5.04878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70430886e-01  1.16233309e+00  1.12007177e+00  1.49931433e+00  8.70595976e-06  1.49999753e+00 
 5.05278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70460981e-01  1.16230538e+00  1.12003806e+00  1.49932730e+00  9.09276124e-06  1.49999938e+00 
 5.05678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70491075e-01  1.16227772e+00  1.12000439e+00  1.49933867e+00  8.56857049e-06  1.49999754e+00 
 5.06078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70521112e-01  1.16225007e+00  1.11997074e+00  1.49935064e+00  8.96098738e-06  1.49999938e+00 
 5.06478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70551149e-01  1.16222247e+00  1.11993714e+00  1.49936104e+00  8.43611608e-06  1.49999755e+00 
 5.06878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70581129e-01  1.16219488e+00  1.11990355e+00  1.49937211e+00  8.83397327e-06  1.49999938e+00 
 5.07278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70611108e-01  1.16216734e+00  1.11987001e+00  1.49938165e+00  8.30830168e-06  1.49999755e+00 
 5.07678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70641031e-01  1.16213981e+00  1.11983648e+00  1.49939189e+00  8.71143563e-06  1.49999938e+00 
 5.08078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70670952e-01  1.16211233e+00  1.11980300e+00  1.49940064e+00  8.18485481e-06  1.49999756e+00 
 5.08478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70700818e-01  1.16208486e+00  1.11976954e+00  1.49941015e+00  8.59311270e-06  1.49999938e+00 
 5.08878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70730683e-01  1.16205744e+00  1.11973612e+00  1.49941819e+00  8.06552350e-06  1.49999757e+00 
 5.09278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70760492e-01  1.16203003e+00  1.11970272e+00  1.49942702e+00  8.47876222e-06  1.49999939e+00 
 5.09678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70790299e-01  1.16200266e+00  1.11966936e+00  1.49943442e+00  7.95007463e-06  1.49999757e+00 
 5.10078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70820052e-01  1.16197531e+00  1.11963602e+00  1.49944264e+00  8.36816021e-06  1.49999939e+00 
 5.10478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70849803e-01  1.16194801e+00  1.11960273e+00  1.49944945e+00  7.83829241e-06  1.49999758e+00 
 5.10878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70879499e-01  1.16192071e+00  1.11956945e+00  1.49945712e+00  8.26109910e-06  1.49999939e+00 
 5.11278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70909193e-01  1.16189347e+00  1.11953622e+00  1.49946340e+00  7.72997692e-06  1.49999759e+00 
 5.11678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70938833e-01  1.16186623e+00  1.11950300e+00  1.49947056e+00  8.15738670e-06  1.49999939e+00 
 5.12078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70968472e-01  1.16183904e+00  1.11946984e+00  1.49947636e+00  7.62494291e-06  1.49999759e+00 
 5.12478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.70998056e-01  1.16181186e+00  1.11943668e+00  1.49948308e+00  8.05684471e-06  1.49999939e+00 
 5.12878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71027638e-01  1.16178473e+00  1.11940358e+00  1.49948844e+00  7.52301848e-06  1.49999760e+00 
 5.13278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71057166e-01  1.16175761e+00  1.11937048e+00  1.49949474e+00  7.95930772e-06  1.49999940e+00 
 5.13678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71086692e-01  1.16173054e+00  1.11933744e+00  1.49949970e+00  7.42404408e-06  1.49999760e+00 
 5.14078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71116166e-01  1.16170347e+00  1.11930441e+00  1.49950563e+00  7.86462213e-06  1.49999940e+00 
 5.14478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71145636e-01  1.16167646e+00  1.11927143e+00  1.49951023e+00  7.32787140e-06  1.49999761e+00 
 5.14878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71175054e-01  1.16164945e+00  1.11923845e+00  1.49951582e+00  7.77264512e-06  1.49999940e+00 
 5.15278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71204469e-01  1.16162249e+00  1.11920553e+00  1.49952009e+00  7.23436261e-06  1.49999762e+00 
 5.15678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71233832e-01  1.16159554e+00  1.11917263e+00  1.49952536e+00  7.68324389e-06  1.49999940e+00 
 5.16078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71263191e-01  1.16156864e+00  1.11913977e+00  1.49952934e+00  7.14338934e-06  1.49999762e+00 
 5.16478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71292499e-01  1.16154174e+00  1.11910692e+00  1.49953433e+00  7.59629472e-06  1.49999940e+00 
 5.16878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71321804e-01  1.16151489e+00  1.11907412e+00  1.49953803e+00  7.05483204e-06  1.49999763e+00 
 5.17278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71351057e-01  1.16148806e+00  1.11904134e+00  1.49954277e+00  7.51168237e-06  1.49999940e+00 
 5.17678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71380307e-01  1.16146126e+00  1.11900860e+00  1.49954622e+00  6.96857918e-06  1.49999763e+00 
 5.18078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71409506e-01  1.16143448e+00  1.11897587e+00  1.49955072e+00  7.42929925e-06  1.49999941e+00 
 5.18478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71438701e-01  1.16140774e+00  1.11894320e+00  1.49955394e+00  6.88452668e-06  1.49999764e+00 
 5.18878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71467845e-01  1.16138101e+00  1.11891053e+00  1.49955823e+00  7.34904493e-06  1.49999941e+00 
 5.19278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71496986e-01  1.16135433e+00  1.11887792e+00  1.49956124e+00  6.80257724e-06  1.49999765e+00 
 5.19678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71526076e-01  1.16132766e+00  1.11884532e+00  1.49956534e+00  7.27082548e-06  1.49999941e+00 
 5.20078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71555162e-01  1.16130103e+00  1.11881276e+00  1.49956815e+00  6.72263989e-06  1.49999765e+00 
 5.20478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71584199e-01  1.16127441e+00  1.11878022e+00  1.49957207e+00  7.19455307e-06  1.49999941e+00 
 5.20878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71613231e-01  1.16124784e+00  1.11874773e+00  1.49957472e+00  6.64462938e-06  1.49999766e+00 
 5.21278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71642214e-01  1.16122128e+00  1.11871524e+00  1.49957847e+00  7.12014532e-06  1.49999941e+00 
 5.21678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71671192e-01  1.16119476e+00  1.11868281e+00  1.49958095e+00  6.56846588e-06  1.49999766e+00 
 5.22078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71700122e-01  1.16116825e+00  1.11865039e+00  1.49958456e+00  7.04752506e-06  1.49999941e+00 
 5.22478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71729046e-01  1.16114178e+00  1.11861801e+00  1.49958689e+00  6.49407440e-06  1.49999767e+00 
 5.22878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71757922e-01  1.16111533e+00  1.11858565e+00  1.49959036e+00  6.97661975e-06  1.49999942e+00 
 5.23278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71786793e-01  1.16108892e+00  1.11855334e+00  1.49959256e+00  6.42138446e-06  1.49999767e+00 
 5.23678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71815616e-01  1.16106251e+00  1.11852104e+00  1.49959590e+00  6.90736133e-06  1.49999942e+00 
 5.24078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71844434e-01  1.16103615e+00  1.11848878e+00  1.49959797e+00  6.35032993e-06  1.49999768e+00 
 5.24478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71873204e-01  1.16100981e+00  1.11845654e+00  1.49960119e+00  6.83968564e-06  1.49999942e+00 
 5.24878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71901969e-01  1.16098350e+00  1.11842435e+00  1.49960315e+00  6.28084833e-06  1.49999769e+00 
 5.25278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71930686e-01  1.16095720e+00  1.11839217e+00  1.49960627e+00  6.77353233e-06  1.49999942e+00 
 5.25678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71959398e-01  1.16093095e+00  1.11836003e+00  1.49960812e+00  6.21288094e-06  1.49999769e+00 
 5.26078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.71988063e-01  1.16090471e+00  1.11832791e+00  1.49961113e+00  6.70884444e-06  1.49999942e+00 
 5.26478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72016722e-01  1.16087851e+00  1.11829583e+00  1.49961288e+00  6.14637228e-06  1.49999770e+00 
 5.26878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72045334e-01  1.16085232e+00  1.11826377e+00  1.49961581e+00  6.64556826e-06  1.49999942e+00 
 5.27278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72073941e-01  1.16082617e+00  1.11823175e+00  1.49961747e+00  6.08126998e-06  1.49999770e+00 
 5.27678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72102501e-01  1.16080003e+00  1.11819975e+00  1.49962031e+00  6.58365297e-06  1.49999943e+00 
 5.28078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72131055e-01  1.16077393e+00  1.11816779e+00  1.49962189e+00  6.01752444e-06  1.49999771e+00 
 5.28478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72159563e-01  1.16074785e+00  1.11813584e+00  1.49962465e+00  6.52305053e-06  1.49999943e+00 
 5.28878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72188065e-01  1.16072180e+00  1.11810394e+00  1.49962614e+00  5.95508880e-06  1.49999771e+00 
 5.29278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72216522e-01  1.16069577e+00  1.11807206e+00  1.49962883e+00  6.46371544e-06  1.49999943e+00 
 5.29678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72244972e-01  1.16066977e+00  1.11804022e+00  1.49963025e+00  5.89391857e-06  1.49999772e+00 
 5.30078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72273376e-01  1.16064379e+00  1.11800839e+00  1.49963288e+00  6.40560458e-06  1.49999943e+00 
 5.30478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72301775e-01  1.16061785e+00  1.11797661e+00  1.49963423e+00  5.83397162e-06  1.49999772e+00 
 5.30878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72330128e-01  1.16059192e+00  1.11794483e+00  1.49963679e+00  6.34867699e-06  1.49999943e+00 
 5.31278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72358475e-01  1.16056603e+00  1.11791311e+00  1.49963807e+00  5.77520789e-06  1.49999773e+00 
 5.31678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72386777e-01  1.16054014e+00  1.11788140e+00  1.49964058e+00  6.29289382e-06  1.49999943e+00 
 5.32078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72415072e-01  1.16051430e+00  1.11784973e+00  1.49964180e+00  5.71758933e-06  1.49999773e+00 
 5.32478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72443323e-01  1.16048847e+00  1.11781808e+00  1.49964425e+00  6.23821812e-06  1.49999943e+00 
 5.32878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72471567e-01  1.16046268e+00  1.11778647e+00  1.49964541e+00  5.66107979e-06  1.49999774e+00 
 5.33278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72499767e-01  1.16043690e+00  1.11775487e+00  1.49964781e+00  6.18461464e-06  1.49999944e+00 
 5.33678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72527960e-01  1.16041116e+00  1.11772332e+00  1.49964892e+00  5.60564469e-06  1.49999774e+00 
 5.34078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72556109e-01  1.16038543e+00  1.11769178e+00  1.49965127e+00  6.13204994e-06  1.49999944e+00 
 5.34478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72584251e-01  1.16035974e+00  1.11766029e+00  1.49965233e+00  5.55125122e-06  1.49999775e+00 
 5.34878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72612350e-01  1.16033406e+00  1.11762880e+00  1.49965464e+00  6.08049204e-06  1.49999944e+00 
 5.35278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72640441e-01  1.16030842e+00  1.11759737e+00  1.49965565e+00  5.49786801e-06  1.49999775e+00 
 5.35678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72668489e-01  1.16028279e+00  1.11756594e+00  1.49965791e+00  6.02991038e-06  1.49999944e+00 
 5.36078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72696530e-01  1.16025720e+00  1.11753456e+00  1.49965888e+00  5.44546510e-06  1.49999776e+00 
 5.36478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72724528e-01  1.16023162e+00  1.11750319e+00  1.49966110e+00  5.98027591e-06  1.49999944e+00 
 5.36878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72752519e-01  1.16020608e+00  1.11747187e+00  1.49966203e+00  5.39401388e-06  1.49999776e+00 
 5.37278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72780467e-01  1.16018055e+00  1.11744056e+00  1.49966421e+00  5.93156074e-06  1.49999944e+00 
 5.37678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72808407e-01  1.16015506e+00  1.11740929e+00  1.49966510e+00  5.34348696e-06  1.49999777e+00 
 5.38078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72836305e-01  1.16012957e+00  1.11737803e+00  1.49966725e+00  5.88373820e-06  1.49999945e+00 
 5.38478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72864196e-01  1.16010413e+00  1.11734682e+00  1.49966809e+00  5.29385812e-06  1.49999777e+00 
 5.38878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72892044e-01  1.16007869e+00  1.11731562e+00  1.49967021e+00  5.83678285e-06  1.49999945e+00 
 5.39278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72919885e-01  1.16005330e+00  1.11728447e+00  1.49967101e+00  5.24510225e-06  1.49999778e+00 
 5.39678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72947684e-01  1.16002791e+00  1.11725333e+00  1.49967310e+00  5.79067017e-06  1.49999945e+00 
 5.40078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.72975475e-01  1.16000257e+00  1.11722223e+00  1.49967387e+00  5.19719529e-06  1.49999778e+00 
 5.40478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.73003224e-01  1.15997723e+00  1.11719114e+00  1.49967592e+00  5.74537675e-06  1.49999945e+00 
 5.40878617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.73030966e-01  1.15995193e+00  1.11716010e+00  1.49967666e+00  5.15011410e-06  1.49999779e+00 
 5.41278617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.73058666e-01  1.15992664e+00  1.11712907e+00  1.49967869e+00  5.70088004e-06  1.49999945e+00 
 5.41678617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.73086358e-01  1.15990140e+00  1.11709808e+00  1.49967939e+00  5.10383651e-06  1.49999779e+00 
 5.42078617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.73114010e-01  1.15987615e+00  1.11706711e+00  1.49968139e+00  5.65715850e-06  1.49999945e+00 
 5.42478617e-08  1.50000000e+00  7.60000000e-01  7.50000000e-01  3.73141653e-01  1.15985095e+00  1.11703617e+00  1.49968207e+00  5.05834120e-06  1.49999780e+00 
