 time            v(Vcmfb)        v(Voutp)        v(Voutn)       
 1.54404558e-03  7.03618812e-01  6.00000000e-01  8.00000000e-01 
 1.54409045e-03  7.03610197e-01  6.00000000e-01  8.00000000e-01 
 1.54418019e-03  7.03621533e-01  6.00000000e-01  8.00000000e-01 
 1.54435966e-03  7.03615673e-01  6.00000000e-01  8.00000000e-01 
 1.54471862e-03  7.03632466e-01  6.00000000e-01  8.00000000e-01 
 1.54543652e-03  7.03637550e-01  6.00000000e-01  8.00000000e-01 
 1.54687233e-03  7.03676195e-01  6.00000000e-01  8.00000000e-01 
 1.54974395e-03  7.03725005e-01  6.00000000e-01  8.00000000e-01 
 1.55187501e-03  7.03777700e-01  6.00000000e-01  8.00000000e-01 
 1.55187501e-03  7.03281456e-01  6.00000000e-01  8.00000000e-01 
 1.55187501e-03  7.02342954e-01  6.00000000e-01  8.00000000e-01 
 1.55187502e-03  7.01099265e-01  6.00000000e-01  8.00000000e-01 
 1.55187502e-03  7.00451299e-01  6.00000000e-01  8.00000000e-01 
 1.55187502e-03  7.00436588e-01  6.00000000e-01  8.00000000e-01 
 1.55187502e-03  7.00423716e-01  6.00000000e-01  8.00000000e-01 
 1.55187502e-03  7.00405806e-01  6.00000000e-01  8.00000000e-01 
 1.55187503e-03  7.00370853e-01  6.00000000e-01  8.00000000e-01 
 1.55187504e-03  7.00328454e-01  6.00000000e-01  8.00000000e-01 
 1.55187505e-03  7.00330710e-01  6.00000000e-01  8.00000000e-01 
 1.55187508e-03  7.00609424e-01  6.00000000e-01  8.00000000e-01 
 1.55187514e-03  7.01262270e-01  6.00000000e-01  8.00000000e-01 
 1.55187521e-03  7.01566073e-01  6.00000000e-01  8.00000000e-01 
 1.55187528e-03  7.01714058e-01  6.00000000e-01  8.00000000e-01 
 1.55187539e-03  7.01750565e-01  6.00000000e-01  8.00000000e-01 
 1.55187553e-03  7.01751379e-01  6.00000000e-01  8.00000000e-01 
 1.55187569e-03  7.01751744e-01  6.00000000e-01  8.00000000e-01 
 1.55187600e-03  7.01751192e-01  6.00000000e-01  8.00000000e-01 
 1.55187663e-03  7.01751770e-01  6.00000000e-01  8.00000000e-01 
 1.55187788e-03  7.01751184e-01  6.00000000e-01  8.00000000e-01 
 1.55188039e-03  7.01751774e-01  6.00000000e-01  8.00000000e-01 
 1.55188540e-03  7.01751185e-01  6.00000000e-01  8.00000000e-01 
 1.55189542e-03  7.01751779e-01  6.00000000e-01  8.00000000e-01 
 1.55191547e-03  7.01751193e-01  6.00000000e-01  8.00000000e-01 
 1.55195556e-03  7.01751795e-01  6.00000000e-01  8.00000000e-01 
 1.55200000e-03  7.01751216e-01  6.00000000e-01  8.00000000e-01 
 1.55200000e-03  7.01754467e-01  6.00000000e-01  8.00000000e-01 
 1.55200000e-03  7.01759940e-01  6.00000000e-01  8.00000000e-01 
 1.55200001e-03  7.01770033e-01  6.00000000e-01  8.00000000e-01 
 1.55200001e-03  7.01776699e-01  6.00000000e-01  8.00000000e-01 
 1.55200001e-03  7.01775897e-01  6.00000000e-01  8.00000000e-01 
 1.55200001e-03  7.01774725e-01  6.00000000e-01  8.00000000e-01 
 1.55200001e-03  7.01772600e-01  6.00000000e-01  8.00000000e-01 
 1.55200002e-03  7.01768651e-01  6.00000000e-01  8.00000000e-01 
 1.55200003e-03  7.01760625e-01  6.00000000e-01  8.00000000e-01 
 1.55200004e-03  7.01752743e-01  6.00000000e-01  8.00000000e-01 
 1.55200005e-03  7.01747043e-01  6.00000000e-01  8.00000000e-01 
 1.55200007e-03  7.01744513e-01  6.00000000e-01  8.00000000e-01 
 1.55200010e-03  7.01746606e-01  6.00000000e-01  8.00000000e-01 
 1.55200014e-03  7.01748908e-01  6.00000000e-01  8.00000000e-01 
 1.55200019e-03  7.01750519e-01  6.00000000e-01  8.00000000e-01 
 1.55200028e-03  7.01751466e-01  6.00000000e-01  8.00000000e-01 
 1.55200048e-03  7.01751513e-01  6.00000000e-01  8.00000000e-01 
 1.55200071e-03  7.01751513e-01  6.00000000e-01  8.00000000e-01 
 1.55200102e-03  7.01751506e-01  6.00000000e-01  8.00000000e-01 
 1.55200143e-03  7.01751519e-01  6.00000000e-01  8.00000000e-01 
 1.55200210e-03  7.01751505e-01  6.00000000e-01  8.00000000e-01 
 1.55200331e-03  7.01751520e-01  6.00000000e-01  8.00000000e-01 
 1.55200573e-03  7.01751506e-01  6.00000000e-01  8.00000000e-01 
 1.55201057e-03  7.01751522e-01  6.00000000e-01  8.00000000e-01 
 1.55202026e-03  7.01751510e-01  6.00000000e-01  8.00000000e-01 
 1.55203963e-03  7.01751530e-01  6.00000000e-01  8.00000000e-01 
 1.55207837e-03  7.01751526e-01  6.00000000e-01  8.00000000e-01 
 1.55215585e-03  7.01751563e-01  6.00000000e-01  8.00000000e-01 
 1.55231081e-03  7.01751591e-01  6.00000000e-01  8.00000000e-01 
 1.55262073e-03  7.01751692e-01  6.00000000e-01  8.00000000e-01 
 1.55324058e-03  7.01751849e-01  6.00000000e-01  8.00000000e-01 
 1.55448027e-03  7.01752208e-01  6.00000000e-01  8.00000000e-01 
 1.55695965e-03  7.01752881e-01  6.00000000e-01  8.00000000e-01 
 1.55987501e-03  7.01753706e-01  6.00000000e-01  8.00000000e-01 
 1.55987501e-03  7.01747812e-01  6.00000000e-01  8.00000000e-01 
 1.55987501e-03  7.01737283e-01  6.00000000e-01  8.00000000e-01 
 1.55987502e-03  7.01722237e-01  6.00000000e-01  8.00000000e-01 
 1.55987502e-03  7.01715647e-01  6.00000000e-01  8.00000000e-01 
 1.55987502e-03  7.01716777e-01  6.00000000e-01  8.00000000e-01 
 1.55987502e-03  7.01718423e-01  6.00000000e-01  8.00000000e-01 
 1.55987502e-03  7.01721214e-01  6.00000000e-01  8.00000000e-01 
 1.55987503e-03  7.01726380e-01  6.00000000e-01  8.00000000e-01 
 1.55987504e-03  7.01734449e-01  6.00000000e-01  8.00000000e-01 
 1.55987506e-03  7.01745902e-01  6.00000000e-01  8.00000000e-01 
 1.55987509e-03  7.01758489e-01  6.00000000e-01  8.00000000e-01 
 1.55987513e-03  7.01761761e-01  6.00000000e-01  8.00000000e-01 
 1.55987517e-03  7.01760212e-01  6.00000000e-01  8.00000000e-01 
 1.55987525e-03  7.01756294e-01  6.00000000e-01  8.00000000e-01 
 1.55987533e-03  7.01754208e-01  6.00000000e-01  8.00000000e-01 
 1.55987547e-03  7.01753648e-01  6.00000000e-01  8.00000000e-01 
 1.55987560e-03  7.01753688e-01  6.00000000e-01  8.00000000e-01 
 1.55987586e-03  7.01753718e-01  6.00000000e-01  8.00000000e-01 
 1.55987638e-03  7.01753684e-01  6.00000000e-01  8.00000000e-01 
 1.55987742e-03  7.01753719e-01  6.00000000e-01  8.00000000e-01 
 1.55987951e-03  7.01753685e-01  6.00000000e-01  8.00000000e-01 
 1.55988367e-03  7.01753721e-01  6.00000000e-01  8.00000000e-01 
 1.55989200e-03  7.01753688e-01  6.00000000e-01  8.00000000e-01 
 1.55990867e-03  7.01753728e-01  6.00000000e-01  8.00000000e-01 
 1.55994200e-03  7.01753702e-01  6.00000000e-01  8.00000000e-01 
 1.56000000e-03  7.01753753e-01  6.00000000e-01  8.00000000e-01 
 1.56000000e-03  7.01871038e-01  6.00000000e-01  8.00000000e-01 
 1.56000000e-03  7.02121461e-01  6.00000000e-01  8.00000000e-01 
 1.56000001e-03  7.02652100e-01  6.00000000e-01  8.00000000e-01 
 1.56000001e-03  7.03843183e-01  6.00000000e-01  8.00000000e-01 
 1.56000001e-03  7.03930520e-01  6.00000000e-01  8.00000000e-01 
 1.56000001e-03  7.04008806e-01  6.00000000e-01  8.00000000e-01 
 1.56000001e-03  7.04113206e-01  6.00000000e-01  8.00000000e-01 
 1.56000002e-03  7.04274291e-01  6.00000000e-01  8.00000000e-01 
 1.56000003e-03  7.04511939e-01  6.00000000e-01  8.00000000e-01 
 1.56000004e-03  7.04790225e-01  6.00000000e-01  8.00000000e-01 
 1.56000005e-03  7.04853621e-01  6.00000000e-01  8.00000000e-01 
 1.56000008e-03  7.04432963e-01  6.00000000e-01  8.00000000e-01 
 1.56000010e-03  7.04019901e-01  6.00000000e-01  8.00000000e-01 
 1.56000014e-03  7.03680036e-01  6.00000000e-01  8.00000000e-01 
 1.56000018e-03  7.03496649e-01  6.00000000e-01  8.00000000e-01 
 1.56000028e-03  7.03396324e-01  6.00000000e-01  8.00000000e-01 
 1.56000043e-03  7.03365179e-01  6.00000000e-01  8.00000000e-01 
 1.56000069e-03  7.03435851e-01  6.00000000e-01  8.00000000e-01 
 1.56000098e-03  7.03507786e-01  6.00000000e-01  8.00000000e-01 
 1.56000141e-03  7.03581783e-01  6.00000000e-01  8.00000000e-01 
 1.56000211e-03  7.03603155e-01  6.00000000e-01  8.00000000e-01 
 1.56000352e-03  7.03616546e-01  6.00000000e-01  8.00000000e-01 
 1.56000632e-03  7.03606347e-01  6.00000000e-01  8.00000000e-01 
 1.56001193e-03  7.03616228e-01  6.00000000e-01  8.00000000e-01 
 1.56002315e-03  7.03606841e-01  6.00000000e-01  8.00000000e-01 
 1.56004558e-03  7.03616851e-01  6.00000000e-01  8.00000000e-01 
 1.56009045e-03  7.03608236e-01  6.00000000e-01  8.00000000e-01 
 1.56018019e-03  7.03619572e-01  6.00000000e-01  8.00000000e-01 
 1.56035966e-03  7.03613712e-01  6.00000000e-01  8.00000000e-01 
 1.56071862e-03  7.03630505e-01  6.00000000e-01  8.00000000e-01 
 1.56143652e-03  7.03635589e-01  6.00000000e-01  8.00000000e-01 
 1.56287232e-03  7.03674235e-01  6.00000000e-01  8.00000000e-01 
 1.56574394e-03  7.03723046e-01  6.00000000e-01  8.00000000e-01 
 1.56787501e-03  7.03775742e-01  6.00000000e-01  8.00000000e-01 
 1.56787501e-03  7.03279498e-01  6.00000000e-01  8.00000000e-01 
 1.56787501e-03  7.02340994e-01  6.00000000e-01  8.00000000e-01 
 1.56787502e-03  7.01097300e-01  6.00000000e-01  8.00000000e-01 
 1.56787502e-03  7.00449334e-01  6.00000000e-01  8.00000000e-01 
 1.56787502e-03  7.00434623e-01  6.00000000e-01  8.00000000e-01 
 1.56787502e-03  7.00421752e-01  6.00000000e-01  8.00000000e-01 
 1.56787502e-03  7.00403842e-01  6.00000000e-01  8.00000000e-01 
 1.56787503e-03  7.00368890e-01  6.00000000e-01  8.00000000e-01 
 1.56787504e-03  7.00326492e-01  6.00000000e-01  8.00000000e-01 
 1.56787505e-03  7.00328751e-01  6.00000000e-01  8.00000000e-01 
 1.56787508e-03  7.00607466e-01  6.00000000e-01  8.00000000e-01 
 1.56787514e-03  7.01260309e-01  6.00000000e-01  8.00000000e-01 
 1.56787521e-03  7.01564111e-01  6.00000000e-01  8.00000000e-01 
 1.56787528e-03  7.01712096e-01  6.00000000e-01  8.00000000e-01 
 1.56787539e-03  7.01748603e-01  6.00000000e-01  8.00000000e-01 
 1.56787553e-03  7.01749417e-01  6.00000000e-01  8.00000000e-01 
 1.56787569e-03  7.01749783e-01  6.00000000e-01  8.00000000e-01 
 1.56787600e-03  7.01749230e-01  6.00000000e-01  8.00000000e-01 
 1.56787663e-03  7.01749808e-01  6.00000000e-01  8.00000000e-01 
 1.56787788e-03  7.01749223e-01  6.00000000e-01  8.00000000e-01 
 1.56788039e-03  7.01749812e-01  6.00000000e-01  8.00000000e-01 
 1.56788540e-03  7.01749223e-01  6.00000000e-01  8.00000000e-01 
 1.56789542e-03  7.01749817e-01  6.00000000e-01  8.00000000e-01 
 1.56791547e-03  7.01749231e-01  6.00000000e-01  8.00000000e-01 
 1.56795556e-03  7.01749834e-01  6.00000000e-01  8.00000000e-01 
 1.56800000e-03  7.01749254e-01  6.00000000e-01  8.00000000e-01 
 1.56800000e-03  7.01752506e-01  6.00000000e-01  8.00000000e-01 
 1.56800000e-03  7.01757979e-01  6.00000000e-01  8.00000000e-01 
 1.56800001e-03  7.01768071e-01  6.00000000e-01  8.00000000e-01 
 1.56800001e-03  7.01774737e-01  6.00000000e-01  8.00000000e-01 
 1.56800001e-03  7.01773936e-01  6.00000000e-01  8.00000000e-01 
 1.56800001e-03  7.01772763e-01  6.00000000e-01  8.00000000e-01 
 1.56800001e-03  7.01770639e-01  6.00000000e-01  8.00000000e-01 
 1.56800002e-03  7.01766690e-01  6.00000000e-01  8.00000000e-01 
 1.56800003e-03  7.01758663e-01  6.00000000e-01  8.00000000e-01 
 1.56800004e-03  7.01750781e-01  6.00000000e-01  8.00000000e-01 
 1.56800005e-03  7.01745081e-01  6.00000000e-01  8.00000000e-01 
 1.56800007e-03  7.01742551e-01  6.00000000e-01  8.00000000e-01 
 1.56800010e-03  7.01744644e-01  6.00000000e-01  8.00000000e-01 
 1.56800014e-03  7.01746946e-01  6.00000000e-01  8.00000000e-01 
 1.56800019e-03  7.01748557e-01  6.00000000e-01  8.00000000e-01 
 1.56800028e-03  7.01749504e-01  6.00000000e-01  8.00000000e-01 
 1.56800048e-03  7.01749551e-01  6.00000000e-01  8.00000000e-01 
 1.56800071e-03  7.01749551e-01  6.00000000e-01  8.00000000e-01 
 1.56800102e-03  7.01749544e-01  6.00000000e-01  8.00000000e-01 
 1.56800143e-03  7.01749557e-01  6.00000000e-01  8.00000000e-01 
 1.56800210e-03  7.01749544e-01  6.00000000e-01  8.00000000e-01 
 1.56800331e-03  7.01749558e-01  6.00000000e-01  8.00000000e-01 
 1.56800573e-03  7.01749544e-01  6.00000000e-01  8.00000000e-01 
 1.56801057e-03  7.01749561e-01  6.00000000e-01  8.00000000e-01 
 1.56802026e-03  7.01749548e-01  6.00000000e-01  8.00000000e-01 
 1.56803963e-03  7.01749569e-01  6.00000000e-01  8.00000000e-01 
 1.56807837e-03  7.01749564e-01  6.00000000e-01  8.00000000e-01 
 1.56815585e-03  7.01749601e-01  6.00000000e-01  8.00000000e-01 
 1.56831082e-03  7.01749629e-01  6.00000000e-01  8.00000000e-01 
 1.56862075e-03  7.01749730e-01  6.00000000e-01  8.00000000e-01 
 1.56924061e-03  7.01749887e-01  6.00000000e-01  8.00000000e-01 
 1.57048032e-03  7.01750246e-01  6.00000000e-01  8.00000000e-01 
 1.57295975e-03  7.01750920e-01  6.00000000e-01  8.00000000e-01 
 1.57587501e-03  7.01751744e-01  6.00000000e-01  8.00000000e-01 
 1.57587501e-03  7.01745850e-01  6.00000000e-01  8.00000000e-01 
 1.57587501e-03  7.01735321e-01  6.00000000e-01  8.00000000e-01 
 1.57587502e-03  7.01720275e-01  6.00000000e-01  8.00000000e-01 
 1.57587502e-03  7.01713685e-01  6.00000000e-01  8.00000000e-01 
 1.57587502e-03  7.01714815e-01  6.00000000e-01  8.00000000e-01 
 1.57587502e-03  7.01716461e-01  6.00000000e-01  8.00000000e-01 
 1.57587502e-03  7.01719252e-01  6.00000000e-01  8.00000000e-01 
 1.57587503e-03  7.01724418e-01  6.00000000e-01  8.00000000e-01 
 1.57587504e-03  7.01732487e-01  6.00000000e-01  8.00000000e-01 
 1.57587506e-03  7.01743940e-01  6.00000000e-01  8.00000000e-01 
 1.57587509e-03  7.01756527e-01  6.00000000e-01  8.00000000e-01 
 1.57587513e-03  7.01759799e-01  6.00000000e-01  8.00000000e-01 
 1.57587517e-03  7.01758250e-01  6.00000000e-01  8.00000000e-01 
 1.57587525e-03  7.01754332e-01  6.00000000e-01  8.00000000e-01 
 1.57587533e-03  7.01752247e-01  6.00000000e-01  8.00000000e-01 
 1.57587547e-03  7.01751686e-01  6.00000000e-01  8.00000000e-01 
 1.57587560e-03  7.01751727e-01  6.00000000e-01  8.00000000e-01 
 1.57587586e-03  7.01751756e-01  6.00000000e-01  8.00000000e-01 
 1.57587638e-03  7.01751722e-01  6.00000000e-01  8.00000000e-01 
 1.57587742e-03  7.01751757e-01  6.00000000e-01  8.00000000e-01 
 1.57587951e-03  7.01751723e-01  6.00000000e-01  8.00000000e-01 
 1.57588367e-03  7.01751759e-01  6.00000000e-01  8.00000000e-01 
 1.57589200e-03  7.01751726e-01  6.00000000e-01  8.00000000e-01 
 1.57590867e-03  7.01751766e-01  6.00000000e-01  8.00000000e-01 
 1.57594200e-03  7.01751740e-01  6.00000000e-01  8.00000000e-01 
 1.57600000e-03  7.01751792e-01  6.00000000e-01  8.00000000e-01 
 1.57600000e-03  7.01869076e-01  6.00000000e-01  8.00000000e-01 
 1.57600000e-03  7.02119500e-01  6.00000000e-01  8.00000000e-01 
 1.57600001e-03  7.02650139e-01  6.00000000e-01  8.00000000e-01 
 1.57600001e-03  7.03841227e-01  6.00000000e-01  8.00000000e-01 
 1.57600001e-03  7.03928564e-01  6.00000000e-01  8.00000000e-01 
 1.57600001e-03  7.04006851e-01  6.00000000e-01  8.00000000e-01 
 1.57600001e-03  7.04111253e-01  6.00000000e-01  8.00000000e-01 
 1.57600002e-03  7.04272340e-01  6.00000000e-01  8.00000000e-01 
 1.57600003e-03  7.04509992e-01  6.00000000e-01  8.00000000e-01 
 1.57600004e-03  7.04788283e-01  6.00000000e-01  8.00000000e-01 
 1.57600005e-03  7.04851682e-01  6.00000000e-01  8.00000000e-01 
 1.57600008e-03  7.04431034e-01  6.00000000e-01  8.00000000e-01 
 1.57600010e-03  7.04017981e-01  6.00000000e-01  8.00000000e-01 
 1.57600014e-03  7.03678130e-01  6.00000000e-01  8.00000000e-01 
 1.57600018e-03  7.03494761e-01  6.00000000e-01  8.00000000e-01 
 1.57600028e-03  7.03394464e-01  6.00000000e-01  8.00000000e-01 
 1.57600043e-03  7.03363352e-01  6.00000000e-01  8.00000000e-01 
 1.57600069e-03  7.03434060e-01  6.00000000e-01  8.00000000e-01 
 1.57600098e-03  7.03506015e-01  6.00000000e-01  8.00000000e-01 
 1.57600141e-03  7.03580027e-01  6.00000000e-01  8.00000000e-01 
 1.57600211e-03  7.03601405e-01  6.00000000e-01  8.00000000e-01 
 1.57600352e-03  7.03614797e-01  6.00000000e-01  8.00000000e-01 
 1.57600632e-03  7.03604598e-01  6.00000000e-01  8.00000000e-01 
 1.57601193e-03  7.03614479e-01  6.00000000e-01  8.00000000e-01 
 1.57602315e-03  7.03605092e-01  6.00000000e-01  8.00000000e-01 
 1.57604558e-03  7.03615102e-01  6.00000000e-01  8.00000000e-01 
 1.57609045e-03  7.03606487e-01  6.00000000e-01  8.00000000e-01 
 1.57618019e-03  7.03617823e-01  6.00000000e-01  8.00000000e-01 
 1.57635966e-03  7.03611963e-01  6.00000000e-01  8.00000000e-01 
 1.57671861e-03  7.03628756e-01  6.00000000e-01  8.00000000e-01 
 1.57743652e-03  7.03633840e-01  6.00000000e-01  8.00000000e-01 
 1.57887232e-03  7.03672487e-01  6.00000000e-01  8.00000000e-01 
 1.58174393e-03  7.03721298e-01  6.00000000e-01  8.00000000e-01 
 1.58387501e-03  7.03773996e-01  6.00000000e-01  8.00000000e-01 
 1.58387501e-03  7.03277751e-01  6.00000000e-01  8.00000000e-01 
 1.58387501e-03  7.02339245e-01  6.00000000e-01  8.00000000e-01 
 1.58387502e-03  7.01095548e-01  6.00000000e-01  8.00000000e-01 
 1.58387502e-03  7.00447582e-01  6.00000000e-01  8.00000000e-01 
 1.58387502e-03  7.00432871e-01  6.00000000e-01  8.00000000e-01 
 1.58387502e-03  7.00420000e-01  6.00000000e-01  8.00000000e-01 
 1.58387502e-03  7.00402091e-01  6.00000000e-01  8.00000000e-01 
 1.58387503e-03  7.00367139e-01  6.00000000e-01  8.00000000e-01 
 1.58387504e-03  7.00324742e-01  6.00000000e-01  8.00000000e-01 
 1.58387505e-03  7.00327002e-01  6.00000000e-01  8.00000000e-01 
 1.58387508e-03  7.00605720e-01  6.00000000e-01  8.00000000e-01 
 1.58387514e-03  7.01258560e-01  6.00000000e-01  8.00000000e-01 
 1.58387521e-03  7.01562362e-01  6.00000000e-01  8.00000000e-01 
 1.58387528e-03  7.01710346e-01  6.00000000e-01  8.00000000e-01 
 1.58387539e-03  7.01746853e-01  6.00000000e-01  8.00000000e-01 
 1.58387553e-03  7.01747667e-01  6.00000000e-01  8.00000000e-01 
 1.58387569e-03  7.01748033e-01  6.00000000e-01  8.00000000e-01 
 1.58387600e-03  7.01747480e-01  6.00000000e-01  8.00000000e-01 
 1.58387663e-03  7.01748058e-01  6.00000000e-01  8.00000000e-01 
 1.58387788e-03  7.01747473e-01  6.00000000e-01  8.00000000e-01 
 1.58388039e-03  7.01748062e-01  6.00000000e-01  8.00000000e-01 
 1.58388540e-03  7.01747473e-01  6.00000000e-01  8.00000000e-01 
 1.58389542e-03  7.01748067e-01  6.00000000e-01  8.00000000e-01 
 1.58391547e-03  7.01747481e-01  6.00000000e-01  8.00000000e-01 
 1.58395556e-03  7.01748084e-01  6.00000000e-01  8.00000000e-01 
 1.58400000e-03  7.01747504e-01  6.00000000e-01  8.00000000e-01 
 1.58400000e-03  7.01750756e-01  6.00000000e-01  8.00000000e-01 
 1.58400000e-03  7.01756229e-01  6.00000000e-01  8.00000000e-01 
 1.58400001e-03  7.01766321e-01  6.00000000e-01  8.00000000e-01 
 1.58400001e-03  7.01772987e-01  6.00000000e-01  8.00000000e-01 
 1.58400001e-03  7.01772186e-01  6.00000000e-01  8.00000000e-01 
 1.58400001e-03  7.01771013e-01  6.00000000e-01  8.00000000e-01 
 1.58400001e-03  7.01768889e-01  6.00000000e-01  8.00000000e-01 
 1.58400002e-03  7.01764940e-01  6.00000000e-01  8.00000000e-01 
 1.58400003e-03  7.01756914e-01  6.00000000e-01  8.00000000e-01 
 1.58400004e-03  7.01749032e-01  6.00000000e-01  8.00000000e-01 
 1.58400005e-03  7.01743331e-01  6.00000000e-01  8.00000000e-01 
 1.58400007e-03  7.01740801e-01  6.00000000e-01  8.00000000e-01 
 1.58400010e-03  7.01742895e-01  6.00000000e-01  8.00000000e-01 
 1.58400014e-03  7.01745197e-01  6.00000000e-01  8.00000000e-01 
 1.58400019e-03  7.01746807e-01  6.00000000e-01  8.00000000e-01 
 1.58400028e-03  7.01747754e-01  6.00000000e-01  8.00000000e-01 
 1.58400048e-03  7.01747801e-01  6.00000000e-01  8.00000000e-01 
 1.58400071e-03  7.01747801e-01  6.00000000e-01  8.00000000e-01 
 1.58400102e-03  7.01747795e-01  6.00000000e-01  8.00000000e-01 
 1.58400143e-03  7.01747807e-01  6.00000000e-01  8.00000000e-01 
 1.58400210e-03  7.01747794e-01  6.00000000e-01  8.00000000e-01 
 1.58400331e-03  7.01747809e-01  6.00000000e-01  8.00000000e-01 
 1.58400573e-03  7.01747794e-01  6.00000000e-01  8.00000000e-01 
 1.58401058e-03  7.01747811e-01  6.00000000e-01  8.00000000e-01 
 1.58402026e-03  7.01747798e-01  6.00000000e-01  8.00000000e-01 
 1.58403963e-03  7.01747819e-01  6.00000000e-01  8.00000000e-01 
 1.58407837e-03  7.01747815e-01  6.00000000e-01  8.00000000e-01 
 1.58415586e-03  7.01747851e-01  6.00000000e-01  8.00000000e-01 
 1.58431082e-03  7.01747879e-01  6.00000000e-01  8.00000000e-01 
 1.58462076e-03  7.01747980e-01  6.00000000e-01  8.00000000e-01 
 1.58524063e-03  7.01748137e-01  6.00000000e-01  8.00000000e-01 
 1.58648037e-03  7.01748496e-01  6.00000000e-01  8.00000000e-01 
 1.58895984e-03  7.01749170e-01  6.00000000e-01  8.00000000e-01 
 1.59187501e-03  7.01749994e-01  6.00000000e-01  8.00000000e-01 
 1.59187501e-03  7.01744101e-01  6.00000000e-01  8.00000000e-01 
 1.59187501e-03  7.01733571e-01  6.00000000e-01  8.00000000e-01 
 1.59187502e-03  7.01718526e-01  6.00000000e-01  8.00000000e-01 
 1.59187502e-03  7.01711936e-01  6.00000000e-01  8.00000000e-01 
 1.59187502e-03  7.01713065e-01  6.00000000e-01  8.00000000e-01 
 1.59187502e-03  7.01714711e-01  6.00000000e-01  8.00000000e-01 
 1.59187502e-03  7.01717502e-01  6.00000000e-01  8.00000000e-01 
 1.59187503e-03  7.01722668e-01  6.00000000e-01  8.00000000e-01 
 1.59187504e-03  7.01730738e-01  6.00000000e-01  8.00000000e-01 
 1.59187506e-03  7.01742191e-01  6.00000000e-01  8.00000000e-01 
 1.59187509e-03  7.01754777e-01  6.00000000e-01  8.00000000e-01 
 1.59187513e-03  7.01758050e-01  6.00000000e-01  8.00000000e-01 
 1.59187517e-03  7.01756500e-01  6.00000000e-01  8.00000000e-01 
 1.59187525e-03  7.01752582e-01  6.00000000e-01  8.00000000e-01 
 1.59187533e-03  7.01750497e-01  6.00000000e-01  8.00000000e-01 
 1.59187547e-03  7.01749937e-01  6.00000000e-01  8.00000000e-01 
 1.59187560e-03  7.01749977e-01  6.00000000e-01  8.00000000e-01 
