 time            v(vind)         v(vout)         v(vinp)         v(vinn)         v(voutp)        v(voutn)       
 5.10840000e-03 -3.40285408e-04 -2.48254703e-03  3.44829857e-01  3.45170143e-01  7.47943536e-01  7.50426083e-01 
 5.13840000e-03 -4.34248648e-04 -6.82719326e-03  3.44782876e-01  3.45217124e-01  7.45771928e-01  7.52599121e-01 
 5.16840000e-03 -5.28057602e-04 -1.11694282e-02  3.44735971e-01  3.45264029e-01  7.43601776e-01  7.54771204e-01 
 5.19840000e-03 -6.21678940e-04 -1.55076981e-02  3.44689161e-01  3.45310839e-01  7.41432874e-01  7.56940572e-01 
 5.22840000e-03 -7.15079398e-04 -1.98404453e-02  3.44642460e-01  3.45357540e-01  7.39266214e-01  7.59106660e-01 
 5.25840000e-03 -8.08225791e-04 -2.41661194e-02  3.44595887e-01  3.45404113e-01  7.37103491e-01  7.61269610e-01 
 5.28840000e-03 -9.01085026e-04 -2.84831809e-02  3.44549457e-01  3.45450543e-01  7.34945744e-01  7.63428925e-01 
 5.31840000e-03 -9.93624110e-04 -3.27900784e-02  3.44503188e-01  3.45496812e-01  7.32792737e-01  7.65582816e-01 
 5.34840000e-03 -1.08581016e-03 -3.70852714e-02  3.44457095e-01  3.45542905e-01  7.30644222e-01  7.67729493e-01 
 5.37840000e-03 -1.17761043e-03 -4.13672179e-02  3.44411195e-01  3.45588805e-01  7.28501991e-01  7.69869208e-01 
 5.40840000e-03 -1.26899231e-03 -4.56343870e-02  3.44365504e-01  3.45634496e-01  7.26367473e-01  7.72001860e-01 
 5.43840000e-03 -1.35992331e-03 -4.98852541e-02  3.44320038e-01  3.45679962e-01  7.24241929e-01  7.74127183e-01 
 5.46840000e-03 -1.45037114e-03 -5.41183021e-02  3.44274814e-01  3.45725186e-01  7.22126496e-01  7.76244798e-01 
 5.49840000e-03 -1.54030366e-03 -5.83320271e-02  3.44229848e-01  3.45770152e-01  7.20020478e-01  7.78352505e-01 
 5.52840000e-03 -1.62968892e-03 -6.25249061e-02  3.44185156e-01  3.45814844e-01  7.17923450e-01  7.80448356e-01 
 5.55840000e-03 -1.71849515e-03 -6.66954365e-02  3.44140752e-01  3.45859248e-01  7.15836189e-01  7.82531626e-01 
 5.58840000e-03 -1.80669082e-03 -7.08421114e-02  3.44096655e-01  3.45903345e-01  7.13760393e-01  7.84602504e-01 
 5.61840000e-03 -1.89424457e-03 -7.49634527e-02  3.44052878e-01  3.45947122e-01  7.11697332e-01  7.86660785e-01 
 5.64840000e-03 -1.98112531e-03 -7.90580173e-02  3.44009437e-01  3.45990563e-01  7.09647756e-01  7.88705773e-01 
 5.67840000e-03 -2.06730217e-03 -8.31243426e-02  3.43966349e-01  3.46033651e-01  7.07613691e-01  7.90738033e-01 
 5.70840000e-03 -2.15274452e-03 -8.71609554e-02  3.43923628e-01  3.46076372e-01  7.05596399e-01  7.92757355e-01 
 5.73840000e-03 -2.23742201e-03 -9.11664418e-02  3.43881289e-01  3.46118711e-01  7.03595880e-01  7.94762322e-01 
 5.76840000e-03 -2.32130456e-03 -9.51393886e-02  3.43839348e-01  3.46160652e-01  7.01612323e-01  7.96751711e-01 
 5.79840000e-03 -2.40436236e-03 -9.90783612e-02  3.43797819e-01  3.46202181e-01  6.99645917e-01  7.98724278e-01 
 5.82840000e-03 -2.48656590e-03 -1.02981953e-01  3.43756717e-01  3.46243283e-01  6.97697590e-01  8.00679543e-01 
 5.85840000e-03 -2.56788597e-03 -1.06848776e-01  3.43716057e-01  3.46283943e-01  6.95768149e-01  8.02616925e-01 
 5.88840000e-03 -2.64829369e-03 -1.10677435e-01  3.43675853e-01  3.46324147e-01  6.93857539e-01  8.04534974e-01 
 5.91840000e-03 -2.72776048e-03 -1.14466584e-01  3.43636120e-01  3.46363880e-01  6.91966395e-01  8.06432979e-01 
 5.94840000e-03 -2.80625811e-03 -1.18214868e-01  3.43596871e-01  3.46403129e-01  6.90095427e-01  8.08310295e-01 
 5.97840000e-03 -2.88375869e-03 -1.21920955e-01  3.43558121e-01  3.46441879e-01  6.88245739e-01  8.10166694e-01 
 6.00840000e-03 -2.96023468e-03 -1.25583526e-01  3.43519883e-01  3.46480117e-01  6.86418122e-01  8.12001648e-01 
 6.03840000e-03 -3.03565892e-03 -1.29201280e-01  3.43482171e-01  3.46517829e-01  6.84612565e-01  8.13813845e-01 
