 time            v(vind)         v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)         v(Vbias)        v(Vbiasc)      
 1.99100000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38591112e-01  7.38572594e-01  1.85181632e-05  1.28390199e-01  2.75160777e-01 
 2.00350000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38589519e-01  7.38571004e-01  1.85149621e-05  1.28390268e-01  2.75160900e-01 
 2.01600000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38587928e-01  7.38569416e-01  1.85117302e-05  1.28390338e-01  2.75161022e-01 
 2.02850000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38586340e-01  7.38567831e-01  1.85085752e-05  1.28390408e-01  2.75161145e-01 
 2.04100000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38584754e-01  7.38566248e-01  1.85053203e-05  1.28390478e-01  2.75161267e-01 
 2.05350000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38583170e-01  7.38564668e-01  1.85021012e-05  1.28390548e-01  2.75161388e-01 
 2.06600000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38581589e-01  7.38563090e-01  1.84989033e-05  1.28390617e-01  2.75161510e-01 
 2.07850000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38580010e-01  7.38561514e-01  1.84958666e-05  1.28390687e-01  2.75161631e-01 
 2.09100000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38578432e-01  7.38559939e-01  1.84926836e-05  1.28390756e-01  2.75161753e-01 
 2.10350000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38576856e-01  7.38558367e-01  1.84893000e-05  1.28390826e-01  2.75161874e-01 
 2.11600000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38575283e-01  7.38556797e-01  1.84859465e-05  1.28390895e-01  2.75161995e-01 
 2.12850000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38573712e-01  7.38555229e-01  1.84827498e-05  1.28390964e-01  2.75162116e-01 
 2.14100000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38572143e-01  7.38553663e-01  1.84796556e-05  1.28391034e-01  2.75162237e-01 
 2.15350000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38570576e-01  7.38552099e-01  1.84764876e-05  1.28391103e-01  2.75162358e-01 
 2.16600000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38569010e-01  7.38550537e-01  1.84733244e-05  1.28391172e-01  2.75162478e-01 
 2.17850000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38567447e-01  7.38548977e-01  1.84701082e-05  1.28391241e-01  2.75162599e-01 
 2.19100000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38565886e-01  7.38547419e-01  1.84668531e-05  1.28391310e-01  2.75162720e-01 
 2.20350000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38564327e-01  7.38545863e-01  1.84636227e-05  1.28391379e-01  2.75162841e-01 
 2.21600000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38562768e-01  7.38544308e-01  1.84604556e-05  1.28391448e-01  2.75162961e-01 
 2.22850000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38561212e-01  7.38542755e-01  1.84573430e-05  1.28391516e-01  2.75163081e-01 
 2.24100000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38559657e-01  7.38541203e-01  1.84542469e-05  1.28391585e-01  2.75163201e-01 
 2.25350000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38558103e-01  7.38539652e-01  1.84511173e-05  1.28391654e-01  2.75163321e-01 
 2.26600000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38556551e-01  7.38538103e-01  1.84478863e-05  1.28391722e-01  2.75163440e-01 
 2.27850000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38555000e-01  7.38536556e-01  1.84448182e-05  1.28391791e-01  2.75163560e-01 
 2.29100000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38553452e-01  7.38535010e-01  1.84416592e-05  1.28391859e-01  2.75163680e-01 
 2.30350000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38551903e-01  7.38533465e-01  1.84383357e-05  1.28391928e-01  2.75163799e-01 
 2.31600000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38550356e-01  7.38531922e-01  1.84347921e-05  1.28391996e-01  2.75163919e-01 
 2.32850000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38548811e-01  7.38530380e-01  1.84310580e-05  1.28392064e-01  2.75164038e-01 
 2.34100000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38547266e-01  7.38528838e-01  1.84272591e-05  1.28392132e-01  2.75164157e-01 
 2.35350000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38545721e-01  7.38527298e-01  1.84234420e-05  1.28392201e-01  2.75164276e-01 
 2.36600000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38544178e-01  7.38525759e-01  1.84197309e-05  1.28392269e-01  2.75164394e-01 
 2.37850000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38542637e-01  7.38524221e-01  1.84160199e-05  1.28392337e-01  2.75164513e-01 
 2.39100000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38541096e-01  7.38522684e-01  1.84124484e-05  1.28392404e-01  2.75164631e-01 
 2.40350000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38539557e-01  7.38521148e-01  1.84089422e-05  1.28392472e-01  2.75164749e-01 
 2.41600000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38538018e-01  7.38519613e-01  1.84055788e-05  1.28392540e-01  2.75164867e-01 
 2.42850000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38536480e-01  7.38518078e-01  1.84021096e-05  1.28392608e-01  2.75164985e-01 
 2.44100000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38534943e-01  7.38516544e-01  1.83984647e-05  1.28392675e-01  2.75165103e-01 
 2.45350000e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38533407e-01  7.38515012e-01  1.83948362e-05  1.28392743e-01  2.75165220e-01 
 2.45506250e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38533215e-01  7.38514821e-01  1.83943934e-05  1.28392751e-01  2.75165235e-01 
 2.45818750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38532831e-01  7.38514438e-01  1.83934911e-05  1.28392768e-01  2.75165265e-01 
 2.46443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38532064e-01  7.38513672e-01  1.83917094e-05  1.28392802e-01  2.75165323e-01 
 2.47693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38530529e-01  7.38512141e-01  1.83880921e-05  1.28392869e-01  2.75165441e-01 
 2.48943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38528995e-01  7.38510611e-01  1.83845668e-05  1.28392937e-01  2.75165558e-01 
 2.50193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38527463e-01  7.38509082e-01  1.83812106e-05  1.28393004e-01  2.75165675e-01 
 2.51443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38525932e-01  7.38507554e-01  1.83776627e-05  1.28393071e-01  2.75165792e-01 
 2.52693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38524401e-01  7.38506027e-01  1.83741185e-05  1.28393138e-01  2.75165909e-01 
 2.53943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38522871e-01  7.38504500e-01  1.83704197e-05  1.28393206e-01  2.75166026e-01 
 2.55193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38521342e-01  7.38502975e-01  1.83666629e-05  1.28393273e-01  2.75166143e-01 
 2.56443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38519815e-01  7.38501452e-01  1.83630479e-05  1.28393340e-01  2.75166260e-01 
 2.57693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38518289e-01  7.38499929e-01  1.83596308e-05  1.28393406e-01  2.75166377e-01 
 2.58943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38516764e-01  7.38498408e-01  1.83563001e-05  1.28393473e-01  2.75166493e-01 
 2.60193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38515240e-01  7.38496887e-01  1.83529263e-05  1.28393540e-01  2.75166609e-01 
 2.61443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38513717e-01  7.38495367e-01  1.83495684e-05  1.28393607e-01  2.75166725e-01 
 2.62693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38512196e-01  7.38493850e-01  1.83460974e-05  1.28393673e-01  2.75166841e-01 
 2.63943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38510676e-01  7.38492333e-01  1.83428414e-05  1.28393740e-01  2.75166957e-01 
 2.65193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38509158e-01  7.38490818e-01  1.83396518e-05  1.28393807e-01  2.75167072e-01 
 2.66443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38507642e-01  7.38489305e-01  1.83365828e-05  1.28393873e-01  2.75167188e-01 
 2.67693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38506127e-01  7.38487793e-01  1.83336283e-05  1.28393939e-01  2.75167303e-01 
 2.68943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38504614e-01  7.38486283e-01  1.83305380e-05  1.28394006e-01  2.75167419e-01 
 2.70193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38503101e-01  7.38484774e-01  1.83274339e-05  1.28394072e-01  2.75167535e-01 
 2.71443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38501590e-01  7.38483265e-01  1.83241496e-05  1.28394138e-01  2.75167650e-01 
 2.72693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38500079e-01  7.38481759e-01  1.83207917e-05  1.28394204e-01  2.75167766e-01 
 2.73943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38498571e-01  7.38480254e-01  1.83173852e-05  1.28394271e-01  2.75167882e-01 
 2.75193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38497064e-01  7.38478750e-01  1.83139989e-05  1.28394337e-01  2.75167997e-01 
 2.76443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38495559e-01  7.38477248e-01  1.83108613e-05  1.28394403e-01  2.75168113e-01 
 2.77693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38494054e-01  7.38475747e-01  1.83077890e-05  1.28394468e-01  2.75168228e-01 
 2.78943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38492552e-01  7.38474248e-01  1.83046853e-05  1.28394534e-01  2.75168343e-01 
 2.80193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38491052e-01  7.38472750e-01  1.83014908e-05  1.28394600e-01  2.75168458e-01 
 2.81443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38489552e-01  7.38471254e-01  1.82983074e-05  1.28394666e-01  2.75168573e-01 
 2.82693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38488054e-01  7.38469759e-01  1.82950548e-05  1.28394732e-01  2.75168688e-01 
 2.83943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38486558e-01  7.38468267e-01  1.82919335e-05  1.28394797e-01  2.75168803e-01 
 2.85193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38485065e-01  7.38466776e-01  1.82890284e-05  1.28394863e-01  2.75168918e-01 
 2.86443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38483574e-01  7.38465287e-01  1.82862753e-05  1.28394928e-01  2.75169033e-01 
 2.87693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38482084e-01  7.38463801e-01  1.82836434e-05  1.28394993e-01  2.75169147e-01 
 2.88943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38480597e-01  7.38462316e-01  1.82810452e-05  1.28395059e-01  2.75169262e-01 
 2.90193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38479110e-01  7.38460832e-01  1.82784489e-05  1.28395124e-01  2.75169376e-01 
 2.91443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38477626e-01  7.38459350e-01  1.82758023e-05  1.28395189e-01  2.75169490e-01 
 2.92693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38476142e-01  7.38457869e-01  1.82730286e-05  1.28395254e-01  2.75169604e-01 
 2.93943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38474660e-01  7.38456390e-01  1.82703050e-05  1.28395319e-01  2.75169718e-01 
 2.95193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38473180e-01  7.38454912e-01  1.82675737e-05  1.28395384e-01  2.75169832e-01 
 2.96443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38471701e-01  7.38453436e-01  1.82647555e-05  1.28395449e-01  2.75169946e-01 
 2.97693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38470224e-01  7.38451962e-01  1.82619113e-05  1.28395514e-01  2.75170060e-01 
 2.98943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38468748e-01  7.38450489e-01  1.82590173e-05  1.28395579e-01  2.75170174e-01 
 3.00193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38467275e-01  7.38449019e-01  1.82560287e-05  1.28395644e-01  2.75170288e-01 
 3.01443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38465803e-01  7.38447550e-01  1.82529850e-05  1.28395709e-01  2.75170402e-01 
 3.02693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38464333e-01  7.38446083e-01  1.82498448e-05  1.28395773e-01  2.75170515e-01 
 3.03943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38462864e-01  7.38444617e-01  1.82467580e-05  1.28395838e-01  2.75170629e-01 
 3.05193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38461396e-01  7.38443152e-01  1.82436124e-05  1.28395902e-01  2.75170743e-01 
 3.06443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38459929e-01  7.38441689e-01  1.82403220e-05  1.28395967e-01  2.75170856e-01 
 3.07693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38458464e-01  7.38440227e-01  1.82369804e-05  1.28396031e-01  2.75170970e-01 
 3.08943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38457002e-01  7.38438768e-01  1.82334605e-05  1.28396095e-01  2.75171083e-01 
 3.10193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38455540e-01  7.38437310e-01  1.82298651e-05  1.28396160e-01  2.75171196e-01 
 3.11443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38454079e-01  7.38435853e-01  1.82262470e-05  1.28396224e-01  2.75171309e-01 
 3.12693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38452619e-01  7.38434397e-01  1.82224879e-05  1.28396288e-01  2.75171422e-01 
 3.13943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38451161e-01  7.38432942e-01  1.82186961e-05  1.28396352e-01  2.75171535e-01 
 3.15193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38449703e-01  7.38431488e-01  1.82149158e-05  1.28396416e-01  2.75171648e-01 
 3.16443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38448248e-01  7.38430037e-01  1.82110259e-05  1.28396480e-01  2.75171760e-01 
 3.17693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38446794e-01  7.38428587e-01  1.82072082e-05  1.28396544e-01  2.75171873e-01 
 3.18943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38445341e-01  7.38427138e-01  1.82033927e-05  1.28396608e-01  2.75171986e-01 
 3.20193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38443889e-01  7.38425689e-01  1.81996272e-05  1.28396671e-01  2.75172098e-01 
 3.21443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38442437e-01  7.38424241e-01  1.81956987e-05  1.28396735e-01  2.75172210e-01 
 3.22693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38440985e-01  7.38422794e-01  1.81917940e-05  1.28396799e-01  2.75172322e-01 
 3.23943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38439536e-01  7.38421348e-01  1.81878773e-05  1.28396862e-01  2.75172434e-01 
 3.25193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38438087e-01  7.38419903e-01  1.81839319e-05  1.28396926e-01  2.75172547e-01 
 3.26443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38436640e-01  7.38418460e-01  1.81801610e-05  1.28396990e-01  2.75172658e-01 
 3.27693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38435194e-01  7.38417017e-01  1.81763047e-05  1.28397053e-01  2.75172770e-01 
 3.28943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38433748e-01  7.38415575e-01  1.81724046e-05  1.28397116e-01  2.75172882e-01 
 3.30193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38432304e-01  7.38414135e-01  1.81686064e-05  1.28397180e-01  2.75172993e-01 
 3.31443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38430861e-01  7.38412696e-01  1.81648802e-05  1.28397243e-01  2.75173104e-01 
 3.32693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38429418e-01  7.38411257e-01  1.81610412e-05  1.28397306e-01  2.75173215e-01 
 3.33943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38427977e-01  7.38409819e-01  1.81573407e-05  1.28397369e-01  2.75173326e-01 
 3.35193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38426537e-01  7.38408383e-01  1.81537070e-05  1.28397432e-01  2.75173436e-01 
 3.36443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38425098e-01  7.38406948e-01  1.81501223e-05  1.28397495e-01  2.75173546e-01 
 3.37693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38423660e-01  7.38405513e-01  1.81465507e-05  1.28397558e-01  2.75173656e-01 
 3.38943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38422221e-01  7.38404078e-01  1.81430958e-05  1.28397621e-01  2.75173765e-01 
 3.40193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38420785e-01  7.38402645e-01  1.81397348e-05  1.28397684e-01  2.75173875e-01 
 3.41443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38419349e-01  7.38401213e-01  1.81362758e-05  1.28397747e-01  2.75173984e-01 
 3.42693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38417915e-01  7.38399782e-01  1.81327802e-05  1.28397810e-01  2.75174094e-01 
 3.43943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38416482e-01  7.38398353e-01  1.81291239e-05  1.28397872e-01  2.75174203e-01 
 3.45193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38415050e-01  7.38396924e-01  1.81254243e-05  1.28397935e-01  2.75174312e-01 
 3.46443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38413619e-01  7.38395498e-01  1.81217808e-05  1.28397998e-01  2.75174421e-01 
 3.47693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38412191e-01  7.38394073e-01  1.81181753e-05  1.28398060e-01  2.75174530e-01 
 3.48943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38410763e-01  7.38392648e-01  1.81147006e-05  1.28398122e-01  2.75174639e-01 
 3.50193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38409336e-01  7.38391225e-01  1.81112533e-05  1.28398185e-01  2.75174747e-01 
 3.51443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38407911e-01  7.38389803e-01  1.81076250e-05  1.28398247e-01  2.75174856e-01 
 3.52693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38406487e-01  7.38388383e-01  1.81038907e-05  1.28398309e-01  2.75174965e-01 
 3.53943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38405064e-01  7.38386964e-01  1.81001818e-05  1.28398371e-01  2.75175073e-01 
 3.55193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38403642e-01  7.38385545e-01  1.80965176e-05  1.28398434e-01  2.75175182e-01 
 3.56443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38402221e-01  7.38384128e-01  1.80928883e-05  1.28398496e-01  2.75175290e-01 
 3.57693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38400802e-01  7.38382712e-01  1.80893438e-05  1.28398558e-01  2.75175399e-01 
 3.58943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38399384e-01  7.38381298e-01  1.80858225e-05  1.28398620e-01  2.75175507e-01 
 3.60193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38397967e-01  7.38379884e-01  1.80823614e-05  1.28398681e-01  2.75175615e-01 
 3.61443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38396551e-01  7.38378473e-01  1.80789346e-05  1.28398743e-01  2.75175723e-01 
 3.62693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38395137e-01  7.38377062e-01  1.80755682e-05  1.28398805e-01  2.75175831e-01 
 3.63943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38393724e-01  7.38375652e-01  1.80721991e-05  1.28398866e-01  2.75175939e-01 
 3.65193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38392313e-01  7.38374244e-01  1.80688852e-05  1.28398928e-01  2.75176047e-01 
 3.66443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38390902e-01  7.38372837e-01  1.80654897e-05  1.28398990e-01  2.75176155e-01 
 3.67693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38389493e-01  7.38371431e-01  1.80620325e-05  1.28399051e-01  2.75176263e-01 
 3.68943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38388085e-01  7.38370026e-01  1.80586750e-05  1.28399113e-01  2.75176371e-01 
 3.70193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38386678e-01  7.38368622e-01  1.80554149e-05  1.28399174e-01  2.75176479e-01 
 3.71443750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38385272e-01  7.38367220e-01  1.80520598e-05  1.28399235e-01  2.75176587e-01 
 3.72693750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38383869e-01  7.38365820e-01  1.80488334e-05  1.28399297e-01  2.75176694e-01 
 3.73943750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38382467e-01  7.38364421e-01  1.80457620e-05  1.28399358e-01  2.75176801e-01 
 3.75193750e-05  0.00000000e+00  7.50000000e-01  7.50000000e-01  7.38381066e-01  7.38363023e-01  1.80427481e-05  1.28399419e-01  2.75176909e-01 
